Date,Spread,GOLDBLN,GOLDHAR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-09-13,-7.212146477754004,1203.07,1209.8,2.9735030483527045,1.0003985340368275,-1.0,-1.0,1.0003985340368275,-0.0012130984069598913,0.0377569305883897
2018-09-14,-5.672087772253462,1196.72,1201.95,2.9774346285338247,1.000367808787598,1.0,1.0,-1.000367808787598,0.006317100697983603,0.0440740312863733
2018-09-17,1.8861129796709974,1204.23,1201.9,2.9796080219390353,1.0003693210918787,1.0,1.0,-1.0003693210918787,-0.0027204731004274695,0.04135355818594583
2018-09-18,-1.3874828242230706,1199.25,1200.2,2.980214691540972,1.0003645082688077,-1.0,-1.0,1.0003645082688077,-0.0018689386503971707,0.03948461953554866
2018-09-19,0.8467452172922094,1204.59,1203.3,2.9811122906566885,1.0003683659791471,1.0,1.0,-1.0003683659791471,-0.004696432897796742,0.03478818663775192
2018-09-20,-4.77919585507675,1203.99,1208.35,2.9897730787922394,1.0003469159226026,-1.0,-1.0,1.0003469159226026,-0.0030552714536278038,0.03173291518412412
2018-09-21,-1.0614682412481216,1198.05,1198.7,2.9900197596900355,1.0003432620682806,1.0,1.0,-1.0003432620682806,-9.114254696269627e-05,0.03164177263716142
2018-09-24,-1.1742274584255483,1201.99,1202.75,2.989100983915242,1.000344400298005,1.0,1.0,-1.000344400298005,0.0012061293794468552,0.032847902016608276
2018-09-25,0.3095940641821926,1202.59,1201.9,2.928668463890331,1.0003165038154735,1.0,1.0,-1.0003165038154735,-0.0006429336344627497,0.032204968382145524
2018-09-26,-0.4564122674939881,1194.16,1194.25,2.923630892908336,1.0003068137052493,-1.0,-1.0,1.0003068137052493,0.0023597774578939853,0.03456474584003951
2018-09-27,-3.2585932309516465,1182.49,1185.4,2.9281657325721193,1.0002940722380222,1.0,1.0,-1.0002940722380222,0.006049944445084178,0.04061469028512369
2018-09-28,3.8737061419676593,1191.49,1187.25,2.94008247945839,1.000308522937909,1.0,1.0,-1.000308522937909,-0.004287194937547271,0.03632749534757642
2018-10-01,-1.2143626231818416,1188.49,1189.35,2.9370459346794564,1.0002979464608248,-1.0,-1.0,1.0002979464608248,-0.002748470049231252,0.033579025298345166
2018-10-02,2.0323241493917976,1207.1,1204.7,2.9410821986401716,1.0003052011709206,1.0,1.0,-1.0003052011709206,-0.0015673572840129357,0.03201166801433223
2018-10-03,0.13331392478494308,1201.7,1201.2,2.941303349215908,1.000305266462883,-1.0,-1.0,1.000305266462883,0.0005089653814427323,0.03252063339577496
2018-10-04,-0.4853241679254552,1203.34,1203.45,2.936715086031762,1.000311873503615,-1.0,-1.0,1.000311873503615,0.0014211088756216647,0.033941742271396624
2018-10-05,-2.1882127611363558,1201.98,1203.8,2.938785165145194,1.0003058753622998,1.0,1.0,-1.0003058753622998,0.0003408301682583312,0.034282572439654956
2018-10-08,-1.7407998977373609,1185.56,1186.95,2.9380270223845613,1.0002955473252768,1.0,1.0,-1.0002955473252768,0.0033897683672855453,0.0376723408069405
2018-10-09,2.2750186088144346,1188.18,1185.55,2.9425790138597288,1.000299423382553,1.0,1.0,-1.000299423382553,-0.003187800943611702,0.0344845398633288
2018-10-10,-1.5021746356087533,1187.45,1188.6,2.943212397996693,1.0002962936527082,-1.0,-1.0,1.0002962936527082,-0.011883769613332625,0.022600770249996176
2018-10-11,12.54168431981634,1218.5,1205.55,3.0524782366874263,1.0003386965950676,1.0,1.0,-1.0003386965950676,-0.011470986739384285,0.01112978351061189
2018-10-12,-1.2748374330965362,1218.88,1219.75,3.0524352029041335,1.0003319019742543,0.0,0.0,-0.0,0.0,0.01112978351061189
2018-10-15,-2.6147030475722204,1227.74,1229.95,3.053867984079453,1.0003290402435645,1.0,1.0,-1.0003290402435645,-0.0003900652589358788,0.010739718251676012
2018-10-16,-3.072881549880776,1228.01,1230.7,3.0533862561032468,1.0003111087591459,1.0,1.0,-1.0003111087591459,0.0002336346799530944,0.010973352931629106
2018-10-17,-2.758359635831539,1226.65,1229.05,3.0485379790586538,1.0002915744972392,1.0,1.0,-1.0002915744972392,0.005364159767139305,0.01633751269876841
2018-10-18,3.8154719529236445,1227.19,1223.0,3.059414343135225,1.0003062371603242,1.0,1.0,-1.0003062371603242,-0.004512835377267186,0.011824677321501224
2018-10-19,-1.7025484985711046,1226.52,1227.85,3.0600506214474144,1.0003034153182973,-1.0,-1.0,1.0003034153182973,-0.0005834967250019363,0.011241180596499287
2018-10-22,-0.9891547096606246,1221.69,1222.3,3.053560587844492,1.0003101977498656,1.0,1.0,-1.0003101977498656,-0.0018477845679032955,0.009393396028595992
2018-10-23,-3.240516273534922,1233.08,1235.95,3.0587498544570866,1.0002997825749704,1.0,1.0,-1.0002997825749704,0.0023105359949250406,0.011703932023521033
