Date,Spread,CRUDOIL,OILWTXI,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-02-08,-0.05806003325033515,52.72,52.72,0.7281068110176324,1.0011012904637773,1.0,1.0,-1.0011012904637773,6.475721619327371e-06,0.07037278205981246
2019-02-11,-0.05788057220178899,52.41,52.41,0.7281203820579689,1.0011043803129516,1.0,1.0,-1.0011043803129516,-1.4539637777840134e-05,0.07035824242203462
2019-02-12,-0.058907661023972935,53.1,53.1,0.7281305632533863,1.001109372147344,1.0,1.0,-1.001109372147344,-1.6713704668084098e-05,0.07034152871736653
2019-02-13,-0.06013040687251703,53.9,53.9,0.7281355806442472,1.0011155919642396,1.0,1.0,-1.0011155919642396,-1.0555693910244135e-05,0.07033097302345628
2019-02-14,-0.06109120856961425,54.41,54.41,0.7281326187201544,1.0011227937616176,1.0,1.0,-1.0011227937616176,-2.435024147599482e-05,0.07030662278198029
2019-02-15,-0.06262529303985787,55.59,55.59,0.7281450680605571,1.0011265568094956,1.0,1.0,-1.0011265568094956,0.0,0.07030662278198029
2019-02-18,-0.06282815231714522,55.59,55.59,0.72815720085365,1.00113020601398,1.0,1.0,-1.00113020601398,-1.0165551483899693e-05,0.07029645723049638
2019-02-19,-0.06359741158246379,56.09,56.09,0.7281693115009584,1.0011338458117751,1.0,1.0,-1.0011338458117751,-2.16297917382674e-05,0.07027482743875811
2019-02-20,-0.06502526066207537,57.16,57.16,0.7281817527670594,1.001137600781352,1.0,1.0,-1.001137600781352,-0.00384486493778392,0.06642996250097419
2019-02-21,-0.28431937438750765,56.74,56.96,0.7284169081887102,1.0011292024997807,1.0,1.0,-1.0011292024997807,0.000895686562056088,0.06732564906303028
2019-02-22,-0.23431508422405045,57.09,57.26,0.7285764736821995,1.0011232113905704,1.0,1.0,-1.0011232113905704,0.0002926732184947642,0.06761832228152503
2019-02-25,-0.2120611567675894,55.33,55.48,0.7287069015668809,1.0011186221479378,1.0,1.0,-1.0011186221479378,0.002711580726277043,0.07032990300780208
2019-02-26,-0.06229777702731809,55.5,55.5,0.7287171648626787,1.0011224824689606,1.0,1.0,-1.0011224824689606,-2.9123869464926094e-05,0.07030077913833715
2019-02-27,-0.06411703122483914,56.94,56.94,0.7287280741705926,1.001126045507988,1.0,1.0,-1.001126045507988,-5.537280334327703e-06,0.07029524185800283
2019-02-28,-0.06462757876585101,57.22,57.22,0.7287391550584136,1.001129457860291,1.0,1.0,-1.001129457860291,2.802918842385871e-05,0.07032327104642669
2019-03-01,-0.06322676763315371,55.8,55.8,0.7287491265307366,1.0011330961941425,1.0,1.0,-1.0011330961941425,-1.6042042891980732e-05,0.07030722900353471
2019-03-04,-0.06432487264251563,56.59,56.59,0.7287595720937123,1.0011366826761356,1.0,1.0,-1.0011366826761356,6.02588448207742e-07,0.07030783159198292
2019-03-05,-0.06450618075953685,56.56,56.56,0.7287701905649733,1.001140491173259,1.0,1.0,-1.001140491173259,6.855852173057002e-06,0.07031468744415598
2019-03-06,-0.06433226665894409,56.22,56.22,0.7287807415745122,1.0011442950312868,1.0,1.0,-1.0011442950312868,-8.955706399256524e-06,0.07030573173775673
2019-03-07,-0.06506434720431997,56.66,56.66,0.7287917057145243,1.0011483294600128,1.0,1.0,-1.0011483294600128,1.195754291223941e-05,0.07031768928066896
