Date,Spread,LCPCASH,LTICASH,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-09-12,-302.40811407149704,5981.25,19070.0,475.4511036487913,0.32950488275152057,1.0,1.0,-0.32950488275152057,0.005927489349670414,0.13852422797812894
2018-09-13,-261.0860873470492,6013.5,19039.0,476.71554077131054,0.3295648977019302,1.0,1.0,-0.3295648977019302,-0.01055602483908481,0.12796820313904414
2018-09-14,-326.89288412980204,5950.75,19046.0,478.2474287222217,0.32960426777957585,1.0,1.0,-0.32960426777957585,-0.0051501101769064195,0.12281809296213772
2018-09-17,-357.44966787561407,5920.0,19045.0,479.7181298485002,0.3296114291349758,1.0,1.0,-0.3296114291349758,0.024756998817806825,0.14757509177994454
2018-09-18,-206.16241816241381,6064.0,19020.0,480.58640248521004,0.32966153618098915,1.0,1.0,-0.32966153618098915,0.007179396751138588,0.15475448853108315
2018-09-19,-140.17408758755028,6096.5,18915.0,481.1733866220019,0.3297210725660878,1.0,1.0,-0.3297210725660878,-0.005217490925982481,0.14953699760510067
2018-09-20,-194.66667255480206,6075.0,19012.0,481.9733252497911,0.3297741780220283,1.0,1.0,-0.3297741780220283,0.04925617776103119,0.19879317536613186
2018-09-21,91.37233182446744,6379.5,19062.0,481.96982944859394,0.32987764495727273,1.0,1.0,-0.32987764495727273,-0.0025771240846260554,0.19621605128150582
2018-09-24,89.44379595153896,6355.0,18989.0,481.70147127401464,0.32995714382265845,-1.0,-1.0,0.32995714382265845,0.00487399266173846,0.20109004394324428
2018-09-25,75.89460464848707,6314.75,18905.0,481.1922168912156,0.330010864604682,-1.0,-1.0,0.330010864604682,0.006650176143989869,0.20774022008723414
2018-09-26,38.212827768479656,6270.0,18880.0,480.9602464650054,0.3300734731054831,-1.0,-1.0,0.3300734731054831,0.013335779513566336,0.2210759996008005
2018-09-27,-37.110622034027074,6182.0,18840.0,480.57976931618725,0.33010141305913093,-1.0,-1.0,0.33010141305913093,-0.01283300965278763,0.20824298994801285
2018-09-28,36.99946811895643,6263.5,18860.0,480.0212003333768,0.3301431883287934,1.0,1.0,-0.3301431883287934,-0.0027238192406689662,0.20551917070734388
2018-10-01,-4.404971429155921,6258.5,18970.0,478.975175287592,0.33014786354397235,-1.0,-1.0,0.33014786354397235,-0.005131277906502597,0.2003878928008413
2018-10-02,32.9550194435642,6288.0,18946.0,477.69600692760105,0.3301512182284617,1.0,1.0,-0.3301512182284617,-0.004682676133440542,0.19570521666740076
2018-10-03,-3.2941728571850035,6262.5,18982.0,474.78281649456915,0.3300913588060892,-1.0,-1.0,0.3300913588060892,-0.004320452893511391,0.19138476377388938
2018-10-04,27.269714645123713,6288.25,18970.0,472.2048587868454,0.3300464040777478,1.0,1.0,-0.3300464040777478,-0.019281994195523344,0.17210276957836604
2018-10-05,-92.56360546913402,6167.0,18970.0,469.70679592934306,0.329971724062685,-1.0,-1.0,0.329971724062685,-0.0028106855113561708,0.16929208406700988
2018-10-08,-52.80648064306115,6174.25,18876.0,466.7175869959505,0.3298927993559579,1.0,1.0,-0.3298927993559579,0.018554792065930234,0.1878468761329401
2018-10-09,39.66633336940686,6300.25,18982.0,463.01346378669285,0.3298168615862708,1.0,1.0,-0.3298168615862708,-0.008025653028433395,0.1798212231045067
2018-10-10,-11.73886256491096,6251.0,18994.0,459.00196381465764,0.32972195759528855,-1.0,-1.0,0.32972195759528855,0.0034924696934813225,0.18331369279798804
2018-10-11,-90.83439525616723,6258.25,19262.0,455.3906542223269,0.3296170903985135,1.0,1.0,-0.3296170903985135,0.012256918964709295,0.19557061176269733
2018-10-12,20.409097753788046,6319.0,19113.0,452.031196222613,0.32954485963722135,1.0,1.0,-0.32954485963722135,-0.003014820032364305,0.19255579173033302
2018-10-15,-3.4077717632644635,6303.0,19141.0,448.8548384360755,0.3294711755792939,-1.0,-1.0,0.3294711755792939,0.017258202801404263,0.20981399453173727
2018-10-16,-127.30659262876452,6202.25,19215.0,447.17470620354385,0.3294070566031103,1.0,1.0,-0.3294070566031103,0.004394126898943975,0.21420812143068124
2018-10-17,-70.03577055833011,6216.0,19088.0,444.1213132435581,0.32931872226311454,1.0,1.0,-0.32931872226311454,-0.008514058732357806,0.20569406269832344
2018-10-18,-109.60687842138759,6157.5,19036.0,441.2154129182433,0.3292239377191315,1.0,1.0,-0.3292239377191315,0.008872525710165178,0.2145665884084886
2018-10-19,-86.15178198703506,6228.0,19185.0,437.6283585591297,0.32911919635064035,1.0,1.0,-0.32911919635064035,0.0011160195608688123,0.21568260796935743
2018-10-22,-93.65391972945963,6242.75,19258.0,434.6304754150662,0.3290271014502783,1.0,1.0,-0.3290271014502783,-0.009147038578617896,0.20653556939073953
2018-10-23,-167.16803623081523,6194.5,19341.0,431.86428673668183,0.3289213606447865,1.0,1.0,-0.3289213606447865,-0.0008112279247738456,0.2057243414659657
2018-10-24,-166.61702204641824,6188.0,19327.0,428.1733950009949,0.32879479598729333,1.0,1.0,-0.32879479598729333,0.00977267706601635,0.21549701853198203
2018-10-25,-114.07667059768664,6253.0,19370.0,425.60497062284276,0.3287081399379291,1.0,1.0,-0.3287081399379291,-0.006932219875908884,0.20856479865607314
2018-10-26,-149.85691036835306,6207.0,19345.0,422.73623635210384,0.3286046477316285,1.0,1.0,-0.3286046477316285,-0.0016529184390750265,0.2069118802169981
2018-10-29,-119.75753317124872,6178.5,19172.0,420.04235848170924,0.32851332845666853,1.0,1.0,-0.32851332845666853,-0.015497892962950285,0.19141398725404782
