Date,Spread,EIAEBRT,EIALALS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,1.2722058708001214,66.73,2.061,2.437437798994985,31.760210640077577,-1.0,-1.0,31.760210640077577,-0.12208191772473476,-0.12208191772473476
2018-01-02,1.4436481883628574,66.65,2.053,2.437040516358735,31.7614962550595,-1.0,-1.0,31.7614962550595,0.44611867844208314,0.3240367607173484
2018-01-03,1.6862456810146398,67.85,2.083,2.437388464223506,31.763684262594982,-1.0,-1.0,31.763684262594982,-0.40944400176495854,-0.08540724104761016
2018-01-04,3.3842863521226434,68.73,2.057,2.439704534766082,31.767483542964204,-1.0,-1.0,31.767483542964204,-0.3910578042846086,-0.4764650453322188
2018-01-05,3.481530164871671,68.01,2.031,2.443133312726414,31.77177244467175,-1.0,-1.0,31.77177244467175,-0.30413560142218965,-0.7806006467544084
2018-01-08,4.538273210379344,68.48,2.012,2.45550270940387,31.780182301004302,-1.0,-1.0,31.780182301004302,0.2597587447535657,-0.5208419020008428
2018-01-09,4.584658902455118,69.08,2.029,2.4646463866913333,31.786762492629318,-1.0,-1.0,31.786762492629318,0.14638427179028443,-0.37445763021055833
2018-01-10,4.961940144772612,69.79,2.039,2.475669921354619,31.79404603002815,-1.0,-1.0,31.79404603002815,-0.33561952529732275,-0.7100771555078811
2018-01-11,6.1770592581993355,70.36,2.018,2.498730675640444,31.80522336065445,-1.0,-1.0,31.80522336065445,0.3412091477214544,-0.3688680077864267
2018-01-12,4.774689078642552,69.64,2.039,2.508863203052421,31.812315312092913,-1.0,-1.0,31.812315312092913,-0.00962090752441136,-0.37848891531083806
2018-01-15,5.428001342616085,70.31,2.039,2.5228861511942906,31.820499586750326,-1.0,-1.0,31.820499586750326,-0.5020531421951692,-0.8805420575060072
2018-01-16,5.550760248799939,69.4,2.006,2.5384258896124674,31.82913247816554,-1.0,-1.0,31.82913247816554,0.28863131277438964,-0.5919107447316176
2018-01-17,4.7538631274682785,69.19,2.024,2.5483738026283262,31.836036004215273,-1.0,-1.0,31.836036004215273,0.04299644326897628,-0.5489143014626414
2018-01-18,4.93450115143537,69.48,2.027,2.5584826957510107,31.842870670234156,-1.0,-1.0,31.842870670234156,0.4845219901581645,-0.06439231130447692
2018-01-19,3.0529024397135913,68.56,2.057,2.560044488053278,31.84593950427147,-1.0,-1.0,31.84593950427147,-0.04204866117875887,-0.1064409724832358
2018-01-22,3.8691563625810517,69.32,2.055,2.562357530581424,31.849558947649115,-1.0,-1.0,31.849558947649115,0.566378379694639,0.4599374072114032
2018-01-23,3.170054238643104,69.81,2.092,2.566838880515971,31.85465858573465,-1.0,-1.0,31.85465858573465,0.2269709242079141,0.6869083314193173
2018-01-24,2.7839996718496565,69.91,2.107,2.569398389991894,31.858566838229866,-1.0,-1.0,31.858566838229866,-0.07721718302976877,0.6096911483895485
2018-01-25,4.062319388253485,71.08,2.103,2.5798299762865913,31.867656020801956,-1.0,-1.0,31.867656020801956,0.27167690627463686,0.8813680546641853
2018-01-26,2.5115149601574416,70.08,2.12,2.5824834529151683,31.871926905586108,-1.0,-1.0,31.871926905586108,-0.4271879248938208,0.45418012977036454
2018-01-29,1.7891806308306855,68.41,2.09,2.584135960997636,31.875990128789148,-1.0,-1.0,31.875990128789148,-0.2958242184171678,0.15835591135319677
2018-01-30,1.790622883362417,67.78,2.07,2.5853077448365585,31.878926143303186,-1.0,-1.0,31.878926143303186,0.0616017896488939,0.21995770100209067
2018-01-31,1.6605792558657697,67.78,2.074,2.584970236640942,31.880145006814967,-1.0,-1.0,31.880145006814967,0.2953286995168027,0.5152864005188933
2018-02-01,1.8389124483571493,68.6,2.094,2.5852871397125448,31.882085745770226,-1.0,-1.0,31.882085745770226,-0.28774508900340584,0.22754131151548745
2018-02-02,1.3271847661088572,67.45,2.074,2.5835654082305655,31.881781694258027,-1.0,-1.0,31.881781694258027,-0.3417448823201227,-0.11420357080463522
2018-02-05,2.262672315889162,67.69,2.052,2.5849345337223917,31.884662614089102,-1.0,-1.0,31.884662614089102,-0.5144165395954419,-0.628620110400077
2018-02-06,2.401245071403366,66.75,2.018,2.586281961262112,31.887390945786244,-1.0,-1.0,31.887390945786244,-1.2647889666865575,-1.8934090770866345
2018-02-07,3.9649443797911204,65.74,1.937,2.5922357660476525,31.892129902018002,-1.0,-1.0,31.892129902018002,-0.15859880436161786,-2.0520078814482523
2018-02-08,2.8357137071701644,64.26,1.926,2.5890220623580493,31.892152800015495,-1.0,-1.0,31.892152800015495,-0.6102471339927592,-2.6622550154410116
2018-02-09,2.8215923586268516,63.04,1.888,2.5917754669848754,31.89534303038832,-1.0,-1.0,31.89534303038832,-0.25697464411022986,-2.9192296595512417
2018-02-12,2.4892537554684324,62.2,1.872,2.5921258592373135,31.896766156266864,-1.0,-1.0,31.896766156266864,-0.23436412703092,-3.1535937865821615
2018-02-13,2.6689143299263094,61.94,1.858,2.5953488507637017,31.90047667926463,-1.0,-1.0,31.90047667926463,0.8356428888104938,-2.317950897771668
2018-02-14,1.4533603681579805,62.29,1.907,2.5955501759021073,31.901751248999485,-1.0,-1.0,31.901751248999485,-0.10952332516269911,-2.427474222934367
2018-02-15,2.207087784806447,62.86,1.901,2.598088294234482,31.905792853862994,-1.0,-1.0,31.905792853862994,0.3295494200824241,-2.097924802851943
2018-02-16,2.976328102919993,64.3,1.922,2.5954120635979683,31.90617684551509,-1.0,-1.0,31.90617684551509,-0.010108864696734221,-2.1080336675486775
2018-02-19,3.6237720820277772,64.95,1.922,2.5934635535885064,31.907506721109378,-1.0,-1.0,31.907506721109378,0.5187942490590907,-1.5892394184895868
2018-02-20,2.36583263362634,64.68,1.953,2.589232979466596,31.906895732910222,-1.0,-1.0,31.906895732910222,-0.4921311810868559,-2.081370599576443
2018-02-21,3.4447507492914156,64.81,1.923,2.5941529427316348,31.91120605861081,-1.0,-1.0,31.91120605861081,1.1082124531444324,-0.9731581464320105
2018-02-22,2.5840846763709067,66.12,1.991,2.591597933614077,31.91155968037624,-1.0,-1.0,31.91155968037624,0.3867835397800551,-0.5863746066519554
2018-02-23,2.705905590091106,67.04,2.016,2.587737064834342,31.911753179518303,-1.0,-1.0,31.911753179518303,0.3186909452619825,-0.2676836613899729
2018-02-26,2.9422773919918797,67.96,2.037,2.593043263369063,31.918371432502756,-1.0,-1.0,31.918371432502756,-0.3392803001459671,-0.60696396153594
2018-02-27,3.2652097815957006,67.59,2.015,2.5972696519864984,31.922972813103872,-1.0,-1.0,31.922972813103872,-1.0549607328507358,-1.6619246943866757
2018-02-28,3.913966293849384,66.08,1.947,2.6050791609587036,31.929139037570934,-1.0,-1.0,31.929139037570934,-0.28358742328835357,-1.9455121176750292
2018-03-01,2.663477358961856,64.23,1.928,2.60795533823447,31.932843693484518,-1.0,-1.0,31.932843693484518,-0.06671778451895528,-2.0122299021939845
2018-03-02,2.8152466449016202,64.26,1.924,2.6102294093455867,31.935942492254878,-1.0,-1.0,31.935942492254878,0.17553076650202093,-1.8366991356919635
2018-03-05,3.942175679097403,65.78,1.936,2.616449623612875,31.941024959143906,-1.0,-1.0,31.941024959143906,0.10066302063473015,-1.7360361150572334
2018-03-06,3.632127183310473,65.67,1.942,2.6209889599316862,31.945351604886472,-1.0,-1.0,31.945351604886472,-0.2543634428288377,-1.9903995578860711
2018-03-07,3.5550717617585406,65.09,1.926,2.6255146331688115,31.94959929296026,-1.0,-1.0,31.94959929296026,-0.09737676042973484,-2.087776318315806
2018-03-08,2.552848813804168,63.87,1.919,2.6276826588575446,31.95265825231674,-1.0,-1.0,31.95265825231674,0.2790452914540219,-1.8087310268617842
2018-03-09,3.286455683401094,65.19,1.937,2.633605257190479,31.958463766958648,-1.0,-1.0,31.958463766958648,-0.3858505182874983,-2.1945815451492825
2018-03-12,3.382830849996637,64.53,1.913,2.6396232504191715,31.964019419761296,-1.0,-1.0,31.964019419761296,0.2056200338292854,-1.9889615113199972
2018-03-13,2.6572145507281135,64.2,1.925,2.6436376890761517,31.970278155465916,-1.0,-1.0,31.970278155465916,0.20848527160230293,-1.7804762397176943
2018-03-14,1.6770615355230376,63.61,1.937,2.644931395170006,31.973638856209067,-1.0,-1.0,31.973638856209067,0.13111101684793505,-1.6493652228697593
2018-03-15,1.4765761545889333,63.67,1.945,2.645735106611023,31.976053390956846,-1.0,-1.0,31.976053390956846,0.24717904063033497,-1.4021861822394244
2018-03-16,1.9651624150393516,64.68,1.961,2.6476132046139687,31.98104925291211,-1.0,-1.0,31.98104925291211,0.11199528609168177,-1.2901908961477426
2018-03-19,1.8730873613382428,64.82,1.968,2.649312731617502,31.985219836718368,-1.0,-1.0,31.985219836718368,0.6644071410092738,-0.6257837551384688
2018-03-20,1.7013819836481474,66.0,2.01,2.650626423242198,31.989362197189983,-1.0,-1.0,31.989362197189983,1.2088024769420647,0.5830187218035958
2018-03-21,1.3501500787456706,68.15,2.088,2.6513182779682354,31.992265287957057,-1.0,-1.0,31.992265287957057,-0.39522817022651563,0.1877905515770802
2018-03-22,2.966367945766251,68.98,2.063,2.6562414109937635,31.998852183341615,-1.0,-1.0,31.998852183341615,0.5266435352687383,0.7144340868458186
2018-03-23,1.9225139863604284,69.03,2.097,2.657358698747175,32.0016623813255,-1.0,-1.0,32.0016623813255,-0.10363779467988785,0.6107962921659307
2018-03-26,1.9193335057405392,68.81,2.09,2.6588364646123903,32.00510358577008,-1.0,-1.0,32.00510358577008,0.06386968561893414,0.6746659777848648
2018-03-27,1.6050308590006352,68.63,2.094,2.6597998001557723,32.00810369675232,-1.0,-1.0,32.00810369675232,0.06842795313290621,0.743093930917771
2018-03-28,0.9750537470495573,68.13,2.098,2.659736531556634,32.0090306258105,-1.0,-1.0,32.0090306258105,0.0479644423550275,0.7910583732727985
2018-03-29,1.7303382535196192,69.02,2.102,2.6608794403988454,32.012208252369355,-1.0,-1.0,32.012208252369355,0.0,0.7910583732727985
2018-03-30,1.7234981558251974,69.02,2.102,2.6620425956692633,32.015462342614086,-1.0,-1.0,32.015462342614086,-0.5178523880346668,0.27320598523813167
2018-04-02,2.801127500622883,69.02,2.068,2.665938573641801,32.02073138267752,-1.0,-1.0,32.02073138267752,0.2322586899130406,0.5054646751511722
2018-04-03,2.3122766616420307,69.02,2.083,2.6682672962439233,32.02483117539988,-1.0,-1.0,32.02483117539988,-0.5717992635463403,-0.06633458839516804
2018-04-04,0.6142678154294572,66.04,2.043,2.6677759359670876,32.024342723725184,-1.0,-1.0,32.024342723725184,0.164855541711934,0.09852095331676597
2018-04-05,0.7548038011370721,66.54,2.054,2.667153629809246,32.02784625066355,-1.0,-1.0,32.02784625066355,-0.21784994547040373,-0.11932899215363776
2018-04-06,1.1685060108929832,66.51,2.04,2.667558481347627,32.03014411230736,-1.0,-1.0,32.03014411230736,0.744092141241979,0.6247631490883412
2018-04-09,1.2668857779469107,68.19,2.089,2.6663547045054274,32.035957023481615,-1.0,-1.0,32.035957023481615,0.960441565421793,1.5852047145101342
2018-04-10,1.648429861522942,70.67,2.154,2.6648996567954346,32.043440175708945,-1.0,-1.0,32.043440175708945,0.2384814094010702,1.8236861239112043
2018-04-11,3.1177897883780474,72.74,2.172,2.668054027031972,32.05442459098616,-1.0,-1.0,32.05442459098616,0.01787187242232602,1.8415579963335302
2018-04-12,1.7997598479996242,71.44,2.172,2.6661786518353234,32.062725668508456,-1.0,-1.0,32.062725668508456,0.44802291235045594,2.2895809086839862
2018-04-13,2.4972608860259413,73.18,2.204,2.668894041287314,32.07020830942562,-1.0,-1.0,32.07020830942562,-0.6539005382884439,1.6356803703955425
2018-04-16,2.8242695426458795,72.05,2.158,2.672463729745754,32.07865174112795,-1.0,-1.0,32.07865174112795,-0.17366095329084993,1.4620194171046925
2018-04-17,2.852048704785659,71.71,2.146,2.676336885434635,32.086650184163254,-1.0,-1.0,32.086650184163254,0.7343748626127583,2.1963942797174507
2018-04-18,3.221544966072287,73.73,2.197,2.6811589795432518,32.093061007704925,-1.0,-1.0,32.093061007704925,-0.044405909271349076,2.1519883704461016
2018-04-19,4.385337080737912,74.85,2.195,2.691491593074846,32.10235212722646,-1.0,-1.0,32.10235212722646,0.09082411651146362,2.242812486957565
2018-04-20,3.942093064981748,74.62,2.201,2.700003928243105,32.11172509541947,-1.0,-1.0,32.11172509541947,-0.02810711544727343,2.214705371510292
2018-04-23,3.9079931313013816,74.54,2.199,2.70779705761916,32.12005769381475,-1.0,-1.0,32.12005769381475,-0.07613527529702468,2.138570096213267
2018-04-24,5.325697581235303,75.86,2.195,2.724344766778138,32.13407855069007,-1.0,-1.0,32.13407855069007,0.041926779151714506,2.1804968753649816
2018-04-25,3.2009780150022777,73.79,2.196,2.7280075768900347,32.144363381146505,-1.0,-1.0,32.144363381146505,0.212519856985452,2.3930167323504334
2018-04-26,4.260998246183632,75.39,2.212,2.7375830219092245,32.15596824313579,-1.0,-1.0,32.15596824313579,0.029869973855658493,2.422886706206092
