Date,Spread,WHEATSF,EIANYGR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-31,-0.5172211241705025,4.58,1.965,0.5667337641847826,2.594005661155472,1.0,1.0,-2.594005661155472,0.022441779256815845,-0.10946401346788623
2018-02-01,-0.4686102897124087,4.58,1.948,0.5669916335080866,2.591689060427315,1.0,1.0,-2.591689060427315,0.015214221073413962,-0.09424979239447226
2018-02-02,-0.457477523796598,4.54,1.93,0.56719654078283,2.5893665926407246,1.0,1.0,-2.5893665926407246,0.031058284781154535,-0.06319150761331772
2018-02-05,-0.42785204692898926,4.48,1.897,0.5673218191220696,2.5871650221027886,1.0,1.0,-2.5871650221027886,0.06385416753705997,0.0006626599237422454
2018-02-06,-0.2689557045085227,4.54,1.86,0.5672463304725585,2.5854600561873777,1.0,1.0,-2.5854600561873777,0.09559110054936816,0.0962537604731104
2018-02-07,-0.0007853324953215335,4.69,1.815,0.5672009199984763,2.5844547286475605,1.0,1.0,-2.5844547286475605,0.009274207179333232,0.10552796765244364
2018-02-08,-0.01281242753027012,4.64,1.801,0.5671535937208734,2.583460537218362,1.0,1.0,-2.583460537218362,0.04802998612821677,0.1535579537806604
2018-02-09,0.03241133853874345,4.57,1.757,0.5671692517176699,2.5825774965630375,1.0,1.0,-2.5825774965630375,0.06956973344288686,0.22312768722354726
2018-02-12,0.24737227937840167,4.72,1.732,0.5676940355516068,2.5823485684882206,-1.0,-1.0,2.5823485684882206,0.00698361289446121,0.23011130011800845
2018-02-13,0.21027214686249884,4.68,1.731,0.5681482214088824,2.582165137572213,-1.0,-1.0,2.582165137572213,0.050960166642425676,0.28107146676043415
2018-02-14,0.09080240978231213,4.63,1.758,0.5683164439272028,2.582023657689242,-1.0,-1.0,2.582023657689242,0.02229050644660848,0.3033619732070426
2018-02-15,0.08944249313169017,4.69,1.782,0.5685187463514535,2.5816821026197028,-1.0,-1.0,2.5816821026197028,0.02156758314626673,0.32492955635330933
2018-02-16,0.028423955503009246,4.65,1.791,0.5680394362876788,2.580444469289219,-1.0,-1.0,2.580444469289219,0.0,0.32492955635330933
2018-02-19,0.030620227242483367,4.65,1.791,0.5675256950929425,2.5792181869109534,-1.0,-1.0,2.5792181869109534,0.011443903114552144,0.33637345946786146
2018-02-20,-0.03662530686774179,4.57,1.787,0.5669992003518449,2.577854116881781,-1.0,-1.0,2.577854116881781,0.005818927277376578,0.34219238674523805
2018-02-21,-0.05685313965822569,4.55,1.788,0.566653975394662,2.5765397872808866,1.0,1.0,-2.5765397872808866,-0.016462877856534025,0.325729508888704
