Date,Spread,EIAEBRT,EIAGCLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-04-15,-0.5858255098865897,66.13,1.851,1.8797117943136412,36.04312561312079,1.0,1.0,-36.04312561312079,0.1145652108940034,3.2138515324634658
2021-04-16,-0.5294738301593185,65.98,1.845,1.8507047287017278,36.04849530089936,1.0,1.0,-36.04849530089936,-0.03058953924533999,3.183261993218126
2021-04-19,-0.06111571094946555,66.54,1.847,1.7955861089194116,36.059077266350556,1.0,1.0,-36.059077266350556,0.35290372518360924,3.536165718401735
2021-04-20,-0.5907230520247424,65.34,1.828,1.7456742322575762,36.06713514881003,1.0,1.0,-36.06713514881003,0.5125182473132303,4.048683965714965
2021-04-21,-0.9471056425356181,64.02,1.801,1.7111329412204817,36.07279602583876,1.0,1.0,-36.07279602583876,-0.32409722762200144,3.724586738092964
2021-04-22,-0.5184189144616056,65.07,1.818,1.7009843019734228,36.07723812676655,1.0,1.0,-36.07723812676655,-0.22768330068595605,3.496903437407008
2021-04-23,-0.27480999967497155,65.75,1.83,1.7006457740728043,36.07913114736337,1.0,1.0,-36.07913114736337,-0.0629483980038425,3.4339550394031657
2021-04-26,-0.6353953090198843,65.5,1.833,1.6998133985183592,36.08041206165842,1.0,1.0,-36.08041206165842,-0.2838066728350066,3.150148366568159
2021-04-27,-0.43907565219272726,66.25,1.848,1.676929549497255,36.08716214945494,1.0,1.0,-36.08716214945494,-0.39755308617519125,2.752595280392968
2021-04-28,-0.37488390703578034,67.08,1.869,1.6687267460770367,36.0914306618704,1.0,1.0,-36.0914306618704,-0.7934524494644234,1.9591428309285446
2021-04-29,-0.7067549236591333,68.26,1.911,1.6755491399381355,36.089353701548475,1.0,1.0,-36.089353701548475,0.7476380544753385,2.706780885403883
2021-04-30,0.20668163564971564,67.73,1.871,1.6781213735446274,36.08942723909689,1.0,1.0,-36.08942723909689,-0.6558206980915542,2.0509601873123287
