Date,Spread,WHEATSF,NATBGAS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-06-13,3.257654453522497,5.71,0.36162084,1.170863617277841,6.78153821687241,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-14,3.316606123464439,5.74,0.35693248,1.1829019169423305,6.789502251337736,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-17,3.2480658151094417,5.75,0.36803101499999996,1.1939410006802287,6.79816124978097,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-18,3.295408917193145,5.67,0.34891844,1.205419598009578,6.805576348463712,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-19,3.2947631307274103,5.58,0.335366325,1.2162721207465927,6.8141512695783915,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-20,3.3236636140180424,5.6,0.333642135,1.2272017043460661,6.822688585127167,0.0,0.0,-0.0,-0.0,-1.6256123019347573
2019-06-21,3.23527970956922,5.59,0.3446828249999999,1.2371029126911859,6.831556781022612,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-24,3.3659137930360425,5.71,0.34268425,1.2480358183279359,6.8403675014651455,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-25,3.443382434778225,5.63,0.31929710000000006,1.2595840470167243,6.848222439921234,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-26,3.5569885018240557,5.74,0.31833202499999996,1.2715214711138652,6.857655927567906,0.0,0.0,-0.0,-0.0,-1.6256123019347573
2019-06-27,3.4825229492302867,5.72,0.32578604999999994,1.2822711645753577,6.86793388105388,0.0,0.0,-0.0,-0.0,-1.6256123019347573
2019-06-28,3.2844405051798446,5.53,0.32644755,1.2907259422199553,6.878775762967606,0.0,0.0,-0.0,-0.0,-1.6256123019347573
2019-07-01,2.942739201849013,5.25,0.33501172,1.2973366812309168,6.887104720249748,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-07-02,2.7919922666576915,5.06,0.32894222,1.3029213598893592,6.894851422059194,-1.0,-1.0,6.894851422059194,0.06953248686891238,-1.5560798150658448
2019-07-03,2.8318417837398298,5.13,0.3329195,1.308572398299127,6.903044778873482,-1.0,-1.0,6.903044778873482,0.14161879306802694,-1.414461021997818
2019-07-04,2.7821357004126916,5.13,0.33974948000000005,1.3140604469378458,6.91057510842197,-1.0,-1.0,6.91057510842197,0.6175742784946521,-0.7968867435031659
2019-07-05,2.569295781752571,5.13,0.3701117199999999,1.3180905075301592,6.918733128060439,-1.0,-1.0,6.918733128060439,0.43716621546416634,-0.35972052803899957
2019-07-08,2.3673200911990717,5.09,0.393080445,1.321129931584014,6.926520877427337,-1.0,-1.0,6.926520877427337,-0.0377184811465733,-0.39743900918557284
2019-07-09,2.296479519382088,5.0,0.38993648000000003,1.3240356185995588,6.933233024563158,-1.0,-1.0,6.933233024563158,0.28539352560909187,-0.11204548357648098
2019-07-10,2.2006783099232994,5.02,0.40621245,1.3263462470799694,6.940510292278585,-1.0,-1.0,6.940510292278585,0.5768408238734799,0.4647953402969989
2019-07-11,2.1281960713814825,5.2,0.44207224999999994,1.328195497085179,6.94864680743593,-1.0,-1.0,6.94864680743593,0.12171800717862258,0.5865133474756214
2019-07-12,2.089865532430687,5.22,0.45006062999999996,1.3303393403398616,6.9549173131835875,-1.0,-1.0,6.9549173131835875,-0.16413718604991592,0.42237616142570555
2019-07-15,2.023954906653006,5.07,0.43757961,1.3321529472215141,6.961122099238112,-1.0,-1.0,6.961122099238112,-0.7620488323524046,-0.33967267092669906
2019-07-16,2.3548537045245594,5.07,0.38967683999999997,1.3352341339459575,6.967687110877415,-1.0,-1.0,6.967687110877415,-0.29109104302355865,-0.6307637139502578
2019-07-17,2.4659352464924633,5.07,0.3733972,1.3388474113942985,6.973980398105656,-1.0,-1.0,6.973980398105656,-0.16592776160904063,-0.7966914755592984
2019-07-18,2.396144097081277,4.93,0.36303472,1.342129407835001,6.979651706367708,-1.0,-1.0,6.979651706367708,0.0014153704841975891,-0.7952761050751008
2019-07-19,2.44934038666913,4.99,0.36374136,1.3457052727771617,6.984797146331861,-1.0,-1.0,6.984797146331861,-0.3444424288944077,-1.1397185339695084
2019-07-22,2.3598484317275696,4.76,0.34340381999999997,1.3488377330440768,6.989297813496747,-1.0,-1.0,6.989297813496747,0.5023672998443989,-0.6373512341251095
2019-07-23,2.157727281885148,4.73,0.367776875,1.3510659991974854,6.994112172264372,-1.0,-1.0,6.994112172264372,-0.44293565190915807,-1.0802868860342676
2019-07-24,2.4020343149424295,4.82,0.34548618,1.3543158858348612,6.998733451675465,-1.0,-1.0,6.998733451675465,0.0012048170228906386,-1.079082069011377
2019-07-25,2.418299961996302,4.84,0.345750485,1.3574967091084102,7.004184066448086,-1.0,-1.0,7.004184066448086,-0.09226008481069595,-1.171342153822073
2019-07-26,2.4205341689852276,4.81,0.34089023999999996,1.3606555655105348,7.009487367590144,-1.0,-1.0,7.009487367590144,-0.1212809128038376,-1.2926230666259106
2019-07-29,2.5249477771971587,4.88,0.335699775,1.3641824557128888,7.0153524017191895,-1.0,-1.0,7.0153524017191895,0.09002511329003599,-1.2025979533358746
2019-07-30,2.436584818604116,4.82,0.339419325,1.3670481240807482,7.022037361590665,-1.0,-1.0,7.022037361590665,0.5374805538247047,-0.6651173995111699
2019-07-31,2.158182397774012,4.72,0.36439632000000005,1.3682098879628077,7.030305910405427,-1.0,-1.0,7.030305910405427,0.7957876919637495,0.13067029245257966
2019-08-01,1.9388024003653284,4.8,0.40652227,1.3687802198288457,7.038230893561308,-1.0,-1.0,7.038230893561308,-0.2041851819301748,-0.07351488947759513
2019-08-02,2.1557377751356084,4.95,0.39653368,1.3699996384974304,7.046721037326241,-1.0,-1.0,7.046721037326241,-0.2547551614739459,-0.32827005095154105
2019-08-05,2.290121922357851,4.99,0.38265279999999996,1.371620366081283,7.055686192919925,-1.0,-1.0,7.055686192919925,-0.22410863223446242,-0.5523786831860035
2019-08-06,2.252810710994329,4.86,0.36908577000000004,1.3732167209091544,7.06391169999773,-1.0,-1.0,7.06391169999773,0.27787818792811686,-0.2745004952578866
2019-08-07,2.1834751042497076,4.9,0.3840348,1.3740454216380242,7.0736425338284254,-1.0,-1.0,7.0736425338284254,0.48188133104676906,0.20738083578888244
2019-08-08,2.0673421993311756,4.98,0.41108298,1.373717634375694,7.085328126863401,-1.0,-1.0,7.085328126863401,-0.010932192268264342,0.1964486435206181
2019-08-09,2.0760007801404505,4.99,0.41056521,1.3732076892834848,7.09753079141691,-1.0,-1.0,7.09753079141691,-0.29997674559868104,-0.10352810207806293
2019-08-12,1.937338339068071,4.71,0.389966815,1.371807745487942,7.109993861739053,-1.0,-1.0,7.109993861739053,0.29175326108081,0.18822515900274708
2019-08-13,1.8274467760498831,4.72,0.40608526,1.3698464963528394,7.123019495832271,-1.0,-1.0,7.123019495832271,-0.41584301209227814,-0.22761785308953106
2019-08-14,1.9538651364999682,4.68,0.38189480000000003,1.3668165805284371,7.138444575574297,-1.0,-1.0,7.138444575574297,-0.033858302674334616,-0.2614761557638657
2019-08-15,1.9511842851424372,4.67,0.379969125,1.3630029973268016,7.1553595699586445,-1.0,-1.0,7.1553595699586445,-0.189781311521245,-0.4512574672851107
2019-08-16,2.035071529528204,4.69,0.37011863999999994,1.359208349347821,7.17318228142143,-1.0,-1.0,7.17318228142143,-0.10658592648916305,-0.5578433937742737
2019-08-19,2.0493861670243843,4.67,0.364399035,1.3550581329763818,7.191604755417686,-1.0,-1.0,7.191604755417686,0.36118906226721115,-0.19665433150706257
2019-08-20,1.8653898040156114,4.62,0.382158,1.3514763767365985,7.208040119490862,-1.0,-1.0,7.208040119490862,0.11146696682897356,-0.08518736467808902
2019-08-21,1.8342717531185078,4.64,0.388297305,1.3472484305593215,7.225721659030037,-1.0,-1.0,7.225721659030037,-0.2530345163636615,-0.3382218810417505
2019-08-22,1.9710119347925477,4.69,0.37527876,1.3424510235916367,7.245249012247463,-1.0,-1.0,7.245249012247463,-0.19096265420616643,-0.529184535247917
2019-08-23,2.1081320560428347,4.77,0.36627107999999997,1.336627440041306,7.267480533699699,-1.0,-1.0,7.267480533699699,-0.02659526489448376,-0.5557798001424007
2019-08-26,2.0905291697559862,4.75,0.3647194,1.3294321739359496,7.291827169720102,-1.0,-1.0,7.291827169720102,-0.353696084817331,-0.9094758849597318
2019-08-27,2.2104935755202844,4.75,0.347028385,1.3217200099727897,7.317863708698399,-1.0,-1.0,7.317863708698399,0.0981659826249923,-0.8113099023347394
2019-08-28,2.1571796602938265,4.74,0.35158378500000004,1.3130198486244185,7.346244195266779,-1.0,-1.0,7.346244195266779,0.4630587198139267,-0.3482511825208127
2019-08-29,1.955979871234542,4.71,0.3734424,1.3034780762477403,7.3746851690259545,-1.0,-1.0,7.3746851690259545,0.6072203995404132,0.25896921701960046
2019-08-30,1.5533786079822405,4.53,0.4022558550000001,1.2943823178780796,7.399821171074711,-1.0,-1.0,7.399821171074711,-0.6163557527229236,-0.3573865357033232
2019-09-02,1.7921763284685768,4.53,0.368750625,1.2859322470938186,7.424593982807279,-1.0,-1.0,7.424593982807279,0.2401369897604853,-0.11724954594283787
2019-09-03,1.7586413312604687,4.6,0.38144476,1.2781415574111807,7.448938789300792,-1.0,-1.0,7.448938789300792,-0.10921842013765219,-0.22646796608049008
2019-09-04,1.844213716149314,4.66,0.37651984,1.2675871400491714,7.478453947740672,-1.0,-1.0,7.478453947740672,0.23668360875089434,0.010215642670404257
2019-09-05,1.7995140236823932,4.72,0.38908446500000005,1.2583159707679787,7.506046216256941,-1.0,-1.0,7.506046216256941,0.09260801369353416,0.10282365636393842
2019-09-06,1.7243264186509215,4.69,0.39355544000000003,1.248189446621916,7.535592904900714,-1.0,-1.0,7.535592904900714,-0.13096627191152493,-0.028142615547586514
2019-09-09,1.864096785960216,4.8,0.38794049,1.2372212990976508,7.567921600655254,-1.0,-1.0,7.567921600655254,1.407904236210269,1.3797616206626824
2019-09-10,1.3392007699059594,4.84,0.46053848000000003,1.2244329808709715,7.601534686296008,-1.0,-1.0,7.601534686296008,-0.04586912724308242,1.3338924934196
2019-09-11,1.3079676501990383,4.8,0.45725879999999997,1.2110160588060745,7.63688386052048,-1.0,-1.0,7.63688386052048,0.07800648033645304,1.411898973756053
2019-09-12,1.309433354998741,4.86,0.46267788000000004,1.1965972101903084,7.673949411632255,-1.0,-1.0,7.673949411632255,0.2095297330805336,1.6214287068365867
2019-09-13,1.1964658014294511,4.86,0.47531084999999995,1.1841362974291736,7.707659521280757,-1.0,-1.0,7.707659521280757,0.27542403689860673,1.8968527437351934
2019-09-16,1.093093423892988,4.91,0.49292995500000003,1.17054599761322,7.743304170076278,-1.0,-1.0,7.743304170076278,-0.8480517630755497,1.0488009806596437
2019-09-17,1.4507259549962255,4.86,0.438295685,1.1577569725787606,7.778479601056932,-1.0,-1.0,7.778479601056932,-0.5972270845033827,0.451573896156261
2019-09-18,1.7528217068573384,4.92,0.40533924499999996,1.1464178318572116,7.813648276624835,-1.0,-1.0,7.813648276624835,-0.06681434999317303,0.38475954616308794
2019-09-19,1.7483345222091846,4.9,0.40166231999999996,1.1367035992217052,7.846554981285813,-1.0,-1.0,7.846554981285813,0.28692485770642845,0.6716844038695164
2019-09-20,1.619177246879608,4.9,0.41634989999999994,1.1264595247588005,7.879965272287547,-1.0,-1.0,7.879965272287547,-0.28077328737394636,0.3909111164955701
2019-09-23,1.6764302675700402,4.85,0.40097567,1.115916872502947,7.914619189812587,-1.0,-1.0,7.914619189812587,0.015068673418718363,0.40597978991428846
2019-09-24,1.6465375677401677,4.84,0.40163463,1.1046328097289306,7.951163056482037,-1.0,-1.0,7.951163056482037,-0.36335671109209267,0.04262307882219579
2019-09-25,1.7333908408312202,4.79,0.38275868,1.0943494329059877,7.985734403642471,-1.0,-1.0,7.985734403642471,-0.08711166625124585,-0.044488587429050055
2019-09-26,1.708092997682404,4.74,0.378083075,1.0846919401276893,8.019155584569862,-1.0,-1.0,8.019155584569862,-0.011057649307335918,-0.05554623673638597
2019-09-27,1.6815531477554693,4.72,0.3773628,1.0752939276505227,8.051792206981002,-1.0,-1.0,8.051792206981002,3.2848317089691963,3.22928547223281
2019-09-30,0.5007051801433233,4.8,0.5321071399999999,1.0676625347007571,8.079754050766311,-1.0,-1.0,8.079754050766311,0.1525316368286194,3.3818171090614295
2019-10-01,0.4381044379673469,4.84,0.5427012,1.0590218963730003,8.111084998582374,-1.0,-1.0,8.111084998582374,-0.30776845798885993,3.0740486510725695
2019-10-02,0.5000862712162215,4.74,0.52072644,1.0508386006628039,8.14230544695172,-1.0,-1.0,8.14230544695172,0.022061171016079587,3.096109822088649
2019-10-03,0.46416127576951727,4.73,0.5220024,1.0434829533016048,8.172067262967532,-1.0,-1.0,8.172067262967532,-0.11312603095376692,2.982983791134882
2019-10-04,0.5348728074911433,4.76,0.5151814499999999,1.036315790639006,8.201240926878981,-1.0,-1.0,8.201240926878981,-0.1200100442315106,2.8629737469033714
2019-10-07,0.5636274613148116,4.74,0.50737878,1.0287079843019997,8.23127159296096,-1.0,-1.0,8.23127159296096,0.06252875640238,2.9255025033057516
2019-10-08,0.6123206895940969,4.85,0.51266355,1.0191612381179964,8.266004693343037,-1.0,-1.0,8.266004693343037,-0.01868238595888712,2.9068201173468644
2019-10-09,0.6054834354322756,4.85,0.511504855,1.0107839935500622,8.298096338826978,-1.0,-1.0,8.298096338826978,0.1947590509480638,3.1015791682949283
2019-10-10,0.42777475808681586,4.78,0.522620375,1.0039470614786492,8.327699129436322,-1.0,-1.0,8.327699129436322,0.15662534120143795,3.258204509496366
2019-10-11,0.46409535634848,4.93,0.53441905,0.9972498239392944,8.356559601779765,-1.0,-1.0,8.356559601779765,-0.026389861022936757,3.231814648473429
2019-10-14,0.49222410718385756,4.96,0.533120525,0.993866722448489,8.380423719038285,-1.0,-1.0,8.380423719038285,0.013410740806546048,3.2452253892799754
2019-10-15,0.4369670251653748,4.92,0.5334606249999999,0.9902897023534544,8.403681105488575,-1.0,-1.0,8.403681105488575,0.0015283854432737512,3.246753774723249
2019-10-16,0.4756400527457476,4.98,0.534331785,0.985671458275796,8.429893324152994,-1.0,-1.0,8.429893324152994,-4.863573928987411e-05,3.2467051389839594
2019-10-17,0.5787159001903923,5.11,0.53598334,0.9815573391875562,8.454151018592496,-1.0,-1.0,8.454151018592496,0.0009788185641789564,3.2476839575481384
2019-10-18,0.6160213130774981,5.17,0.536789805,0.9755355372006708,8.48372797788606,-1.0,-1.0,8.48372797788606,-0.1881742997754122,3.0595096577727263
2019-10-21,0.6311388823580231,5.09,0.5239044,0.9708047348864779,8.510829681220422,-1.0,-1.0,8.510829681220422,0.030507913399336624,3.090017571172063
2019-10-22,0.5457399227363595,5.03,0.52505676,0.9653031422391993,8.540524413519865,-1.0,-1.0,8.540524413519865,-0.09385666529991436,2.9961609058721486
2019-10-23,0.5982219300404656,5.05,0.5195310599999999,0.9603623916449437,8.568839118029892,-1.0,-1.0,8.568839118029892,0.13536777634502115,3.1315286822171697
2019-10-24,0.5664628806827929,5.11,0.5284588050000001,0.9555792104261396,8.597712965189796,-1.0,-1.0,8.597712965189796,-0.25870269787448125,2.8728259843426884
2019-10-25,0.7042655291011632,5.13,0.5127982000000001,0.9491468258091909,8.630557733819728,-1.0,-1.0,8.630557733819728,-0.5722901182435791,2.3005358660991093
2019-10-28,0.9812222097199408,5.13,0.47879468000000003,0.9418808107221724,8.665045714960865,-1.0,-1.0,8.665045714960865,-0.2835080894977029,2.0170277766014064
2019-10-29,1.046343295457361,5.07,0.462482925,0.9342735481917004,8.700119479097827,-1.0,-1.0,8.700119479097827,1.5961616052523135,3.61318938185372
2019-10-30,0.2636440357789489,5.04,0.5470174999999999,0.9312614737607753,8.731632834819822,-1.0,-1.0,8.731632834819822,0.0777106610194554,3.6909000428731753
2019-10-31,0.19200426343485955,5.03,0.5517616000000001,0.9264000459949568,8.768271906861841,-1.0,-1.0,8.768271906861841,0.027233941519964347,3.71813398439314
2019-11-01,0.23699381246714868,5.11,0.55447618,0.9291562348008321,8.78848607623298,-1.0,-1.0,8.78848607623298,0.15510360007702245,3.873237584470162
2019-11-04,0.06674798136635385,5.04,0.56339759,0.9241406240864445,8.827251140058385,-1.0,-1.0,8.827251140058385,0.052999695874451205,3.9262372803446133
2019-11-05,0.3351971650480712,5.4,0.5713391999999999,0.9190665733863674,8.864791414543111,-1.0,-1.0,8.864791414543111,-0.26105496713886467,3.6651823132057486
2019-11-06,0.4762601728361284,5.41,0.5546334599999999,0.9158388516582486,8.895496184387925,-1.0,-1.0,8.895496184387925,-0.15807894639617692,3.507103366809572
2019-11-07,0.556144797969333,5.42,0.5448925,0.9126571234972383,8.926265643279486,-1.0,-1.0,8.926265643279486,-0.13247694962289794,3.3746264171866738
2019-11-08,0.5929902439562609,5.4,0.53658036,0.9088795181788157,8.958601757328092,-1.0,-1.0,8.958601757328092,-0.027511855905803892,3.3471145612808697
2019-11-11,0.598936211022127,5.41,0.5350434400000001,0.9049007960011818,8.99191248654104,-1.0,-1.0,8.99191248654104,-0.22663805204013862,3.120476509240731
2019-11-12,0.8456231858028929,5.57,0.52331764,0.8998999970913176,9.027742336751933,-1.0,-1.0,9.027742336751933,-0.08052817180587574,3.039948337434855
2019-11-13,0.79848757024142,5.49,0.5178170349999999,0.8963878284053922,9.06017398550548,-1.0,-1.0,9.06017398550548,0.07483580022427687,3.114784137659132
2019-11-14,0.7226788317153447,5.47,0.5218859250000001,0.8916501002605173,9.096472889711778,-1.0,-1.0,9.096472889711778,0.13150378999309245,3.2462879276522245
2019-11-15,0.6379277718021532,5.47,0.529430605,0.888977162317102,9.126922740323723,-1.0,-1.0,9.126922740323723,-0.2513846702308849,2.9949032574213397
2019-11-18,0.7981767530176578,5.52,0.515378625,0.8847323494602014,9.161853088071593,-1.0,-1.0,9.161853088071593,0.037111844029762336,3.032015101451102
2019-11-19,0.8055573126900599,5.57,0.5179758,0.880591021298003,9.198195528265877,-1.0,-1.0,9.198195528265877,0.15198188074740426,3.183996982198506
2019-11-20,0.7428455410735122,5.61,0.52693872,0.876122074614924,9.236661255271748,-1.0,-1.0,9.236661255271748,0.061480574306717134,3.2454775565052234
2019-11-21,0.6289862668366819,5.54,0.5297342650000001,0.8734686808439657,9.270711859961178,-1.0,-1.0,9.270711859961178,0.19415229660949362,3.439629853114717
2019-11-22,0.5637158844555907,5.6,0.5414471000000001,0.8718462336002386,9.301525699453203,-1.0,-1.0,9.301525699453203,0.09562371625144371,3.535253569366161
2019-11-25,0.6405139332194274,5.76,0.5486765699999999,0.8705807598278124,9.330608133641597,-1.0,-1.0,9.330608133641597,-0.24545341027529782,3.289800159090863
2019-11-26,0.704771839804053,5.7,0.5336304000000001,0.8689367842137558,9.360838813148476,-1.0,-1.0,9.360838813148476,0.11180203401280098,3.401602193103664
2019-11-27,0.6115255504788362,5.68,0.53980384,0.8682697573543456,9.38947460900086,-1.0,-1.0,9.38947460900086,0.3039943409505267,3.705596534054191
2019-11-28,0.4309448635370865,5.68,0.55728057,0.8679188524384944,9.419052841664502,-1.0,-1.0,9.419052841664502,-0.07064907772860567,3.6349474563255852
2019-11-29,0.45241445269822744,5.68,0.5531006,0.8670563300827497,9.451419049810779,-1.0,-1.0,9.451419049810779,-0.36879094902426385,3.2661565073013215
2019-12-02,0.7913595819593393,5.85,0.533270305,0.8651737080517412,9.486071830008726,-1.0,-1.0,9.486071830008726,0.04683796814008153,3.312994475441403
2019-12-03,0.6556601670154487,5.75,0.534942395,0.8629369023004018,9.523155914730879,-1.0,-1.0,9.523155914730879,0.03980630975513781,3.352800785196541
2019-12-04,0.6774073880002334,5.82,0.53786227,0.860718467802591,9.56117002220618,-1.0,-1.0,9.56117002220618,-0.2070466991125672,3.145754086083974
2019-12-05,0.7795013905900081,5.83,0.526311545,0.8590449232817396,9.596024745020541,-1.0,-1.0,9.596024745020541,-0.26613747228029067,2.8796166138036834
2019-12-06,0.9077180865936221,5.84,0.511808825,0.855565629859144,9.63696144435645,-1.0,-1.0,9.63696144435645,-0.15506663684997804,2.724549976953705
2019-12-09,0.9649480103784231,5.84,0.5035734000000001,0.8516363489308404,9.680916405873655,-1.0,-1.0,9.680916405873655,-0.19900621593809653,2.5255437610156086
2019-12-10,1.0506319603789427,5.85,0.49331074,0.8463874472195752,9.728894286025593,-1.0,-1.0,9.728894286025593,-0.3666653081212783,2.1588784528943306
2019-12-11,1.1729589773349964,5.81,0.474372,0.8416582662615771,9.775115358126119,-1.0,-1.0,9.775115358126119,0.5169524871808603,2.675830940075191
2019-12-12,1.0055898333706574,5.92,0.50037773,0.8372594929834254,9.821400657917655,-1.0,-1.0,9.821400657917655,-0.6179271933636494,2.0579037467115415
2019-12-13,1.3375202522459535,5.97,0.46932606499999996,0.8320192473847138,9.870493231084549,-1.0,-1.0,9.870493231084549,0.04415323370026254,2.102056980411804
2019-12-16,1.4618262239359447,6.15,0.47285910000000003,0.8282693209056878,9.914525862067697,-1.0,-1.0,9.914525862067697,0.421519060912077,2.523576041323881
2019-12-17,1.2885989345638356,6.2,0.4933506,0.8253765846644904,9.955194268409048,-1.0,-1.0,9.955194268409048,0.29409217371245555,2.8176682150363366
2019-12-18,1.0506759623886994,6.12,0.50728551,0.8231155353659627,9.993039299725515,-1.0,-1.0,9.993039299725515,0.04209001198730275,2.8597582270236392
2019-12-19,0.9825143069064266,6.09,0.5091733199999999,0.8210107862533946,10.030937389047748,-1.0,-1.0,10.030937389047748,-0.48390085811797107,2.375857368905668
2019-12-20,1.1818899452074998,6.06,0.48436031999999996,0.8183009237885852,10.071242117423038,-1.0,-1.0,10.071242117423038,-0.875114464477747,1.5007429044279212
2019-12-23,1.559945379696864,6.03,0.44203500000000007,0.8156601269707712,10.11244498807365,-1.0,-1.0,10.11244498807365,-0.290548261618042,1.2101946428098793
2019-12-24,1.668237911528049,6.03,0.42933456,0.8121844117282598,10.15935471971311,-1.0,-1.0,10.15935471971311,0.0,1.2101946428098793
2019-12-25,1.6516918443699735,6.03,0.42933456,0.8103925457383188,10.19789358590193,-1.0,-1.0,10.19789358590193,0.012130524686206224,1.2223251674960856
2019-12-26,1.720980001387172,6.13,0.43054343999999994,0.8080278721872363,10.240592676578299,-1.0,-1.0,10.240592676578299,0.06135594292246775,1.2836811104185533
2019-12-27,1.7507128969402688,6.21,0.4336717,0.8059776701153121,10.28263339078785,-1.0,-1.0,10.28263339078785,-0.3810286766913229,0.9026524337272304
2019-12-30,1.8882821677088701,6.2,0.41753384,0.8037354689677685,10.326630848151446,-1.0,-1.0,10.326630848151446,-0.15160138250028118,0.7510510512269492
2019-12-31,1.9597144915704128,6.23,0.41159982500000003,0.8011393156524023,10.374847726015402,-1.0,-1.0,10.374847726015402,0.0,0.7510510512269492
2020-01-01,1.9408417513080645,6.23,0.41159982500000003,0.7988485511402204,10.42069988414581,-1.0,-1.0,10.42069988414581,-0.06376226147744438,0.6872887897495048
2020-01-02,1.9657467409632856,6.25,0.40920812500000003,0.7960870675900161,10.469619240910024,-1.0,-1.0,10.469619240910024,0.5929319382697826,1.2802207280192874
2020-01-03,1.6836857002151033,6.23,0.43225797,0.7931016979225309,10.517595082827269,-1.0,-1.0,10.517595082827269,-0.525549512653753,0.7546712153655344
2020-01-06,1.8412223809118808,6.18,0.4103288,0.7889718750472267,10.573904681046319,-1.0,-1.0,10.573904681046319,-0.34955808154297785,0.40511313382255654
2020-01-07,1.9629463309241544,6.18,0.39676391999999994,0.7855432287513261,10.6286218491738,-1.0,-1.0,10.6286218491738,0.0549268861050974,0.4600400199276539
2020-01-08,1.9495729501723096,6.21,0.39899554000000004,0.7832003026826939,10.677881386412716,-1.0,-1.0,10.677881386412716,0.142971628784477,0.6030116487121309
2020-01-09,1.9562856588737478,6.3,0.40487944,0.7809057657775378,10.728414219122246,-1.0,-1.0,10.728414219122246,-0.1936199851428482,0.4093916635692827
2020-01-10,2.031640951784234,6.32,0.39769222499999995,0.7783406595418749,10.783110100318826,0.0,0.0,-0.0,-0.0,0.4093916635692827
2020-01-13,1.8943643351745205,6.3,0.40673052,0.7763883543119297,10.831829548531248,0.0,0.0,-0.0,0.0,0.4093916635692827
2020-01-14,2.229610506486164,6.36,0.37961721000000004,0.7753794464211494,10.880406326978262,-1.0,-1.0,10.880406326978262,-0.048562725021632225,0.36082893854765047
2020-01-15,2.3051032165196403,6.44,0.37836172500000004,0.7747380154271818,10.928422486392776,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-16,2.2249406723221394,6.36,0.37669278,0.7735451497757647,10.977272587167349,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-17,2.343472378158218,6.41,0.36890761,0.7733743531576518,11.023160031428416,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-20,2.476625937194931,6.41,0.355481625,0.7741980744900192,11.064915276014812,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-21,2.4816613297509837,6.52,0.363721,0.775490641283687,11.102847155509348,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-22,2.5547113582894263,6.48,0.35229680499999994,0.7770442803497076,11.141993302240067,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-23,2.583593013873995,6.51,0.35120901499999996,0.7788394296440749,11.179687361174386,0.0,0.0,-0.0,-0.0,0.36082893854765047
2020-01-24,2.4649093262651105,6.44,0.35440415999999997,0.7801497119621458,11.216264148070074,0.0,0.0,-0.0,-0.0,0.36082893854765047
2020-01-27,2.415692986924066,6.43,0.35667625999999997,0.7810432191186566,11.254763670214368,0.0,0.0,-0.0,-0.0,0.36082893854765047
2020-01-28,2.276121457754071,6.4,0.36531348,0.7817394523602667,11.28860216777637,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-29,2.4055371375805583,6.33,0.34663332,0.7828682180519085,11.321655005408717,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-30,2.6235670732512486,6.25,0.31941456999999995,0.7848890211055632,11.353373538185036,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-01-31,2.5507901794853534,6.18,0.31874076,0.786557067888301,11.386086362204338,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-03,2.8072274083772424,6.2,0.297098205,0.7893450208118238,11.419700740442904,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-04,2.785179762491383,6.22,0.29982399,0.7918140189672075,11.456122098530598,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-05,2.870472511813993,6.27,0.295871175,0.7948724765909932,11.489890788401429,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-06,2.8717794272229527,6.21,0.28963199999999995,0.7977943750639716,11.525731178796017,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-07,2.927800319937967,6.24,0.28632900499999997,0.8002230863432972,11.567810533417784,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-10,3.0414166318335205,6.17,0.26958421,0.8038076942896795,11.605217413017177,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-11,2.9780995472514653,6.07,0.26561088,0.8070638292468479,11.640714615111154,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-12,2.984912934305397,6.12,0.26847344,0.8100038838458289,11.677457053832226,0.0,0.0,-0.0,-0.0,0.36082893854765047
2020-02-13,2.916557865769708,6.09,0.27087049999999996,0.8122585146075297,11.715717046449475,0.0,0.0,-0.0,-0.0,0.36082893854765047
2020-02-14,2.877954824328676,6.07,0.27148247,0.813826275659917,11.7578316407366,0.0,0.0,-0.0,0.0,0.36082893854765047
2020-02-17,2.6691186216487295,6.07,0.28823512,0.8143185167474444,11.798983338155567,0.0,0.0,-0.0,0.0,0.36082893854765047
