Date,Spread,CRUDOIL,CRUDWTC,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-07-02,0.039088581595095206,75.36,75.37,0.3599091259659045,0.9993486986653164,-1.0,-1.0,0.9993486986653164,0.0,0.08788149068039626
2021-07-05,0.038938157046857214,75.36,75.37,0.35991073671932633,0.9993506944799408,-1.0,-1.0,0.9993506944799408,0.003202870511841635,0.0910843611922379
2021-07-06,-0.2004356942965444,73.37,73.62,0.3600624908277748,0.9993267548804203,-1.0,-1.0,0.9993267548804203,-0.0030571966013376445,0.08802716459090025
2021-07-07,0.02844933470180422,72.2,72.22,0.36007035437166485,0.9993291424162033,1.0,1.0,-0.9993291424162033,-0.00026703353761772103,0.08776013105328254
2021-07-08,0.009667796463730838,72.94,72.98,0.3598430348181043,0.9993194327697487,-1.0,-1.0,0.9993194327697487,-0.000300804737336173,0.08745932631594636
2021-07-09,0.030465531382915856,74.54,74.56,0.3598552324002346,0.9993231554267313,-1.0,-1.0,0.9993231554267313,0.0012118421810553195,0.08867116849700167
2021-07-12,-0.05909730569368321,74.1,74.21,0.35983415369072,0.9993140723041866,-1.0,-1.0,0.9993140723041866,-0.0016495574454023897,0.08702161105159928
2021-07-13,0.0608916450755288,75.25,75.24,0.35985645235721,0.9993236091829409,1.0,1.0,-0.9993236091829409,0.0007815948377665576,0.08780320588936584
2021-07-14,0.11864677000706081,73.13,73.06,0.3599508413135418,0.9993341531616882,-1.0,-1.0,0.9993341531616882,0.0012251419632330132,0.08902834785259886
2021-07-15,0.027638866836042553,71.65,71.67,0.35995057755532334,0.9993353025417046,-1.0,-1.0,0.9993353025417046,-0.0006990219286560735,0.08832932592394278
2021-07-16,0.07724162645487809,71.79,71.76,0.35999228791143256,0.9993416718721451,-1.0,-1.0,0.9993416718721451,0.0008535629490980801,0.08918288887304086
