Date,Spread,EIAEBRT,GOEUARA,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-16,1.4484640043850234,64.3,558.75,1.1533641106745232,0.11248597046195073,-1.0,-1.0,0.11248597046195073,-0.009907547523647968,0.04880897205613493
2018-02-19,1.9807303476103115,64.95,559.75,1.1569869617005295,0.11249534551565822,-1.0,-1.0,0.11249534551565822,0.004106800313353,0.052915772369487926
2018-02-20,1.732922098947455,64.68,559.5,1.1605303887214908,0.11250594799115737,-1.0,-1.0,0.11250594799115737,-0.0018088118500740817,0.051106960519413845
2018-02-21,1.7462493769900647,64.81,560.5,1.162879449956385,0.11251338202142719,-1.0,-1.0,0.11251338202142719,-0.018155370485681274,0.032951590033732575
2018-02-22,1.8974011004536493,66.12,570.75,1.1664047573947316,0.11252316933779474,-1.0,-1.0,0.11252316933779474,-0.011055425491105476,0.0218961645426271
2018-02-23,1.1854832260479213,67.04,585.25,1.1647767069684685,0.11252373647834614,-1.0,-1.0,0.11252373647834614,-0.013675083832374276,0.008221080710252822
2018-02-26,2.063948285336963,67.96,585.5,1.1702882506156842,0.11254662974323319,-1.0,-1.0,0.11254662974323319,0.0036663152973518756,0.011887396007604698
2018-02-27,2.7241409991987524,67.59,576.25,1.1801311621022166,0.11256548199705206,-1.0,-1.0,0.11256548199705206,0.018824437718751426,0.030711833726356122
2018-02-28,3.2252356243651334,66.08,558.25,1.1955004407798853,0.1125925022402774,-1.0,-1.0,0.1125925022402774,0.026887082302383427,0.05759891602873955
2018-03-01,1.9823419077123177,64.23,552.75,1.1998517361806997,0.11261448772915005,0.0,0.0,-0.0,0.0,0.05759891602873955
2018-03-02,1.4417680350589563,64.26,557.75,1.2023083363554565,0.11262793718501309,-1.0,-1.0,0.11262793718501309,-0.023300523864177768,0.034298392164561785
2018-03-05,2.751671151165233,65.78,559.5,1.2128628246182789,0.11265116863062515,-1.0,-1.0,0.11265116863062515,0.0011185487316582084,0.035416940896219995
2018-03-06,2.938189693961,65.67,556.75,1.2247846384518049,0.112675007285207,-1.0,-1.0,0.112675007285207,0.008933228930960857,0.04435016982718085
2018-03-07,2.2909125191057456,65.09,557.25,1.231602776778466,0.11269463881721715,-1.0,-1.0,0.11269463881721715,0.01813657792466577,0.06248674775184662
2018-03-08,1.4026164101663667,63.87,554.25,1.2337601827297895,0.11270614991399844,-1.0,-1.0,0.11270614991399844,-0.019192699988783923,0.0432940477630627
2018-03-09,1.894633726563299,65.19,561.5,1.2377507400241186,0.11272549647985164,-1.0,-1.0,0.11272549647985164,0.00861856879571523,0.05191261655877793
2018-03-12,2.0725172772768445,64.53,554.0,1.2425294298515652,0.11273913848866995,-1.0,-1.0,0.11273913848866995,0.006080526698792891,0.05799314325757082
2018-03-13,1.2009062707313234,64.2,558.75,1.2439106076444422,0.1127500558913086,-1.0,-1.0,0.1127500558913086,0.00944226841414986,0.06743541167172068
2018-03-14,0.4671868844236826,63.61,560.0,1.243929079708265,0.112755023420672,-1.0,-1.0,0.112755023420672,-0.0005908884688045782,0.0668445232029161
2018-03-15,0.3275451471516888,63.67,561.75,1.2438651720193932,0.11275915416617412,-1.0,-1.0,0.11275915416617412,-0.014809219948983493,0.05203530325393261
2018-03-16,0.7407840211576868,64.68,567.0,1.2440837464370373,0.11276757668226159,-1.0,-1.0,0.11276757668226159,-0.001418684858402433,0.05061661839553017
2018-03-19,0.4572534980103171,64.82,570.75,1.243875977754374,0.11276871923257062,-1.0,-1.0,0.11276871923257062,-0.015833299327836788,0.034783319067693386
2018-03-20,0.28286145979511446,66.0,582.75,1.2438657243475975,0.11277072250571409,-1.0,-1.0,0.11277072250571409,-0.029382764145737473,0.005400554921955913
2018-03-21,0.5697228284781204,68.15,599.25,1.2439578916211704,0.11277476374054549,-1.0,-1.0,0.11277476374054549,-0.012696548122412157,-0.007295993200456244
2018-03-22,1.7008571020563892,68.98,596.5,1.247205083439824,0.112789845595882,-1.0,-1.0,0.112789845595882,0.0002678541281405783,-0.007028139072315666
2018-03-23,1.1551514353503762,69.03,601.75,1.2476927922790848,0.11279575997449044,-1.0,-1.0,0.11279575997449044,0.0035150510127083642,-0.0035130880596073014
2018-03-26,0.733773123027035,68.81,603.5,1.2480177310126748,0.11280236433632639,-1.0,-1.0,0.11280236433632639,0.003457010102140606,-5.6077957466695635e-05
2018-03-27,0.0466917558753579,68.63,608.0,1.2480203602378812,0.11280149382257341,-1.0,-1.0,0.11280149382257341,0.00751735464943848,0.007461276691971785
2018-03-28,-0.5906425796575263,68.13,609.25,1.2491882394724927,0.11279547407411986,-1.0,-1.0,0.11279547407411986,-0.014174090865342142,-0.006712814173370357
2018-03-29,0.9696799041124251,69.02,603.25,1.2498918632292282,0.11280616675654799,1.0,1.0,-0.11280616675654799,0.0,-0.006712814173370357
2018-03-30,0.9644565775110152,69.02,603.25,1.2506355474480055,0.11281482539989884,-1.0,-1.0,0.11281482539989884,0.0,-0.006712814173370357
2018-04-02,0.9616588279941567,69.02,603.25,1.250784810018829,0.11281946319437355,-1.0,-1.0,0.11281946319437355,0.0004207936878364592,-0.006292020485533898
2018-04-03,0.7054071483774749,69.02,605.5,1.2508476593816267,0.1128234398870727,-1.0,-1.0,0.1128234398870727,0.0430827255300643,0.0367907050445304
2018-04-04,-2.205817410640421,66.04,605.0,1.2605870855006576,0.11280300398452962,-1.0,-1.0,0.11280300398452962,-0.008643263654460536,0.028147441390069864
2018-04-05,-1.0569316030081808,66.54,599.25,1.2610187669989652,0.11280255586651346,1.0,1.0,-0.11280255586651346,1.974227047390857e-05,0.02816718366054377
2018-04-06,-0.8021793559905461,66.51,596.75,1.2626654799470967,0.11279795451359957,1.0,1.0,-0.11279795451359957,0.02351092031718258,0.05167810397772635
2018-04-09,-0.17296323920508883,68.19,606.0,1.2569883273933753,0.11281017036172455,1.0,1.0,-0.11281017036172455,0.03287855537011203,0.08455665934783838
2018-04-10,0.18182118019710458,70.67,624.75,1.2502479793714174,0.11282621659832397,1.0,1.0,-0.11282621659832397,0.027214238057231194,0.11177089740506957
2018-04-11,0.9388843226383443,72.74,636.25,1.242976113014098,0.11285047650665878,-1.0,-1.0,0.11285047650665878,0.016985031742509444,0.12875592914757902
2018-04-12,0.19265181052388414,71.44,631.25,1.2356118618275245,0.11286708624075424,-1.0,-1.0,0.11286708624075424,-0.02417730367897662,0.1045786254686024
2018-04-13,1.8036818243431014,73.18,632.25,1.2367291282129151,0.1128925554379706,-1.0,-1.0,0.1128925554379706,0.014414675656023106,0.1189933011246255
2018-04-16,1.3105812824436072,72.05,626.5,1.236443457555939,0.11291208095380109,-1.0,-1.0,0.11291208095380109,0.0033672442876492106,0.12236054541227472
2018-04-17,1.8035970866138769,71.71,619.0,1.2387709244604783,0.11293441504585802,-1.0,-1.0,0.11293441504585802,-0.02579720892199325,0.09656333649028147
2018-04-18,2.3418861390757684,73.73,632.0,1.2452414405802175,0.11295587636222189,-1.0,-1.0,0.11295587636222189,-0.014699059107607913,0.08186427738267356
2018-04-19,3.131592103369286,74.85,634.75,1.257513507500322,0.1129868576551882,-1.0,-1.0,0.1129868576551882,0.003384316034292055,0.08524859341696561
2018-04-20,2.688370038653275,74.62,636.5,1.26610560193634,0.11301120182458245,-1.0,-1.0,0.11301120182458245,0.0023149555266674246,0.08756354894363304
2018-04-23,1.8089178240236095,74.54,643.5,1.2687011703765176,0.11302421472568204,-1.0,-1.0,0.11302421472568204,-0.01867463175460787,0.06888891718902516
2018-04-24,3.7261381880275906,75.86,638.0,1.2857023524397446,0.11306247932911036,-1.0,-1.0,0.11306247932911036,0.028306087855515024,0.09719500504454019
2018-04-25,0.9934492025576276,73.79,643.75,1.2821281434940166,0.11308202065622118,0.0,0.0,-0.0,0.0,0.09719500504454019
2018-04-26,2.658665631233987,75.39,643.0,1.2887202158913955,0.11311249513027373,-1.0,-1.0,0.11311249513027373,0.0006199478418214459,0.09781495288636163
2018-04-27,2.690412775925708,75.33,642.0,1.2940720979254021,0.11314577449232754,-1.0,-1.0,0.11314577449232754,-0.0074356660355258475,0.09037928685083578
2018-04-30,3.005245563236244,75.92,644.25,1.3037023885881156,0.11317773292474001,-1.0,-1.0,0.11317773292474001,0.011590433772740473,0.10196972062357626
2018-05-01,3.5247476780955935,74.85,630.0,1.3172274011330123,0.11321468622524508,-1.0,-1.0,0.11321468622524508,0.022935544308341077,0.12490526493191734
2018-05-02,1.7511476684080378,73.14,630.5,1.3188725075583607,0.11322577689388098,0.0,0.0,-0.0,0.0,0.12490526493191734
2018-05-03,2.3358008033107893,73.45,628.0,1.3219810979255293,0.11323917069536499,-1.0,-1.0,0.11323917069536499,-0.01418293060386625,0.11072233432805109
2018-05-04,1.4218688548916418,74.75,647.5,1.3226599141988247,0.11324807898858434,-1.0,-1.0,0.11324807898858434,0.0,0.11072233432805109
2018-05-07,1.413047178680884,74.75,647.5,1.3240604858685632,0.11326170319894845,-1.0,-1.0,0.11326170319894845,0.009117427434022777,0.11983976176207387
2018-05-08,0.029556061798189148,74.16,654.5,1.3243244571647064,0.11326271037158413,-1.0,-1.0,0.11326271037158413,-0.04526135226567046,0.0745784094964034
2018-05-09,2.7183081543563077,77.6,661.0,1.3317461362714165,0.11328546421428697,-1.0,-1.0,0.11328546421428697,-0.00042813516841963073,0.07415027432798377
2018-05-10,3.0580324651957227,77.59,657.75,1.3417962150426288,0.11331351962722049,-1.0,-1.0,0.11331351962722049,0.0027923483226189824,0.07694262265060275
2018-05-11,2.8483838346657535,77.37,657.5,1.3501446900804015,0.11334086108796083,-1.0,-1.0,0.11334086108796083,-0.008702300426667897,0.06824032222393486
2018-05-14,2.561214010619807,78.17,667.0,1.3538912987823046,0.11335650073370343,-1.0,-1.0,0.11335650073370343,-0.010020275988314137,0.05822004623562073
2018-05-15,3.421491811151995,78.94,666.0,1.36619642284123,0.1133911534367087,-1.0,-1.0,0.1133911534367087,0.011373713607994195,0.06959375984361492
2018-05-16,1.4188798199886463,78.19,677.0,1.366202998033819,0.11339899583458103,0.0,0.0,-0.0,0.0,0.06959375984361492
2018-05-17,2.5655082789284194,80.09,683.5,1.3724277346204081,0.11342281158898548,-1.0,-1.0,0.11342281158898548,0.021019091891038885,0.0906128517346538
2018-05-18,1.073166525053452,78.38,681.5,1.3724883156385879,0.1134362926998482,-1.0,-1.0,0.1134362926998482,0.00013581972958488363,0.09074867146423869
2018-05-21,1.2860577251794325,78.34,679.25,1.3702172699957549,0.1134397383508584,-1.0,-1.0,0.1134397383508584,-0.026634435507543533,0.06411423595669516
2018-05-22,3.400612170835558,80.42,678.75,1.3822566449157265,0.11347239459177082,-1.0,-1.0,0.11347239459177082,0.022222570224288443,0.0863368061809836
2018-05-23,1.1827873695591649,78.69,683.0,1.3825459246444203,0.11348054557897633,-1.0,-1.0,0.11348054557897633,-0.003333300521635653,0.08300350565934796
2018-05-24,1.8360099136462225,78.9,679.0,1.3850092028327707,0.11349630351451219,-1.0,-1.0,0.11349630351451219,0.025222748521899475,0.10822625418124743
2018-05-25,2.191664939839498,76.6,655.5,1.3889021872665666,0.11351385974090084,-1.0,-1.0,0.11351385974090084,0.0,0.10822625418124743
2018-05-28,2.1777575661112394,76.6,655.5,1.3925354147086806,0.11353507617679444,-1.0,-1.0,0.11353507617679444,0.026764983967644044,0.13499123814889147
2018-05-29,0.42405521169457927,74.51,652.5,1.3921244961792432,0.11354167783648342,-1.0,-1.0,0.11354167783648342,-0.01608486061284465,0.11890637753604683
2018-05-30,0.2131308284881186,75.89,666.5,1.392269474610904,0.11354368967968774,-1.0,-1.0,0.11354368967968774,-0.0077198175789748025,0.11118655995707202
2018-05-31,0.9925861290444118,76.45,664.5,1.3921753277162132,0.11355517512559156,-1.0,-1.0,0.11355517512559156,0.024983649444081046,0.13617020940115307
2018-06-01,-0.9162030643368269,74.54,664.5,1.3932450682959103,0.11355335299373488,-1.0,-1.0,0.11355335299373488,0.013408070405342172,0.14957827980649524
2018-06-04,-0.8810799008970776,73.41,654.25,1.3944240240818475,0.11355151685272766,1.0,1.0,-0.11355151685272766,-0.005899872071274549,0.1436784077352207
2018-06-05,-0.785110681792375,72.91,649.0,1.3944775535605827,0.11355178841570474,1.0,1.0,-0.11355178841570474,0.005088829645464203,0.1487672373806849
2018-06-06,-0.013969341332355611,73.23,645.0,1.393660665325535,0.11355654161446876,1.0,1.0,-0.11355654161446876,0.028191494520548352,0.17695873190123323
2018-06-07,2.533656973391075,75.23,640.0,1.3933184588462741,0.11358803597907646,1.0,1.0,-0.11358803597907646,-0.004523549887026673,0.17243518201420657
2018-06-08,0.5347936414803058,75.11,656.5,1.3928935500335866,0.11359513535189596,-1.0,-1.0,0.11359513535189596,0.006969801684959234,0.1794049836991658
2018-06-11,0.058168922718209615,74.58,656.0,1.3919283271633476,0.11360035225195395,-1.0,-1.0,0.11360035225195395,-0.005356191971918581,0.17404879172724722
2018-06-12,1.3766174600217198,74.86,646.75,1.3894804787498976,0.11361945502895753,-1.0,-1.0,0.11361945502895753,-0.0015315742087170772,0.17251721751853014
2018-06-13,0.753938088790477,75.07,654.0,1.386383737631106,0.11363312218839376,-1.0,-1.0,0.11363312218839376,0.0025628247991551726,0.1750800423176853
2018-06-14,1.3829555348831661,74.77,645.75,1.387136069722012,0.1136462167481484,-1.0,-1.0,0.1136462167481484,0.03264366746437253,0.20772370978205784
2018-06-15,1.2934341707007775,72.02,622.25,1.385864398257634,0.11366262085865683,-1.0,-1.0,0.11366262085865683,-0.03610172663902083,0.171621983143037
2018-06-18,1.9709561758261174,74.87,641.25,1.3877261308939395,0.11368271941391639,-1.0,-1.0,0.11368271941391639,-0.001022390215139227,0.17059959292789778
2018-06-19,2.2315923006926255,74.92,639.25,1.3882592159224674,0.11370888963520903,-1.0,-1.0,0.11370888963520903,0.007341965073458522,0.1779415580013563
2018-06-20,2.569898791002302,74.25,630.25,1.3932091150454138,0.11373280636096421,-1.0,-1.0,0.11373280636096421,0.01772868947802099,0.19567024747937728
2018-06-21,1.7181198757582763,72.87,625.5,1.3935220123345822,0.11375200659351195,-1.0,-1.0,0.11375200659351195,-0.010660203764841673,0.1850100437145356
2018-06-22,2.302829022206012,73.67,627.25,1.3946552400178223,0.11377787322087522,-1.0,-1.0,0.11377787322087522,0.012444897396946222,0.19745494111148182
2018-06-25,0.8803244382359736,72.82,632.25,1.3946453281002273,0.1137835912404334,-1.0,-1.0,0.1137835912404334,-0.010436693216149484,0.18701824789533233
2018-06-26,1.6289231586579689,73.58,632.25,1.3946455814297327,0.11380162410651172,-1.0,-1.0,0.11380162410651172,-0.03037764137341,0.15664060652192233
2018-06-27,1.7643315344081998,76.09,653.0,1.3946385445615475,0.11382185063643462,-1.0,-1.0,0.11382185063643462,-0.002277772858926653,0.15436283366299566
2018-06-28,1.9459086849284546,76.26,652.75,1.391932443763955,0.11384770787448724,-1.0,-1.0,0.11384770787448724,-0.01425249359254125,0.14011034007045442
2018-06-29,2.3114563637435737,77.44,659.75,1.392780420696137,0.11387426091133979,-1.0,-1.0,0.11387426091133979,0.008606792734428118,0.14871713280488252
2018-07-02,2.1068956209528125,76.71,655.0,1.3935970764053922,0.11389786928098806,-1.0,-1.0,0.11389786928098806,0.010950332420805453,0.15966746522568798
2018-07-03,1.2532836491568844,75.87,655.0,1.3887533124765257,0.11391865091731775,-1.0,-1.0,0.11391865091731775,-0.015283857867269613,0.14438360735841838
2018-07-04,2.6949853305612095,76.99,652.0,1.3903766053651165,0.11394940900220674,-1.0,-1.0,0.11394940900220674,-0.0015173312733798656,0.14286627608503852
2018-07-05,2.916385001185276,77.09,650.75,1.393345624997334,0.11398173645611176,-1.0,-1.0,0.11398173645611176,0.027589548805914486,0.170455824890953
2018-07-06,0.6509837799009119,74.98,652.0,1.3837588391193418,0.1140015586197839,-1.0,-1.0,0.1140015586197839,-0.02678352554429263,0.14367229934666037
2018-07-09,1.933628264944133,77.08,659.0,1.3771613433559091,0.11403091310327142,-1.0,-1.0,0.11403091310327142,-0.009730276118923109,0.13394202322773727
2018-07-10,2.8874771679316495,77.8,656.75,1.3771585128660644,0.11406550868986426,-1.0,-1.0,0.11406550868986426,0.027018696748442143,0.16096071997617942
2018-07-11,3.3511299114573347,75.35,631.0,1.3801214882944812,0.11410280521163654,-1.0,-1.0,0.11410280521163654,0.042954129296391245,0.20391484927257067
2018-07-12,0.13024592922151612,72.11,630.75,1.3723105163439802,0.11411772345743716,-1.0,-1.0,0.11411772345743716,-0.026559399166270266,0.1773554501063004
2018-07-13,1.3734096290701245,74.11,637.25,1.365568829225247,0.11414137366956434,-1.0,-1.0,0.11414137366956434,0.03775363839081685,0.21510908849711727
2018-07-16,0.7086701058875349,71.03,616.0,1.36034937824041,0.11415800307485789,-1.0,-1.0,0.11415800307485789,0.001974587186555255,0.2170836756836725
2018-07-17,0.7057051868379887,70.87,614.5,1.3481147828446214,0.11418111442337187,-1.0,-1.0,0.11418111442337187,0.006285752766105799,0.2233694284497783
2018-07-18,-0.4822846164418024,70.52,621.75,1.3354397711149675,0.1141974822942369,-1.0,-1.0,0.1141974822942369,-0.020044296063279697,0.2033251323864986
2018-07-19,0.866520650514687,71.94,622.25,1.324625892733995,0.11422013555562123,1.0,1.0,-0.11422013555562123,0.00019023395980630805,0.2035153663463049
2018-07-20,0.5911981086948117,71.99,625.0,1.3177532071477884,0.1142380830260883,-1.0,-1.0,0.1142380830260883,-0.019823642194913338,0.18369172415139157
2018-07-23,1.7551781726484705,73.45,627.5,1.3187291897954727,0.11425469613920562,-1.0,-1.0,0.11425469613920562,0.00041297706512010736,0.18410470121651168
2018-07-24,0.883935773088794,73.53,635.75,1.317192331186921,0.11426828820591617,-1.0,-1.0,0.11426828820591617,-0.0008255581393598317,0.18327914307715185
2018-07-25,0.33078188244023465,73.67,641.75,1.3144204665285215,0.11428004381388356,-1.0,-1.0,0.11428004381388356,-0.010645377513309488,0.17263376556384236
2018-07-26,0.6810865111589379,74.51,646.0,1.3144685883910747,0.11428624379077564,-1.0,-1.0,0.11428624379077564,-0.005225047318680839,0.16740871824516151
2018-07-27,1.5136892201628598,74.84,641.5,1.3136079325797183,0.11430445951650374,-1.0,-1.0,0.11430445951650374,-0.0011579060569322282,0.1662508121882293
2018-07-30,1.1156150351660585,74.99,646.25,1.3135395645749595,0.1143123945297237,-1.0,-1.0,0.1143123945297237,0.008459078095099874,0.17470989028332917
2018-07-31,1.9579142876054902,74.16,631.5,1.3133767660637947,0.11433426082722804,-1.0,-1.0,0.11433426082722804,0.024173756106094003,0.19888364638942319
2018-08-01,0.8150400832312386,72.28,625.0,1.3130349960571772,0.11434393586683002,-1.0,-1.0,0.11434393586683002,-0.007577217220117272,0.1913064291693059
2018-08-02,0.41805681097430636,72.95,634.25,1.307611578615318,0.11435860179586235,-1.0,-1.0,0.11435860179586235,0.006983684755607939,0.19829011392491383
2018-08-03,-0.39623374366534847,72.48,637.25,1.30936861718793,0.11436050803242896,-1.0,-1.0,0.11436050803242896,0.0003487952011287307,0.19863890912604257
2018-08-06,-0.8521494217101377,72.51,641.5,1.3126092865400227,0.11436032645629017,1.0,1.0,-0.11436032645629017,-0.00364959118938372,0.19498931793665886
2018-08-07,-1.6228890495475667,72.31,646.5,1.317859965028746,0.11435868375800087,1.0,1.0,-0.11435868375800087,-0.019915841953534505,0.17507347598312434
2018-08-08,-1.7843088476754474,70.71,634.0,1.3280566591640586,0.11434433572188556,1.0,1.0,-0.11434433572188556,-0.0020824095579692887,0.17299106642515505
2018-08-09,-1.8202300853049849,70.55,633.0,1.338061757265852,0.11432895748073456,1.0,1.0,-0.11432895748073456,0.0045271567118158485,0.1775182231369709
2018-08-10,-2.532404056353087,71.0,643.25,1.3547205529674369,0.11431388116028464,1.0,1.0,-0.11431388116028464,-0.005129971437890166,0.17238825169908073
2018-08-13,-2.7620520112538287,70.62,642.0,1.3711486988856245,0.11430226169977233,1.0,1.0,-0.11430226169977233,0.0031477793900467803,0.17553603108912752
2018-08-14,-1.9504170572100037,70.77,636.25,1.3807521882502212,0.11429535097400392,1.0,1.0,-0.11429535097400392,-0.032109710759129655,0.14342632032999786
2018-08-15,-3.2730491146873817,68.38,627.0,1.4032021144067437,0.11427918519088896,1.0,1.0,-0.11427918519088896,0.011910222745437701,0.15533654307543557
2018-08-16,-2.5820599043121035,69.21,628.25,1.4142513143826672,0.11427307585246653,1.0,1.0,-0.11427307585246653,0.013482837314623144,0.16881938039005873
2018-08-17,-1.6234434637988358,70.14,628.0,1.4182619375742829,0.1142729991461765,1.0,1.0,-0.1142729991461765,0.013238102922445094,0.18205748331250382
2018-08-20,-1.0338916604091821,71.11,631.25,1.4066760232573676,0.11428735312540068,1.0,1.0,-0.11428735312540068,0.006598097656669622,0.18865558096917345
2018-08-21,-1.1302560972684432,71.65,636.75,1.3981092582113355,0.11429957769496418,1.0,1.0,-0.11429957769496418,0.015904885260698196,0.20456046622987165
2018-08-22,-1.3410224637750616,72.96,650.0,1.3916398028663681,0.1143092653288847,1.0,1.0,-0.1143092653288847,0.009762356233283226,0.21432282246315487
2018-08-23,-1.0931425616094828,73.73,654.5,1.3839939778562567,0.11432107343255841,1.0,1.0,-0.11432107343255841,0.006559132880850879,0.22088195534400576
2018-08-24,-2.1596360986887078,74.41,669.75,1.3831111515529044,0.11432569779572781,1.0,1.0,-0.11432569779572781,0.0,0.22088195534400576
2018-08-27,-2.170007240227676,74.41,669.75,1.36257970349701,0.11434118288947767,1.0,1.0,-0.11434118288947767,0.020628066842547442,0.2415100221865532
2018-08-28,-0.3711283994079082,75.91,667.0,1.3425176113941497,0.11436451034393988,1.0,1.0,-0.11436451034393988,0.00035028357977887254,0.24186030576633208
2018-08-29,-1.3882252100962802,76.07,677.25,1.3401879197515019,0.11437168727958107,1.0,1.0,-0.11437168727958107,0.01343172003748214,0.2552920258038142
2018-08-30,-0.04318473873996709,77.05,674.0,1.3390488349822396,0.11438157973106819,1.0,1.0,-0.11438157973106819,-0.0016397763966487934,0.2536522494071654
2018-08-31,-0.30415450751235085,76.94,675.25,1.3358267944676392,0.11439341652352811,1.0,1.0,-0.11439341652352811,0.00974047924422163,0.263392728651387
2018-09-03,-0.4961846461789463,77.81,684.5,1.3369600315134234,0.11439910101706201,1.0,1.0,-0.11439910101706201,-0.0034795076089466728,0.25991322104244036
2018-09-04,-0.5473211878297093,77.51,682.25,1.3323577002355365,0.11441161038890395,1.0,1.0,-0.11441161038890395,-0.009240942694028755,0.2506722783484116
2018-09-05,-0.3859138118758665,76.68,673.5,1.3261042356657764,0.11442600417501986,1.0,1.0,-0.11442600417501986,-0.011302749207138169,0.23936952914127343
2018-09-06,-0.14393217678980363,75.67,662.5,1.3250145554511377,0.11443612404043743,1.0,1.0,-0.11443612404043743,-0.00301088684333225,0.23635864229794118
2018-09-07,-1.210212978665865,75.55,670.75,1.3282705858822204,0.11443937827605793,1.0,1.0,-0.11443937827605793,0.016361513764972142,0.2527201560629133
2018-09-10,0.14452198531853355,76.77,669.5,1.3265700899163297,0.11445179688525983,1.0,1.0,-0.11445179688525983,0.0169643858262912,0.26968454188920454
2018-09-11,0.2998078323935829,78.22,680.75,1.3262047273769506,0.11446227273978174,-1.0,-1.0,0.11446227273978174,-0.02301201738685754,0.246672524502347
2018-09-12,2.082103709890461,80.02,680.75,1.326806369523836,0.11448827953009112,-1.0,-1.0,0.11448827953009112,0.0281471898455062,0.2748197143478532
2018-09-13,0.6303243059528967,77.66,672.75,1.3266126170228314,0.11449970374440298,-1.0,-1.0,0.11449970374440298,-0.003767822974837203,0.271051891373016
2018-09-14,1.541995674181905,77.87,666.5,1.3259234134900426,0.11452063664788911,-1.0,-1.0,0.11452063664788911,-0.005010142337702798,0.2660417490353132
2018-09-17,2.218891957452641,78.22,663.5,1.3275565357886387,0.11454575439720778,-1.0,-1.0,0.11454575439720778,-0.011441601074366422,0.25460014796094677
2018-09-18,2.0819914350306306,79.25,673.5,1.322481573472288,0.11457759252408221,-1.0,-1.0,0.11457759252408221,-0.001335618900438957,0.2532645290605078
2018-09-19,1.6143615400612958,79.43,679.0,1.3182051716843717,0.11460329670094066,-1.0,-1.0,0.11460329670094066,0.004149772685446149,0.2574143017459539
2018-09-20,1.802647469121851,79.03,673.75,1.3189024677810433,0.1146231577452737,-1.0,-1.0,0.1146231577452737,0.0025381124205612,0.2599524141665151
2018-09-21,1.0570849542058482,78.9,679.0,1.3150158704416568,0.11464346840323146,-1.0,-1.0,0.11464346840323146,-0.02298464811714365,0.23696776604937145
2018-09-24,1.5155425510668152,80.89,692.25,1.3150819418171587,0.11466154922200533,-1.0,-1.0,0.11466154922200533,-0.015366049929630813,0.22160171611974064
2018-09-25,2.159380739503888,82.21,698.0,1.3163132500127441,0.1146857009462695,-1.0,-1.0,0.1146857009462695,0.0051626634201084425,0.22676437953984907
2018-09-26,1.091478453199997,81.87,704.25,1.3154189759431865,0.11470148604444445,-1.0,-1.0,0.11470148604444445,0.004315803722687577,0.23108018326253665
2018-09-27,0.553051631911913,81.54,706.0,1.315129045150393,0.11471239145621542,-1.0,-1.0,0.11471239145621542,-0.013049706334814126,0.21803047692772254
2018-09-28,0.7177898869633168,82.72,714.75,1.3126450861561512,0.11472852061984845,-1.0,-1.0,0.11472852061984845,-0.024309403576672897,0.19372107335104966
2018-10-01,1.1177210892558094,84.94,730.5,1.311001889147733,0.11474644614749376,-1.0,-1.0,0.11474644614749376,-0.008437539858171646,0.18528353349287802
2018-10-02,2.01482295870143,85.63,728.5,1.306433525409949,0.1147771819372664,-1.0,-1.0,0.1147771819372664,0.003401877260423365,0.1886854107533014
2018-10-03,0.8735166093578499,85.45,736.75,1.30260461745978,0.11479671990585973,-1.0,-1.0,0.11479671990585973,-0.008229548998957732,0.18045586175434367
2018-10-04,2.1894400631069715,86.07,730.5,1.3011228137573427,0.11482622852415197,-1.0,-1.0,0.11482622852415197,0.009780019273225781,0.19023588102756944
2018-10-05,2.139038925734937,85.12,722.5,1.30129415777871,0.1148525412792596,-1.0,-1.0,0.1148525412792596,0.01156684236478795,0.20180272339235739
2018-10-08,0.5100896790390266,84.22,728.75,1.2988125978397227,0.11486780146958624,-1.0,-1.0,0.11486780146958624,-0.010018477209883291,0.19178424618247408
2018-10-09,0.6076586702076554,85.16,736.0,1.2979129892416632,0.1148808985459135,-1.0,-1.0,0.1148808985459135,0.01386202876679007,0.20564627494926416
2018-10-10,0.6400479068033746,83.82,724.0,1.2980919397219346,0.11488943659281302,-1.0,-1.0,0.11488943659281302,0.027206616714243983,0.23285289166350814
2018-10-11,-0.19657548122860646,81.35,709.75,1.299681496790536,0.11489478757482015,-1.0,-1.0,0.11489478757482015,0.008352882253702376,0.24120577391721051
2018-10-12,-1.1761545278985892,80.71,712.75,1.3065517592051903,0.11488762473223232,1.0,1.0,-0.11488762473223232,0.003324251147055984,0.2445300250642665
2018-10-15,-0.37549489534653446,80.91,707.5,1.308953576851681,0.11489115886268061,1.0,1.0,-0.11489115886268061,-0.005305540182516135,0.23922448488175035
2018-10-16,-1.1825950697141536,80.53,711.25,1.3159285654778066,0.11488589816480022,1.0,1.0,-0.11488589816480022,-0.006285635135276357,0.232938849746474
2018-10-17,-0.7938929779479338,79.91,702.5,1.3200975227057024,0.11488098644547748,1.0,1.0,-0.11488098644547748,0.005044022205174065,0.23798287195164805
2018-10-18,-0.2883161108913015,80.3,701.5,1.3220052343125233,0.11487999445601041,1.0,1.0,-0.11487999445601041,0.0006277964582504709,0.23861066840989853
2018-10-19,-0.4646263041781964,80.38,703.75,1.3243716722446055,0.11487691126703828,1.0,1.0,-0.11487691126703828,0.000217921807284358,0.2388285902171829
