Date,Spread,LNICASH,RHODNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-03-13,-3658.0933474188896,13118.0,3150.0,968.2166183498549,5.325743919815521,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-14,-3992.752416746993,12799.0,3160.0,970.1816036402608,5.313845701502213,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-15,-4015.6224778490796,12844.25,3180.0,972.105091822844,5.301846691147509,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-18,-4001.7170672398424,12925.0,3200.0,974.2645604497958,5.289599083512451,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-19,-3944.3557134274815,13049.0,3220.0,976.2013846027121,5.2774396625551185,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-20,-3938.4334290214792,13121.0,3240.0,978.128152423487,5.265257231179469,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-21,-4263.258537593687,12911.0,3270.0,981.6211032334929,5.252066831068406,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-22,-4333.708112127417,12903.0,3290.0,985.3135192116748,5.239121006725659,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-25,-4555.4915891369055,12871.0,3335.0,990.4236006111242,5.225334809336403,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-26,-4387.5876474296965,12994.5,3335.0,994.455827697814,5.212020284086866,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-27,-4360.702437345339,12976.5,3335.0,998.2683685871158,5.198561450478362,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-03-28,-4494.908104411075,12795.5,3335.0,1002.6002946683374,5.184530166240203,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-03-29,-3860.5617918071803,12896.5,3240.0,1003.5294583059333,5.17193265179234,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-04-01,-3134.2480341457194,13021.0,3130.0,1003.4303485938816,5.161421097171156,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-04-02,-2706.8071098343735,13057.5,3060.0,1003.3870112972535,5.151734349619076,0.0,0.0,-0.0,0.0,-3.116760031539446
2019-04-03,-2388.1701581761554,13244.0,3040.0,1002.9777934130595,5.142161236242156,0.0,0.0,-0.0,-0.0,-3.116760031539446
2019-04-04,-2521.3265417416515,13081.5,3040.0,1002.5834910518038,5.1325087308360695,1.0,1.0,-5.1325087308360695,-0.007223942208462342,-3.123983973747908
2019-04-05,-2581.8230537267737,12987.0,3040.0,997.0444553259165,5.1213233729364385,0.0,0.0,-0.0,0.0,-3.123983973747908
2019-04-08,-2436.0949666803062,13100.5,3040.0,993.1897837787542,5.110722028513258,0.0,0.0,-0.0,0.0,-3.123983973747908
2019-04-09,-2391.901446819582,13114.0,3040.0,991.4266312383465,5.100625475927494,1.0,1.0,-5.100625475927494,0.035272470206264485,-3.0887115035416435
2019-04-10,-2240.2052506826385,13136.5,3020.0,991.9301315330289,5.091624255192927,1.0,1.0,-5.091624255192927,0.006715322794436384,-3.081996180747207
2019-04-11,-2381.0471222264914,12892.5,3005.0,992.3901279926298,5.082711188760896,1.0,1.0,-5.082711188760896,0.02915253867215683,-3.05284364207505
2019-04-12,-2229.420191277908,12941.25,2990.0,992.4903589585635,5.073802739557829,1.0,1.0,-5.073802739557829,0.03133054013564785,-3.0215131019394024
2019-04-15,-2135.0973659185493,12907.5,2970.0,991.6062649503039,5.064847597952373,1.0,1.0,-5.064847597952373,0.048061103281953704,-2.9734519986574486
2019-04-16,-1999.0341258005064,12867.5,2940.0,992.453456095257,5.056644260476363,1.0,1.0,-5.056644260476363,0.03016346357057853,-2.94328853508687
2019-04-17,-1929.7963707493,12813.0,2920.0,994.1448317161525,5.048902866694966,1.0,1.0,-5.048902866694966,-0.03485105357223907,-2.978139588659109
2019-04-18,-2181.0021705948493,12588.0,2930.0,994.5193295817028,5.040615075288344,1.0,1.0,-5.040615075288344,0.0,-2.978139588659109
2019-04-19,-2155.413613664219,12588.0,2930.0,993.1995658143605,5.031881779407583,1.0,1.0,-5.031881779407583,0.0,-2.978139588659109
2019-04-22,-2130.7452741621564,12588.0,2930.0,992.7829665379633,5.023462550908586,1.0,1.0,-5.023462550908586,-0.039388329800752436,-3.0175279184598613
2019-04-23,-2433.6347762614914,12308.0,2940.0,990.2847585498702,5.014161488524317,1.0,1.0,-5.014161488524317,0.0015030874228143531,-3.016024831037047
2019-04-24,-2388.0434263887855,12326.5,2940.0,987.7871541589318,5.004946743669655,1.0,1.0,-5.004946743669655,-0.006084452196487233,-3.0221092832335343
2019-04-25,-2436.2474373256064,12251.5,2940.0,985.7870651470103,4.995832461675376,1.0,1.0,-4.995832461675376,0.008325511161898502,-3.013783772071636
2019-04-26,-2308.01007983431,12353.5,2940.0,983.8375165160903,4.986908190419833,1.0,1.0,-4.986908190419833,-0.0016594487392237456,-3.0154432208108597
2019-04-29,-2302.4697444505346,12333.0,2940.0,982.0109509158042,4.978050933486577,1.0,1.0,-4.978050933486577,-0.01633827941295707,-3.0317815002238166
2019-04-30,-2476.6483683487513,12131.5,2940.0,979.7278078082659,4.9687579484179425,1.0,1.0,-4.9687579484179425,-0.0025965461814284607,-3.034378046405245
2019-05-01,-2479.586345147214,12100.0,2940.0,976.463629775782,4.9590429745398685,0.0,0.0,-0.0,-0.0,-3.034378046405245
2019-05-02,-2476.4426483532934,12075.0,2940.0,973.9073048624615,4.949470288555542,0.0,0.0,-0.0,0.0,-3.034378046405245
2019-05-03,-2387.085446515195,12136.5,2940.0,971.1955637328647,4.9399950498351,0.0,0.0,-0.0,0.0,-3.034378046405245
2019-05-06,-2359.5853952726757,12136.5,2940.0,970.0411278250292,4.930641290909073,1.0,1.0,-4.930641290909073,-0.011741441107403272,-3.0461194875126485
2019-05-07,-2473.5384358748397,11994.0,2940.0,968.3172829249991,4.920931440773755,1.0,1.0,-4.920931440773755,-0.007462064365516108,-3.053581551878165
2019-05-08,-2535.084798083981,11904.5,2940.0,967.9970341874217,4.911423400708837,0.0,0.0,-0.0,-0.0,-3.053581551878165
2019-05-09,-2675.6129684278676,11735.0,2940.0,967.3646745654786,4.901569036880227,0.0,0.0,-0.0,0.0,-3.053581551878165
2019-05-10,-2425.121017628575,11885.0,2925.0,967.4846855182394,4.892349065855923,0.0,0.0,-0.0,-0.0,-3.053581551878165
2019-05-13,-2522.639801706675,11759.0,2925.0,966.5996910244506,4.882611898019376,0.0,0.0,-0.0,0.0,-3.053581551878165
2019-05-14,-2294.0841833576087,11912.0,2915.0,966.6063029814992,4.8734422584417185,0.0,0.0,-0.0,0.0,-3.053581551878165
2019-05-15,-1925.9780912310343,12158.0,2895.0,967.9352436195098,4.8649319831540705,1.0,1.0,-4.8649319831540705,0.0031255140648132063,-3.0504560378133516
2019-05-16,-1863.1709051264515,12196.0,2895.0,969.0700381848906,4.856363006952142,1.0,1.0,-4.856363006952142,0.009255647920233988,-3.0412003898931177
2019-05-17,-1958.3435053042394,12002.0,2880.0,968.7484360933313,4.8473414948973055,1.0,1.0,-4.8473414948973055,-0.00233294450924848,-3.0435333344023663
2019-05-20,-1959.979095417768,11974.0,2880.0,967.8786003300523,4.838187185908947,1.0,1.0,-4.838187185908947,0.03304923400182781,-3.0104841004005385
2019-05-21,-1767.2969701919046,12068.0,2865.0,966.5738954208219,4.829073986105377,1.0,1.0,-4.829073986105377,-0.0073334438183626505,-3.017817544218901
2019-05-22,-1829.299116561815,11979.5,2865.0,965.0468343748282,4.819825171574805,1.0,1.0,-4.819825171574805,-0.00730414458032469,-3.0251216887992256
2019-05-23,-1888.9767150041534,11892.0,2865.0,961.3553002258834,4.810114036650664,1.0,1.0,-4.810114036650664,0.06344485893277237,-2.961676829866453
2019-05-24,-1337.2650236609734,12347.0,2850.0,961.6207210731152,4.801496499530166,1.0,1.0,-4.801496499530166,0.0,-2.961676829866453
2019-05-27,-1313.2219506093643,12347.0,2850.0,962.70749658639,4.793060333547145,1.0,1.0,-4.793060333547145,0.013549660298648791,-2.948127169567804
2019-05-28,-1441.2759676446003,12099.0,2830.0,963.4427026038683,4.784549811888551,1.0,1.0,-4.784549811888551,-0.006942722539052815,-2.9550698921068568
2019-05-29,-1501.3755271256668,12015.0,2830.0,964.4643214318927,4.776104426546172,1.0,1.0,-4.776104426546172,0.01036204744069913,-2.9447078446661576
2019-05-30,-1353.9631252945928,12139.5,2830.0,966.8319461408666,4.7680081714821885,1.0,1.0,-4.7680081714821885,-0.013839120227357005,-2.9585469648935145
2019-05-31,-1496.8135882551524,11971.5,2830.0,965.5985345000973,4.759121409277439,1.0,1.0,-4.759121409277439,-0.012655055757423872,-2.9712020206509386
2019-06-03,-1623.7955496112681,11820.0,2830.0,965.6549755613174,4.750457791382074,1.0,1.0,-4.750457791382074,-0.005329949238578657,-2.976531969889517
2019-06-04,-1662.5511402916636,11757.0,2830.0,966.3558724920902,4.741890862293874,1.0,1.0,-4.741890862293874,-0.02560159209504527,-3.0021335619845626
2019-06-05,-1789.7890229481582,11653.0,2840.0,967.2912117011722,4.7333764165310415,1.0,1.0,-4.7333764165310415,-0.0717303473588209,-3.0738639093433835
2019-06-06,-2013.60024744785,11594.0,2880.0,968.2946512738869,4.724861197030504,1.0,1.0,-4.724861197030504,-0.03729661457936308,-3.1111605239227464
2019-06-07,-2133.4813382856883,11542.0,2900.0,967.5274868844617,4.715683220098513,1.0,1.0,-4.715683220098513,-0.03061587110724675,-3.1417763950299933
2019-06-10,-2178.627013205365,11564.0,2920.0,966.4568370235827,4.706379114111426,1.0,1.0,-4.706379114111426,-0.05957519331899237,-3.201351588348986
2019-06-11,-2142.2190261936867,11807.0,2970.0,963.9912247521827,4.696706742826157,1.0,1.0,-4.696706742826157,-0.30469749690188946,-3.506049085250875
2019-06-12,-3050.2168330760396,11757.0,3160.0,962.3277008839528,4.685828111732924,1.0,1.0,-4.685828111732924,-0.26648898097163576,-3.772538066222511
2019-06-13,-3845.900019177934,11762.0,3340.0,961.6883232403944,4.673023957837705,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-14,-4466.246914868967,11792.0,3490.0,963.3224274263644,4.6585234713091594,0.0,0.0,-0.0,-0.0,-3.772538066222511
2019-06-17,-4519.755896356259,11688.0,3490.0,965.5063274411932,4.644056130761106,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-18,-3966.056739047044,11871.0,3420.0,964.29448622459,4.630718344750598,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-19,-3590.0772996626747,12021.0,3380.0,963.3508998139996,4.618661922977123,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-20,-3022.598723538751,12229.75,3310.0,962.1431465056304,4.607960339437689,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-21,-3016.0572325353005,12018.5,3270.0,961.6481507646679,4.597723924322722,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-24,-2635.755931311356,12069.5,3205.0,961.3908242896426,4.588223379504323,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-25,-2306.4611235615193,12234.0,3175.0,962.3926324457493,4.5796727948225255,0.0,0.0,-0.0,0.0,-3.772538066222511
2019-06-26,-2021.3348023543513,12424.0,3160.0,963.8891768781917,4.571308481757706,1.0,1.0,-4.571308481757706,0.018834513844172562,-3.7537035523783384
2019-06-27,-1762.583076176954,12658.0,3160.0,966.7380655280808,4.5634756570180235,1.0,1.0,-4.5634756570180235,-0.19097698090189222,-3.9446805332802306
2019-06-28,-2368.1203878047236,12617.0,3290.0,967.5280476718866,4.554747838238518,1.0,1.0,-4.554747838238518,-0.09704070023131242,-4.041721233511543
2019-07-01,-2912.943299364484,12266.0,3340.0,966.8287151351373,4.544593802204935,1.0,1.0,-4.544593802204935,-0.021319093428990743,-4.063040326940534
2019-07-02,-3140.056118167933,12004.5,3340.0,966.4831477908606,4.534298238972435,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-03,-2841.8032873481898,12271.5,3340.0,966.5603308292069,4.524941103996464,0.0,0.0,-0.0,-0.0,-4.063040326940534
2019-07-04,-2813.1754698398545,12270.0,3340.0,966.6705404370501,4.51592079935325,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-05,-2635.6203487906187,12418.0,3340.0,967.0656073304939,4.507071960715754,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-08,-2530.008324718521,12676.0,3380.0,967.2903934262846,4.498819030981811,0.0,0.0,-0.0,-0.0,-4.063040326940534
2019-07-09,-2709.3204328273223,12646.5,3420.0,967.3440481646991,4.490005974510913,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-10,-2711.742996822528,12928.0,3490.0,967.0904982278399,4.481301718287257,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-11,-2825.251398735334,13073.0,3555.0,966.9645713176136,4.472081968701922,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-12,-2502.434256316683,13409.5,3565.0,967.4905329245042,4.463375667971019,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-15,-2286.9448069034224,13595.0,3565.0,968.685757605814,4.454963480197313,0.0,0.0,-0.0,0.0,-4.063040326940534
2019-07-16,-1784.3152889370267,14004.0,3550.0,971.9860585422191,4.44741275744705,1.0,1.0,-4.44741275744705,0.02963439017423597,-4.033405936766298
2019-07-17,-1345.3559322254114,14419.0,3550.0,977.8768506686098,4.440663642880398,1.0,1.0,-4.440663642880398,0.040111380634646254,-3.9932945561316524
2019-07-18,-881.4279378398733,14817.0,3540.0,987.1392828278763,4.4345841632316025,1.0,1.0,-4.4345841632316025,0.0032809377125228214,-3.9900136184191295
2019-07-19,-953.9189255448237,14680.0,3530.0,995.8145851160226,4.428872216868222,1.0,1.0,-4.428872216868222,-0.016336453569708698,-4.006350071988838
2019-07-22,-1312.320466398176,14256.0,3520.0,1001.532311496256,4.422818314317664,1.0,1.0,-4.422818314317664,0.010078999199971898,-3.9962710727888666
2019-07-23,-1348.779953369878,14131.0,3505.0,1007.0363697375769,4.416485008094116,1.0,1.0,-4.416485008094116,0.026678932842686187,-3.9695921399461804
2019-07-24,-951.5565667905084,14508.0,3505.0,1015.3643073875177,4.4107151403111295,1.0,1.0,-4.4107151403111295,-0.032809484422387625,-4.002401624368568
2019-07-25,-1403.7474572064766,14032.0,3505.0,1020.2256909793853,4.403922241713688,1.0,1.0,-4.403922241713688,0.00220923603192702,-4.000192388336641
2019-07-26,-1348.4455561368777,14063.0,3505.0,1025.0445684424155,4.396988746401392,1.0,1.0,-4.396988746401392,0.018630448695157398,-3.981561939641484
2019-07-29,-1064.647639656443,14325.0,3505.0,1031.9962376709198,4.390769654680868,1.0,1.0,-4.390769654680868,-0.05672126109842854,-4.0382832007399125
2019-07-30,-1244.32845896252,14320.0,3550.0,1037.7246098225291,4.38431787576409,1.0,1.0,-4.38431787576409,-0.05253307890170523,-4.090816279641618
2019-07-31,-1309.0059648567803,14452.0,3600.0,1043.0691844268677,4.378057212460217,1.0,1.0,-4.378057212460217,-0.05208783370474956,-4.1429041133463675
2019-08-01,-1379.0357218797508,14578.0,3650.0,1047.8839935131498,4.3717906087341785,1.0,1.0,-4.3717906087341785,-0.008917546988613023,-4.1518216603349805
2019-08-02,-1488.0118537451872,14448.0,3650.0,1051.0939057942192,4.366030644861695,1.0,1.0,-4.366030644861695,0.029761904761904656,-4.122059755573076
2019-08-05,-1038.120255490685,14878.0,3650.0,1057.9088564767912,4.360580891915256,1.0,1.0,-4.360580891915256,0.04027647101074945,-4.081783284562327
2019-08-06,-822.3931506036715,14944.0,3620.0,1066.367523980776,4.355357223923666,1.0,1.0,-4.355357223923666,-0.00950214132762317,-4.09128542588995
2019-08-07,-944.4597953408029,14802.0,3620.0,1073.7722954147862,4.349850772193592,1.0,1.0,-4.349850772193592,-0.0017010816777894289,-4.09298650756774
2019-08-08,-148.63157820979177,15844.0,3680.0,1088.0084108250107,4.345823798426574,1.0,1.0,-4.345823798426574,-0.05631910049387972,-4.14930560806162
2019-08-09,-592.1730368301087,15513.0,3710.0,1097.8561331361318,4.341016991059329,1.0,1.0,-4.341016991059329,-0.024337398569447895,-4.1736430066310675
2019-08-12,-538.863618111649,15680.0,3740.0,1107.8044968617685,4.3365945502972325,1.0,1.0,-4.3365945502972325,0.0033282967933774554,-4.17031470983769
2019-08-13,-332.4753442971996,15914.0,3750.0,1119.5280640739168,4.33239342514592,1.0,1.0,-4.33239342514592,-0.05342944071699774,-4.223744150554688
2019-08-14,-463.19278480447974,15983.0,3800.0,1129.900062937188,4.32794546968539,1.0,1.0,-4.32794546968539,-0.014960082147469501,-4.238704232702157
2019-08-15,-269.26483339198603,16290.0,3830.0,1141.8054054594,4.323567841616707,1.0,1.0,-4.323567841616707,-0.054973440052717766,-4.2936776727548756
2019-08-16,-513.997462644078,16222.0,3875.0,1151.4131592409724,4.318967087133956,1.0,1.0,-4.318967087133956,-0.04506316952584746,-4.338740842280723
2019-08-19,-881.2923060628018,15943.0,3900.0,1158.0078633299406,4.313921104118667,1.0,1.0,-4.313921104118667,-0.02616833500208715,-4.36490917728281
2019-08-20,-1013.530985673744,15878.5,3920.0,1162.7907317768609,4.309191577977996,1.0,1.0,-4.309191577977996,-0.028836121327149408,-4.393745298609959
2019-08-21,-1123.316177225337,15857.0,3945.0,1166.8575225217824,4.304262655823913,1.0,1.0,-4.304262655823913,-0.009270353786971053,-4.40301565239693
2019-08-22,-1251.3841622033651,15710.0,3945.0,1169.2353930846784,4.29946366595776,1.0,1.0,-4.29946366595776,-0.07546209769198776,-4.478477750088918
2019-08-23,-1518.0036524742936,15723.0,4015.0,1170.259276772654,4.294147858648641,1.0,1.0,-4.294147858648641,0.0,-4.478477750088918
2019-08-26,-1496.8775215179267,15723.0,4015.0,1171.4131251027995,4.288886057663245,1.0,1.0,-4.288886057663245,-0.1192831448742385,-4.597760894963156
2019-08-27,-1909.3148450760673,15779.0,4130.0,1170.5183926552506,4.282884950381614,1.0,1.0,-4.282884950381614,-0.20260371746515857,-4.800364612428314
2019-08-28,-2416.8881764380494,16182.0,4350.0,1168.8095608543351,4.27560647734208,1.0,1.0,-4.27560647734208,-0.1444131464757835,-4.944777758904098
2019-08-29,-2740.9172374634363,16549.0,4520.0,1166.2520498367849,4.267680804748548,1.0,1.0,-4.267680804748548,-0.2614248323158841,-5.2062025912199825
2019-08-30,-2821.185881693029,18004.0,4890.0,1164.9720181866635,4.258729219160129,1.0,1.0,-4.258729219160129,-0.12430393937979539,-5.330506530599778
2019-09-02,-3294.8985171461973,18118.0,5040.0,1163.968965156802,4.2485909756242455,1.0,1.0,-4.2485909756242455,-0.0052434043492659566,-5.335749934949044
2019-09-03,-3338.3625011471267,18023.0,5040.0,1163.272443884892,4.23836557562443,0.0,0.0,-0.0,-0.0,-5.335749934949044
2019-09-04,-3297.8895341837124,18015.0,5040.0,1161.129520186706,4.228747923449149,0.0,0.0,-0.0,0.0,-5.335749934949044
2019-09-05,-3119.369887727964,17515.0,4890.0,1158.926879241766,4.219707543502651,0.0,0.0,-0.0,0.0,-5.335749934949044
2019-09-06,-1704.3868082001136,17743.0,4615.0,1158.4651644463574,4.213951637746503,0.0,0.0,-0.0,0.0,-5.335749934949044
2019-09-09,-384.602917918859,18102.0,4390.0,1164.224002138628,4.211071279708168,1.0,1.0,-4.211071279708168,0.0014363053806210058,-5.334313629568423
2019-09-10,-343.85624908768295,18128.0,4390.0,1171.987622500418,4.207712129632729,1.0,1.0,-4.207712129632729,-0.08159448039766659,-5.4159081099660895
2019-09-11,-817.9779840641313,17952.0,4465.0,1174.6533425554599,4.203802460036759,1.0,1.0,-4.203802460036759,-0.2947913369687393,-5.710699446934829
2019-09-12,-1952.719487454313,18153.0,4790.0,1172.2165479983014,4.197436218675222,1.0,1.0,-4.197436218675222,-0.19420833303745236,-5.904907779972281
2019-09-13,-3092.322437819723,17809.0,4990.0,1168.358869158229,4.188641771106157,1.0,1.0,-4.188641771106157,-0.019540681677803318,-5.924448461650084
2019-09-16,-3394.8500735477937,17461.0,4990.0,1163.7788986766056,4.179529072855269,0.0,0.0,-0.0,-0.0,-5.924448461650084
2019-09-17,-3689.315857670841,17118.0,4990.0,1160.4433597746315,4.169802777088345,0.0,0.0,-0.0,0.0,-5.924448461650084
2019-09-18,-3045.772749684733,17305.0,4890.0,1155.2336987896392,4.161712218749434,0.0,0.0,-0.0,0.0,-5.924448461650084
2019-09-19,-2882.933878351807,17430.0,4890.0,1150.1476216441506,4.1539742082519036,0.0,0.0,-0.0,0.0,-5.924448461650084
2019-09-20,-2616.5696113854647,17660.0,4890.0,1146.5667029616263,4.1465377528395635,0.0,0.0,-0.0,-0.0,-5.924448461650084
2019-09-23,-4688.8153746344615,17595.0,5390.0,1148.6544044464647,4.134288566722534,1.0,1.0,-4.134288566722534,-0.01705029838022165,-5.941498760030306
2019-09-24,-4919.711917287703,17295.0,5390.0,1153.3703630884447,4.121467888179537,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-09-25,-4674.084591443847,17475.0,5390.0,1156.3993032567098,4.109292131993293,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-09-26,-4619.393977431242,17340.0,5360.0,1161.1499019251319,4.096901861461053,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-09-27,-4476.797575293065,17338.5,5340.0,1163.8269301788932,4.085261718219675,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-09-30,-4332.642411066634,17219.0,5290.0,1166.1673195363674,4.07403448224322,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-01,-4061.0272149037373,17434.0,5290.0,1168.0155686043622,4.063332176730385,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-02,-3601.6335197508233,17640.0,5240.0,1168.0318328194285,4.053746854914279,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-03,-3418.4825279042198,17775.0,5240.0,1167.8423296477476,4.044557734332867,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-04,-3042.9436336858016,17906.0,5190.0,1166.6020864021784,4.036405324409595,0.0,0.0,-0.0,-0.0,-5.941498760030306
2019-10-07,-3096.431742499444,17810.0,5190.0,1165.4479329336589,4.028214208574074,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-08,-2990.042458554264,17674.0,5140.0,1164.5342459506755,4.020241723454137,0.0,0.0,-0.0,-0.0,-5.941498760030306
2019-10-09,-3130.540722096186,17491.0,5140.0,1164.0610439681088,4.011972903131554,0.0,0.0,-0.0,0.0,-5.941498760030306
2019-10-10,-2772.3492277263213,17811.0,5140.0,1163.1152131785823,4.004542651308623,0.0,0.0,-0.0,-0.0,-5.941498760030306
2019-10-11,-3401.8826541157323,17736.5,5290.0,1162.7026560257377,3.9959135452014616,1.0,1.0,-3.9959135452014616,-0.05928452625940861,-6.000783286289715
2019-10-14,-4398.049390903987,16685.0,5290.0,1166.487643279776,3.9854535710593546,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-15,-4087.7071110770303,17103.0,5330.0,1168.379873524892,3.9757424223409066,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-10-16,-5030.372379704499,16535.0,5440.0,1175.8437615974062,3.964222863916268,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-10-17,-5521.653449726746,16370.0,5540.0,1188.0737831920783,3.951561994535514,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-10-18,-5520.240639764848,16303.0,5540.0,1199.3931530493835,3.9392131118709113,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-10-21,-5672.289078245714,16080.0,5540.0,1212.931982281422,3.9264059708024757,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-22,-5195.206480052406,16491.0,5540.0,1222.4044748136969,3.9144777039805785,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-23,-4965.966760412008,16560.5,5515.0,1229.6986796392969,3.903257798805441,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-24,-4525.315404606299,16847.0,5490.0,1234.17885746658,3.892953625611348,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-25,-4497.633684246266,16780.0,5480.0,1238.4177543337616,3.882779869388005,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-28,-4402.728004919827,16666.0,5440.0,1242.09365185153,3.872927942080851,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-29,-4059.0438739073325,16865.0,5415.0,1242.9790574200542,3.8640893580622957,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-30,-3999.9769254839957,16820.0,5400.0,1242.8595120475447,3.855551282497036,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-10-31,-4017.6151756270083,16680.0,5380.0,1242.301270711808,3.847140367216916,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-01,-3798.5227825205657,16799.0,5365.0,1240.4893325485336,3.8392400340206088,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-04,-4163.186264532167,16389.0,5365.0,1240.0353070158374,3.83078961128279,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-05,-4206.240186841955,16300.0,5365.0,1240.4044423723035,3.822225570706795,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-06,-4177.8971812344535,16284.0,5365.0,1239.1567740471482,3.81396033201015,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-07,-4304.572490263596,16207.5,5390.0,1237.8984076267445,3.8055793117372163,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-08,-4654.2878809556605,16189.0,5490.0,1237.97312863095,3.7965915994454753,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-11,-5316.8026877548,15566.0,5515.0,1242.3212682267645,3.786546271578386,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-12,-5256.758576087759,15666.0,5540.0,1245.8311497209393,3.776671223120534,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-13,-5482.423029748508,15384.0,5540.0,1251.1264423297066,3.766502351940164,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-14,-5840.791046888447,15154.0,5590.0,1259.2270725555281,3.7557765736830855,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-15,-6798.771529430043,14967.0,5815.0,1277.9280043840806,3.7430389560498787,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-18,-7332.212994178211,14818.0,5940.0,1304.875213060325,3.7289920865619886,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-19,-7613.871793174243,14635.0,5990.0,1335.7713321777405,3.7143358586267516,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-20,-7842.05347803023,14317.0,5990.0,1369.4875184727591,3.6993411482521252,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-21,-7629.988377371046,14442.5,5990.0,1398.9860034126755,3.684889545470959,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-22,-7393.597829653179,14595.0,5990.0,1425.1505739638535,3.670884445685005,0.0,0.0,-0.0,-0.0,-6.000783286289715
2019-11-25,-7479.038235613058,14427.0,5990.0,1450.2356763026444,3.657101541838574,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-26,-7278.761324335952,14547.0,5990.0,1472.8404446696,3.643699720256419,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-27,-7321.119386567774,14334.5,5965.0,1495.1363036485604,3.6304475082259473,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-28,-7516.382941943204,13968.5,5940.0,1519.907432366615,3.6169836602597987,0.0,0.0,-0.0,0.0,-6.000783286289715
2019-11-29,-7606.707242774708,13618.0,5890.0,1545.7893969307886,3.603515660912514,0.0,0.0,-0.0,0.0,-6.000783286289715
