Date,CRUDOIL,EIANYGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-07,61.91,1.815,61.625123145441606,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.010136963101701514,-0.01656364647171655
2018-02-08,61.27,1.801,60.985487277489554,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.031190909321732376,0.014627262850015827
2018-02-09,59.32,1.757,59.03663169249737,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0018872778575517327,0.012739984992464095
2018-02-12,59.41,1.732,59.12728192829727,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0016682013203458488,0.014408186312809943
2018-02-13,59.31,1.731,59.02730793772927,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.023367700984629827,-0.008959514671819884
2018-02-14,60.72,1.758,60.43660568306538,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.011832010704134085,-0.020791525375953968
2018-02-15,61.46,1.782,61.17598145669748,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.005400692600387896,-0.026192217976341865
2018-02-16,61.8,1.791,61.51574737180951,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0,-0.026192217976341865
2018-02-19,61.8,1.791,61.51574737180951,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0018380244587681656,-0.02803024243511003
2018-02-20,61.91,1.787,61.62585140953749,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0017913275370747106,-0.026238914898035322
2018-02-21,61.8,1.788,61.5158254001055,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.014977609392012895,-0.04121652429004822
2018-02-22,62.74,1.804,62.455409249193565,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.011233214008792906,-0.05244973829884113
2018-02-23,63.49,1.854,63.20410877759377,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0051587705653011245,-0.057608508864142254
2018-02-26,63.83,1.868,63.54374464554582,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.014079116997880305,-0.04352939186626195
2018-02-27,62.91,1.844,62.624368871913724,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.020277110844027346,-0.023252281022234606
2018-02-28,61.59,1.794,61.30566934351353,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01248189679107536,-0.010770384231159245
2018-03-01,60.94,1.927,60.65221008905806,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006426070831608124,-0.01719645506276737
2018-03-02,61.2,1.767,60.91637159817742,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.021171199797391668,-0.03836765486015904
2018-03-05,62.52,1.794,62.23566934351353,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0004943444602822598,-0.0388619993204413
2018-03-06,62.55,1.793,62.265695352945514,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0231959609331728,-0.0156660383872685
2018-03-07,61.1,1.794,60.81566934351353,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.016248694006498716,0.0005826556192302171
2018-03-08,60.07,1.752,59.78676173965735,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.03194786460525883,-0.03136520898602861
2018-03-09,61.99,1.753,61.70673573022536,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.010939837016396182,-0.020425371969632428
2018-03-12,61.31,1.751,61.02678774908935,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.010661275581208503,-0.009764096388423925
2018-03-13,60.66,1.755,60.376683711361366,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0036619061501907925,-0.013426002538614718
2018-03-14,60.91,1.786,60.62587741896949,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0037469371401443728,-0.017172939678759092
2018-03-15,61.14,1.788,60.8558254001055,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.018431076936801943,-0.035604016615561035
2018-03-16,62.29,1.814,62.0051491548736,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0042513547364924536,-0.03135266187906858
2018-03-19,62.01,1.797,61.725591315217535,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.023375008753283542,-0.05472767063235212
2018-03-20,63.49,1.831,63.20470699452967,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.02473580160798033,-0.07946347224033246
2018-03-21,65.12,1.897,64.83299037201795,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.013557389579850174,-0.06590608266048228
2018-03-22,64.23,1.889,63.943198447473904,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.024593793514577706,-0.09049987617505999
2018-03-23,65.83,1.912,65.542600230538,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0044506372660657,-0.08604923890899428
2018-03-26,65.52,1.893,65.23309440974592,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0045650147837223536,-0.08148422412527193
2018-03-27,65.22,1.892,64.93312041917791,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.013435695820905454,-0.06804852830436647
2018-03-28,64.35,1.899,64.06293835315394,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00816824975146474,-0.07621677805583121
2018-03-29,64.91,1.938,64.6219239853061,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0,-0.07621677805583121
2018-03-30,64.91,1.938,64.6219239853061,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.029062439144976956,-0.04715433891085426
2018-04-02,62.98,1.888,62.6932244569059,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.007925252080739319,-0.055079590991593576
2018-04-03,63.48,1.889,63.193198447473904,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0022467256976875178,-0.05283286529390606
2018-04-04,63.34,1.892,63.05312041917792,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.002697675064658427,-0.05553054035856449
2018-04-05,63.51,1.891,63.223146428609915,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.022808261019631387,-0.0327222793389331
2018-04-06,62.03,1.855,61.74408276816177,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.021959831781815806,-0.0546821111207489
2018-04-09,63.42,1.887,63.1332504663379,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.03194870957327367,-0.08663082069402257
2018-04-10,65.51,1.96,65.2213517778022,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.019439602059645362,-0.10607042275366793
2018-04-11,66.82,2.002,66.53025938165835,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0038843037589892464,-0.10995472651265718
2018-04-12,67.07,1.991,66.78054548541031,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00469275362492022,-0.1146474801375774
2018-04-13,67.39,1.997,67.10038942881835,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.017596062896836347,-0.09705141724074105
2018-04-16,66.22,2.015,65.92992125904242,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.004556169180958195,-0.10160758642169924
2018-04-17,66.52,2.013,66.2299732779064,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.028875187019814518,-0.13048277344151377
2018-04-18,68.47,2.047,68.17908895721854,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0027051252971024855,-0.12777764814441128
2018-04-19,68.29,2.053,67.99893290062657,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0011405430883598187,-0.1289181912327711
2018-04-20,68.38,2.067,68.08856876857863,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0029625813606258705,-0.13188077259339698
2018-04-23,68.58,2.064,68.28864679687462,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.013490598606884301,-0.11839017398651268
2018-04-24,67.66,2.07,67.36849074028264,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006012432047640821,-0.1244026060341535
2018-04-25,68.06,2.062,67.7686988157386,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0016073507443259917,-0.12600995677847948
2018-04-26,68.19,2.086,67.8980745893707,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0012574987810480439,-0.12475245799743144
2018-04-27,68.1,2.081,67.80820463653068,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006864119694538654,-0.1316165776919701
2018-04-30,68.57,2.084,68.27812660823469,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.018863504508814917,-0.1127530731831552
2018-05-01,67.25,2.053,66.95893290062656,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.010390241895625131,-0.12314331507878032
2018-05-02,67.93,2.031,67.63950510813048,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.007142812447377258,-0.13028612752615756
2018-05-03,68.43,2.048,68.13906294778656,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.01859738261392149,-0.14888351014007906
2018-05-04,69.72,2.068,69.42854275914662,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.014398477835136484,-0.16328198797521554
2018-05-07,70.73,2.075,70.43836069312266,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.02368612274235093,-0.1395958652328646
2018-05-08,69.06,2.081,68.76820463653068,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.02948131251880847,-0.16907717775167308
2018-05-09,71.14,2.132,70.84687815549889,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.002897300939015348,-0.17197447869068844
2018-05-10,71.36,2.148,71.06646200458695,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.00910357483440385,-0.16287090385628458
2018-05-11,70.7,2.136,70.40677411777091,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.003433976600750767,-0.16630488045703534
2018-05-14,70.96,2.156,70.66625392913097,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.004896165025140911,-0.17120104548217624
2018-05-15,71.31,2.159,71.016175900835,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0019338880862731938,-0.17313493356844945
2018-05-16,71.49,2.208,71.19490143866719,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-2.3559268112291472e-05,-0.17315849283656173
2018-05-17,71.49,2.206,71.19495345753118,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.002607344989288439,-0.1705511478472733
2018-05-18,71.28,2.178,70.98568172162707,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.013145582492856776,-0.18369673034013007
2018-05-21,72.24,2.205,71.94497946696318,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.000530118534497017,-0.18316661180563304
2018-05-22,72.2,2.203,71.90503148582718,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.004938924106510263,-0.17822768769912278
2018-05-23,71.84,2.199,71.54513552355516,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.015481013910666199,-0.1627466737884566
2018-05-24,70.71,2.178,70.41568172162707,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0387743692266904,-0.1239723045617662
2018-05-25,67.91,2.109,67.6174763724348,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0,-0.1239723045617662
2018-05-28,67.91,2.109,67.6174763724348,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01685870732876389,-0.1071135972330023
2018-05-29,66.74,2.079,66.44825665539467,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.021637653212558092,-0.1287512504455604
2018-05-30,68.22,2.122,67.92713824981884,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0167949417124438,-0.1119563087331166
2018-05-31,67.05,2.093,66.75789252334673,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01822025034869411,-0.09373605838442249
2018-06-01,65.82,2.083,65.52815261766668,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.015829823944794045,-0.07790623443962845
2018-06-04,64.76,2.061,64.46872482517061,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.012117212201188715,-0.09002344664081717
2018-06-05,65.53,2.043,65.23919299494654,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.011788196087994862,-0.07823525055282231
2018-06-06,64.74,2.022,64.44973919301843,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.018342943603758897,-0.0965781941565812
2018-06-07,65.96,2.061,65.6687248251706,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0030449297967552746,-0.09353326435982592
2018-06-08,65.75,2.05,65.45901092892255,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0055514103379200935,-0.09908467469774601
2018-06-11,66.11,2.044,65.81916698551453,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.004212784170156244,-0.10329745886790226
2018-06-12,66.37,2.022,66.07973919301844,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.003755697601682155,-0.10705315646958441
2018-06-13,66.65,2.058,66.3588028534666,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.004041616517673256,-0.11109477298725767
2018-06-14,66.9,2.035,66.6094010704025,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.026382900467232486,-0.08471187252002518
2018-06-15,65.07,1.959,64.78137778723418,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.011715910923593411,-0.09642778344361859
2018-06-18,65.86,1.991,65.57054548541032,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01177798646935606,-0.08464979697426253
2018-06-19,65.08,1.986,64.79067553257029,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.010697509973406929,-0.09534730694766946
2018-06-20,65.76,1.967,65.47116971177823,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0035372355912098117,-0.09888454253887928
2018-06-21,65.99,1.964,65.70124774007421,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.06514511522900591,-0.1640296577678852
2018-06-22,70.33,2.011,70.0400252967704,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.03925658218789491,-0.2032862399557801
2018-06-25,73.08,1.999,72.79033740995435,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0298828048538876,-0.2331690448096677
2018-06-26,75.28,2.016,74.98989524961041,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.03412010176579405,-0.19904894304387366
2018-06-27,72.76,2.066,72.46859477801063,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.009432875465013963,-0.2084818185088876
2018-06-28,73.45,2.07,73.15849074028264,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.008939740395451971,-0.2174215589043396
2018-06-29,74.15,2.117,73.85726829697883,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.002377515624869511,-0.21504404327947008
2018-07-02,73.94,2.08,73.64823064596267,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.002567345980761549,-0.21761138926023163
2018-07-03,74.14,2.091,73.84794454221073,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0,-0.21761138926023163
2018-07-04,74.14,2.091,73.84794454221073,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.016384614864576895,-0.20122677439565473
2018-07-05,72.94,2.107,72.64752839129878,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.012234907411740882,-0.2134616818073956
2018-07-06,73.8,2.071,73.50846473085063,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00016259286302780095,-0.21362427467042341
2018-07-09,73.85,2.112,73.5573983441388,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.003385184174502089,-0.2170094588449255
2018-07-10,74.11,2.123,73.81711224038685,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.049276981019805204,-0.1677324778251203
2018-07-11,70.38,2.037,70.0893490515385,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0007487345954880233,-0.16698374322963228
2018-07-12,70.33,2.04,70.03927102324252,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.009337211917213968,-0.17632095514684623
2018-07-13,71.01,2.066,70.71859477801063,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.04039782100751894,-0.1359231341393273
2018-07-16,68.06,1.975,67.77096163632226,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0001489957010522441,-0.13607212984037956
2018-07-17,68.08,1.986,67.79067553257029,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00956916461522431,-0.14564129445560386
2018-07-18,68.76,2.018,68.46984323074643,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.010154559970387838,-0.1557958544259917
2018-07-19,69.46,2.02,69.16979121188243,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01750789736265258,-0.13828795706333913
2018-07-20,68.26,2.038,67.96932304210651,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.027095073949618895,-0.16538303101295804
2018-07-23,70.14,2.073,69.84841271198665,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.003228968936630368,-0.1686119999495884
2018-07-24,70.37,2.077,70.07830867425866,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.01292783932168558,-0.18153983927127398
2018-07-25,71.3,2.1,71.00771045732276,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.02418569710513051,-0.15735414216614346
2018-07-26,69.61,2.139,69.31669608947492,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0029681694408890966,-0.16032231160703256
2018-07-27,69.82,2.143,69.52659205174692,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.020614743651608015,-0.18093705525864057
2018-07-30,71.25,2.132,70.95687815549888,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.018782730649137155,-0.1621543246095034
2018-07-31,69.89,2.107,69.59752839129878,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.031413511026935986,-0.13074081358256742
2018-08-01,67.66,2.067,67.36856876857863,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.019024967944730038,-0.14976578152729747
2018-08-02,68.96,2.082,68.66817862709868,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.00690299290162707,-0.1428627886256704
2018-08-03,68.49,2.089,68.1979965610747,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.007629701232741499,-0.1504924898584119
2018-08-06,69.01,2.086,68.7180745893707,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0018821046988515713,-0.1523745945572635
2018-08-07,69.17,2.121,68.87716425925085,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.031233859265518905,-0.12114073529174459
2018-08-08,66.94,2.039,66.64929703267451,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0018017219262041267,-0.11933901336554045
2018-08-09,66.81,2.028,66.51958313642646,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0117990806776445,-0.13113809404318494
2018-08-10,67.63,2.065,67.33862078744261,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.006232171426574475,-0.12490592261661046
2018-08-13,67.2,2.055,66.90888088176258,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0024695489862914324,-0.12243637363031903
2018-08-14,67.04,2.062,66.7486988157386,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.029637131324730732,-0.09279924230558831
2018-08-15,65.01,2.011,64.7200252967704,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006909078416853071,-0.09970832072244137
2018-08-16,65.46,2.012,65.1699992873384,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00693906289647009,-0.10664738361891146
2018-08-17,65.91,2.007,65.62012933449837,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00747484688727293,-0.11412223050618439
2018-08-20,66.43,2.039,66.13929703267452,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.008945309301951355,-0.10517692120423304
2018-08-21,65.84,2.044,65.54916698551453,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.04973813575413502,-0.15491505695836805
2018-08-22,69.16,2.098,68.86776247618674,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.004734352493089279,-0.15018070446527876
2018-08-23,68.83,2.095,68.53784050448273,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.014209453065264005,-0.16439015753054276
2018-08-24,69.82,2.109,69.52747637243479,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.013729742398081167,-0.1506604151324616
2018-08-27,68.87,2.119,68.57721627811483,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.004679075334068401,-0.1459813397983932
2018-08-28,68.53,2.098,68.23776247618675,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.013990375167311784,-0.15997171496570498
2018-08-29,69.51,2.123,69.21711224038685,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.010217156007323442,-0.17018887097302843
2018-08-30,70.25,2.158,69.956201910267,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.006357483696246623,-0.16383138727678181
2018-08-31,69.8,2.154,69.50630594799497,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0,-0.16383138727678181
2018-09-03,69.8,2.154,69.50630594799497,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0011960644529743318,-0.16502745172975614
2018-09-04,69.87,2.138,69.57672209890691,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01574138513152161,-0.1492860665982345
2018-09-05,68.72,2.079,68.42825665539468,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01344889772354289,-0.13583716887469163
2018-09-06,67.77,2.049,67.47903693835455,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0004982153507464602,-0.13533895352394518
2018-09-07,67.75,2.065,67.45862078744261,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.002545434866613659,-0.13279351865733152
2018-09-10,67.54,2.021,67.24976520245045,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.024494676416075823,-0.15728819507340736
2018-09-11,69.25,2.085,68.9581005988027,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.015898845148718543,-0.1731870402221259
2018-09-12,70.37,2.107,70.07752839129878,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.024677655165311996,-0.14850938505681388
2018-09-13,68.59,2.057,68.29882886289859,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006122573995224562,-0.15463195905203844
2018-09-14,68.99,2.034,68.69942707983449,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0012235250029609705,-0.15340843404907747
2018-09-17,68.91,2.039,68.61929703267451,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.013092474086397705,-0.1665009081354752
2018-09-18,69.85,2.082,69.55817862709868,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.017994430343230634,-0.18449533847870583
2018-09-19,71.12,2.097,70.82778848561875,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01102533699875537,-0.17347000147995045
2018-09-20,70.32,2.079,70.02825665539467,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.022598410952405903,-0.19606841243235634
2018-09-21,71.91,2.08,71.61823064596267,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.01750294465489585,-0.2135713570872522
2018-09-24,73.21,2.126,72.91703421209085,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.004344499988292524,-0.20922685709895966
2018-09-25,72.9,2.135,72.6068001272029,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.01817107567355098,-0.1910557814254087
2018-09-26,71.57,2.129,71.27695618379487,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0075015330800161945,-0.19855731450542488
2018-09-27,72.12,2.144,71.82656604231494,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.015498492851248574,-0.21405580735667346
2018-09-28,73.25,2.158,72.956201910267,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.02754040327400175,-0.2415962106306752
2018-10-01,75.3,2.195,75.00523956128313,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0010362594697211583,-0.24055995116095405
2018-10-02,75.23,2.204,74.93500547639518,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.015508216764801718,-0.25606816792575576
2018-10-03,76.41,2.219,76.11461533491523,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.02686993065171609,-0.22919823727403968
2018-10-04,74.33,2.189,74.03539561787511,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00036029087209805033,-0.22955852814613772
2018-10-05,74.34,2.17,74.04588979708305,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0007325149851591219,-0.22882601316097861
2018-10-08,74.29,2.175,73.99575974992307,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.009233960930702582,-0.2380599740916812
2018-10-09,74.96,2.157,74.66622791969898,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.023192087733282594,-0.2148678863583986
2018-10-10,73.17,2.1,72.87771045732276,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.029001819168886132,-0.18586606718951246
2018-10-11,70.97,2.014,70.67994726847441,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.005084327322609987,-0.19095039451212245
2018-10-12,71.34,2.024,71.04968717415446,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006180498393254856,-0.1971308929053773
2018-10-15,71.78,2.023,71.48971318358645,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0014875569772351254,-0.19861844988261243
2018-10-16,71.92,2.059,71.62877684403459,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.029528178226423302,-0.16909027165618912
2018-10-17,69.75,2.008,69.46010332506638,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.015122964099973211,-0.1539673075562159
2018-10-18,68.65,1.958,68.3614037966662,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.006407960709381576,-0.16037526826559748
2018-10-19,69.12,1.991,68.83054548541033,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.003550603232757411,-0.16392587149835489
2018-10-22,69.36,1.985,69.0707015420023,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.04418345911352649,-0.1197424123848284
2018-10-23,66.23,1.913,65.94257422110601,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.007942305850658854,-0.12768471823548724
2018-10-24,66.72,1.873,66.43361459838584,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.00903159377658966,-0.1367163120120769
2018-10-25,67.33,1.881,67.04340652292987,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,-0.0035850283212674723,-0.14030134033334438
2018-10-26,67.59,1.901,67.30288633428995,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.008055206574749967,-0.1322461337585944
2018-10-29,67.04,1.895,66.75304239088193,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.012663458764018204,-0.1195826749945762
2018-10-30,66.18,1.883,65.89335450406588,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.012455327417968582,-0.10712734757660762
2018-10-31,65.31,1.833,65.02465497566568,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.0240243523610456,-0.08310299521556203
2018-11-01,63.69,1.778,63.406085494425454,23.250633590421597,-1,-1.0,-1.0,0.026009431995968075,0.008416151429693345,-0.07468684378586868
