Date,CRUDOIL,EIAGCGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2021-11-01,84.05,2.457,83.78507064273502,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0017594007289052868,-0.3304399916449709
2021-11-02,83.91,2.466,83.64484035909413,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0352486188210425,-0.2951913728239284
2021-11-03,80.86,2.36,80.5975525886424,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.02461520644959092,-0.27057616637433746
2021-11-04,78.81,2.292,78.54929250948469,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.031035694606303198,-0.30161186098064063
2021-11-05,81.27,2.308,81.00888311634532,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.007999129108922523,-0.30961099008956317
2021-11-08,81.93,2.319,81.66860165856203,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.026643921419294055,-0.3362549115088572
2021-11-09,84.15,2.36,83.88755258864241,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.03252539269370589,-0.3037295188151513
2021-11-10,81.34,2.28,81.07959955433921,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.002950072167863103,-0.3066795909830144
2021-11-11,81.59,2.291,81.3293180965559,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009771617627479615,-0.29690797335553476
2021-11-12,80.79,2.288,80.52939485776953,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0008567865659737373,-0.29776475992150847
2021-11-15,80.88,2.311,80.61880635513168,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0015611825535523703,-0.2962035773679561
2021-11-16,80.76,2.318,80.49862724563323,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.028856684801481843,-0.26734689256647426
2021-11-17,78.36,2.24,78.1006230371876,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.008146552098714196,-0.27549344466518844
2021-11-18,79.01,2.253,78.75029040526188,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.03783372101107363,-0.2376597236541148
2021-11-19,75.94,2.163,75.68259324167079,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.009511064640277513,-0.24717078829439232
2021-11-22,76.7,2.205,76.44151858467997,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.02169056783299906,-0.26886135612739137
2021-11-23,78.45,2.302,78.18903663877259,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.00046470935361110903,-0.2683966467737803
2021-11-24,78.39,2.275,78.12972748969526,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0,-0.2683966467737803
2021-11-25,78.39,2.275,78.12972748969526,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0,-0.2683966467737803
2021-11-26,78.39,2.275,78.12972748969526,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.10569855798703015,-0.16269808878675013
2021-11-29,69.95,2.1,69.69420522715701,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.052799050976527546,-0.10989903781022259
