Date,EIAEBRT,FUELOIL,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-01-01,66.73,1.9928,66.46694080763767,27.79236121961297,-1,,,,,
2018-01-02,66.65,1.9825,66.38719682455941,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.01740895985846631,-0.01740895985846631
2018-01-03,67.85,2.03,67.58601616399794,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.013154675839346146,-0.030563635697812456
2018-01-04,68.73,2.0149,68.46639148977644,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0104313648038203,-0.020132270893992155
2018-01-05,68.01,2.0113,67.74648097141899,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.007055339150865248,-0.027187610044857403
2018-01-08,68.48,1.9996,68.21677178675729,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.008586412305670544,-0.03577402235052795
2018-01-09,69.08,2.0137,68.81642131699061,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.010153269744009218,-0.045927292094537164
2018-01-10,69.79,2.0238,69.52617027127124,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.008182097442766092,-0.05410938953730326
2018-01-11,70.36,2.0225999999999997,70.09620009848541,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.010375640989503266,-0.04373374854779999
2018-01-12,69.64,2.0342,69.37591176874831,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.00962090752441136,-0.05335465607221135
2018-01-15,70.31,2.0342,70.04591176874831,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.012673863086829251,-0.040680792985382096
2018-01-16,69.4,2.0122,69.13645860100836,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0029542912020689618,-0.03772650178331313
2018-01-17,69.19,2.0063999999999997,68.92660276587691,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.004244627094070155,-0.04197112887738329
2018-01-18,69.48,2.0021,69.21670964672774,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.013205217081551477,-0.02876591179583181
2018-01-19,68.56,1.9991999999999999,68.296781729162,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.01107647777810587,-0.03984238957393768
2018-01-22,69.32,1.9999,69.05676432995374,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.00665355089815088,-0.04649594047208856
2018-01-23,69.81,2.0333,69.54593413915894,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0013163270821786122,-0.04781226755426717
2018-01-24,69.91,2.0428,69.64569800704665,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.016814892698142785,-0.06462716025240996
2018-01-25,71.08,2.0362999999999998,70.81585957112348,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.014406773942152395,-0.05022038631025756
2018-01-26,70.08,2.064,69.81517105959605,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.02340359917074304,-0.026816787139514523
2018-01-29,68.41,2.0286,68.14605096241449,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.00894574493797769,-0.017871042201536833
2018-01-30,67.78,2.0071,67.51658536666864,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-4.458255321249322e-05,-0.017915624754749327
2018-01-31,67.78,2.0035,67.51667484831118,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.011939163426536453,-0.029854788181285778
2018-02-01,68.6,2.0162999999999998,68.33635669135988,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.01609323041156856,-0.013761557769717218
2018-02-02,67.45,1.9619,67.18770885840291,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.003973746167761809,-0.017735303937479026
2018-02-05,67.69,1.9291,67.4285241355906,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.01360852599672114,-0.004126777940757886
2018-02-06,66.75,1.9075,66.48906102544592,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.014371397812508874,0.010244619871750987
2018-02-07,65.74,1.8492,65.48051013093504,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.02199946462930977,0.032244084501060755
2018-02-08,64.26,1.811,64.00145963058658,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.01859969885523528,0.05084378335629604
2018-02-09,63.04,1.7829,62.78215808451873,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.013142241566442161,0.0639860249227382
2018-02-12,62.2,1.7697999999999998,61.94248369827357,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0041870865744237425,0.06817311149716193
2018-02-13,61.94,1.7703,61.682471270267655,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.005131128744933681,0.06304198275222825
2018-02-14,62.29,1.8073,62.03155159783031,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.009028343749899042,0.05401363900232921
