Date,EIAEBRT,EIANYLS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-04-04,66.04,1.985,65.7001742974249,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.007621415235503559,-0.005768435936154439
2018-04-05,66.54,1.981,66.20027403622521,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.00012359655587696123,-0.005644839380277478
2018-04-06,66.51,1.955,66.17092233842727,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.024723677958576756,-0.030368517338854234
2018-04-09,68.19,1.997,67.84987508102392,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.035469971357633454,-0.06583848869648769
2018-04-10,70.67,2.069,70.3280797826182,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.028953627192210885,-0.09479211588869857
2018-04-11,72.74,2.097,72.39738161101597,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.01775296588880406,-0.0770391499998945
2018-04-12,71.44,2.087,71.09763095801677,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.024129098087478314,-0.10116824808737282
2018-04-13,73.18,2.106,72.83715719871526,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.015145381460669186,-0.08602286662670364
2018-04-16,72.05,2.081,71.70778056621724,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.004503267809621702,-0.08151959881708193
2018-04-17,71.71,2.063,71.36822939081867,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.027613029497178317,-0.10913262831426024
2018-04-18,73.73,2.109,73.38708239461502,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.015060507188000817,-0.12419313550226105
2018-04-19,74.85,2.12,74.50680811291414,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.0031433821971345375,-0.12104975330512652
2018-04-20,74.62,2.126,74.27665850471367,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.0010134563469040578,-0.12003629695822246
2018-04-23,74.54,2.121,74.19678317821408,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.01752051513495943,-0.13755681209318188
2018-04-24,75.86,2.137,75.51638422301279,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.027368784433188166,-0.11018802765999372
2018-04-25,73.79,2.144,73.44620968011225,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.021427295103445265,-0.13161532276343899
2018-04-26,75.39,2.166,75.04566111671049,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.0006692310026093854,-0.1309460917608296
2018-04-27,75.33,2.155,74.98593539841136,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.00762393368805481,-0.13857002544888442
2018-04-30,75.92,2.173,75.57548657380993,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.013520043857159334,-0.1250499815917251
2018-05-01,74.85,2.123,74.50673330881389,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,0.022951396658656205,-0.10209858493306889
2018-05-02,73.14,2.132,72.79650889651319,27.792252299416056,-1,-1.0,-1.0,0.0249347000795553,-0.004203360463372395,-0.10630194539644129
