Date,EIAEBRT,EIAGCLS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-04-01,69.08,1.955,68.78937119106777,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008596466784023045,-0.07044356953758274
2019-04-02,69.68,1.962,69.3891969709496,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.006732435235947098,-0.06371113430163564
2019-04-03,69.21,1.961,68.9192218595379,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008486704304290356,-0.07219783860592599
2019-04-04,69.8,1.964,69.50914719377296,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0014442750722306024,-0.0736421136781566
2019-04-05,69.93,1.997,69.63832587035867,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.016867461153348737,-0.09050957483150533
2019-04-08,71.12,2.009,70.82802720729892,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0013069658751167644,-0.08920260895638857
2019-04-09,71.02,2.001,70.7282263160054,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008253301794385546,-0.09745591075077412
2019-04-10,71.63,2.028,71.33755432412099,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.004521100880665363,-0.09293480987010876
2019-04-11,71.3,2.021,71.00772854423917,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.003848391203258256,-0.096783201073367
2019-04-12,71.57,2.016,71.27785298718072,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009312082181017612,-0.08747111889234939
2019-04-15,70.9,2.012,70.60795254153399,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0025041010511445846,-0.0849670178412048
2019-04-16,70.74,2.032,70.44745476976773,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.005813737644560096,-0.0907807554857649
2019-04-17,71.14,2.019,70.8477783214158,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.00606907382637687,-0.08471168165938804
2019-04-18,70.71,2.021,70.41772854423917,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0,-0.08471168165938804
2019-04-19,70.71,2.021,70.41772854423917,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.00043102453781506577,-0.08428065712157297
2019-04-22,70.71,2.056,70.41685744364824,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.05191039940583872,-0.1361910565274117
2019-04-23,74.39,2.067,74.09658366917681,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.010501274232323807,-0.1256897822950879
2019-04-24,73.59,2.046,73.29710632953137,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0183083902844864,-0.1439981725795743
2019-04-25,74.94,2.049,74.64703166376643,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.05145841809169795,-0.09253975448787637
2019-04-26,71.03,1.99,70.73850009047685,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0024998304914030205,-0.09503958497927939
2019-04-29,71.22,2.004,70.92815165024048,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.013358961167447636,-0.10839854614672703
2019-04-30,72.19,2.025,71.89762898988592,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.002690070715611718,-0.10570847543111532
2019-05-01,72.01,2.041,71.71723077247293,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.019892205993715995,-0.08581626943739933
2019-05-02,70.56,2.021,70.26772854423918,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.019699546485260733,-0.10551581592266006
