Date,LCPCASH,LTICASH,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-19,7076.5,21685.0,-48265.647270748486,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.016118745286635452,-0.17473300881026566
2018-02-20,7047.75,21500.0,-47856.761699825336,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.02486521678475057,-0.19959822559501622
2018-02-21,7078.0,21765.0,-48453.395085201744,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.013047442941909813,-0.1865507826531064
2018-02-22,7126.5,21708.0,-48270.056017403804,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01707968804238382,-0.20363047069549023
2018-02-23,7062.25,21782.0,-48509.36024577306,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.008276554299114742,-0.19535391639637548
2018-02-26,7077.75,21726.0,-48361.38677565578,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.023233507482834582,-0.21858742387921007
2018-02-27,6985.75,21820.0,-48675.75295763836,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.006452249245167706,-0.21213517463404236
2018-02-28,6894.5,21640.0,-48341.195375118536,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.013731682230265019,-0.22586685686430738
2018-03-01,6886.5,21755.0,-48621.239108395086,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.01688542143718843,-0.20898143542711894
2018-03-02,6863.5,21569.0,-48204.23793979127,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.006001375037914664,-0.21498281046503362
2018-03-05,6874.25,21638.0,-48356.714179757204,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.028178889607132034,-0.1868039208579016
2018-03-06,6965.75,21502.0,-47943.49289518667,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0014382814247217938,-0.1882422022826234
2018-03-07,6909.75,21442.0,-47857.557034346726,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.03655038775007735,-0.22479259003270075
2018-03-08,6799.75,21629.0,-48409.92380063121,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.036882576315941586,-0.18791001371675917
2018-03-09,6937.5,21477.0,-47912.602953170026,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0036880202873499834,-0.19159803400410916
2018-03-12,6876.0,21430.0,-47862.91986217874,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02944150846279373,-0.16215652554131543
2018-03-13,6915.25,21215.0,-47315.06636083561,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.006203338744453614,-0.15595318679686182
2018-03-14,6952.75,21208.0,-47261.007177070955,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.003386863876712963,-0.15256632292014885
2018-03-15,6887.5,21093.5,-47055.39624263473,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0017775689847971668,-0.15434389190494602
2018-03-16,6864.25,21079.25,-47044.936475685245,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.01976918650756209,-0.13457470539738392
2018-03-19,6819.5,20845.0,-46535.545218989304,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0017877304177617431,-0.13636243581514568
2018-03-20,6724.5,20738.0,-46377.42626715807,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.031947553194686305,-0.168309989009832
2018-03-21,6760.5,21065.0,-47114.976708735754,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0008698372778250633,-0.16744015173200694
2018-03-22,6652.5,20915.0,-46868.137056635904,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.00269377195805251,-0.16474637977395443
2018-03-23,6617.75,20845.0,-46737.295218989304,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.017842351237394354,-0.1825887310113488
2018-03-26,6556.0,20920.0,-46976.46504503923,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.004875910526831114,-0.17771282048451767
2018-03-27,6606.5,20945.0,-46985.10498705587,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.00182801787892948,-0.1758848026055882
2018-03-28,6633.5,20965.0,-47005.41694066919,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.016798657617517452,-0.19268346022310565
2018-03-29,6679.25,21175.0,-47456.44245360899,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0,-0.19268346022310565
2018-03-30,6679.25,21175.0,-47456.44245360899,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0,-0.19268346022310565
2018-04-02,6679.25,21175.0,-47456.44245360899,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0038243715122687847,-0.18885908871083687
2018-04-03,6762.25,21252.0,-47555.59347502024,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.023265373465204083,-0.1655937152456328
2018-04-04,6690.75,20948.0,-46907.95178009787,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0017937567973521674,-0.16738747204298496
2018-04-05,6780.75,21083.0,-47137.30746698774,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.008343589218967105,-0.17573106126195207
2018-04-06,6729.5,21090.0,-47205.116650752396,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.005554266591888998,-0.18128532785384105
2018-04-09,6790.25,21220.0,-47451.89434923894,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0501528682368817,-0.13113245961695935
2018-04-10,6908.25,20926.0,-46638.408631123224,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.013664760605150511,-0.14479722022210986
2018-04-11,6912.25,21052.0,-46932.4739388871,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009993249881306933,-0.1547904701034168
2018-04-12,6787.25,20980.0,-46887.15090587917,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.012731512316698045,-0.16752198242011485
2018-04-13,6796.5,21105.0,-47173.60061596239,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.013415286823927461,-0.1541066955961874
2018-04-16,6876.25,21090.0,-47058.366650752396,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.06366113687228814,-0.21776783246847553
2018-04-17,6828.0,21595.0,-48301.24347948858,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.015177546084683401,-0.20259028638379212
2018-04-18,6980.25,21660.0,-48302.757328731845,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00937390336113746,-0.2119641897449296
2018-04-19,6941.5,21695.0,-48424.303247555144,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.03679501447803479,-0.24875920422296438
2018-04-20,6951.0,22045.0,-49242.76243578814,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.06809904031396148,-0.1806601639090029
2018-04-23,6898.5,21340.0,-47627.51607091882,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.007593253263485348,-0.17306691064551757
2018-04-24,6970.0,21365.0,-47615.15601293547,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.011108171683088355,-0.18417508232860594
2018-04-25,6969.75,21465.0,-47851.965781002036,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01583708178556288,-0.20001216411416883
2018-04-26,6928.5,21555.0,-48106.119572261945,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03190973154729372,-0.16810243256687513
2018-04-27,6758.75,21041.0,-47059.95236439978,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.029140764757744658,-0.19724319732461978
2018-04-30,6770.0,21315.0,-47696.87612890218,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01204340226456635,-0.20928659958918613
2018-05-01,6707.25,21340.0,-47818.76607091882,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.026482509123732317,-0.18280409046545382
2018-05-02,6784.5,21205.0,-47422.16038402895,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01454957566321605,-0.19735366612866986
2018-05-03,6791.75,21345.0,-47746.09405932215,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0002576655501159708,-0.19761133167878583
2018-05-04,6790.0,21345.0,-47747.84405932215,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0,-0.19761133167878583
2018-05-07,6790.0,21345.0,-47747.84405932215,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02279703454670344,-0.1748142971320824
2018-05-08,6707.75,21030.0,-47084.930789912454,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009208852679474848,-0.18402314981155726
2018-05-09,6774.25,21200.0,-47420.58239562563,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.05358196221376324,-0.13044118759779402
2018-05-10,6884.0,20865.0,-46518.35717260262,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01599844417645239,-0.1464396317742464
2018-05-11,6908.5,21037.5,-46901.92277251745,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.005370435985436439,-0.15181006775968284
2018-05-14,6856.25,21018.0,-46908.04361774447,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00499921868476408,-0.15680928644444692
2018-05-15,6769.5,20950.0,-46833.9329754592,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02070434919568502,-0.13610493724876188
2018-05-16,6795.0,20800.0,-46453.593323359346,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.01879146205079045,-0.11731347519797143
2018-05-17,6857.0,20715.0,-46190.51752050276,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.018333984338440468,-0.13564745953641189
2018-05-18,6825.25,20835.0,-46506.139242182646,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.01073155319913535,-0.12491590633727653
2018-05-21,6844.25,20765.0,-46321.547404536046,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03656308846018666,-0.08835281787708987
2018-05-22,6950.25,20580.0,-45777.911833612896,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.024267901976828862,-0.11262071985391874
2018-05-23,6841.5,20655.0,-46064.08165966282,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.026426312169439466,-0.08619440768447927
2018-05-24,6857.75,20445.0,-45551.05614672302,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.031177067055736085,-0.05501734062874318
2018-05-25,6865.25,20185.0,-44928.50074974994,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0,-0.05501734062874318
2018-05-28,6865.25,20185.0,-44928.50074974994,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.03862153302369686,-0.09363887365244003
2018-05-29,6845.5,20490.0,-45669.75804235298,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01489086642847812,-0.10852974008091815
2018-05-30,6830.5,20600.0,-45944.973787226205,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.001358814289801097,-0.10988855437071925
2018-05-31,6844.75,20630.0,-46001.69171764618,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.013368494523262511,-0.12325704889398176
2018-06-01,6882.75,20795.0,-46354.01533495602,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03294270665543358,-0.09031434223854817
2018-06-04,6973.25,20621.0,-45851.90133852018,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.00785912591155044,-0.08245521632699773
2018-06-05,7095.25,20705.0,-45928.611543696104,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.02421066595305635,-0.10666588228005408
2018-06-06,7211.25,21060.0,-46652.39872033243,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.024237885450998788,-0.13090376773105286
2018-06-07,7330.5,21423.0,-47391.86067841408,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.012143239453336724,-0.11876052827771613
2018-06-08,7324.0,21305.0,-47119.22015209553,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.004356243995245536,-0.12311677227296167
2018-06-11,7255.5,21260.0,-47081.26825646557,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.001332873249993395,-0.12444964552295507
2018-06-12,7209.5,21215.0,-47020.81636083561,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03474782792813816,-0.08970181759481691
2018-06-13,7251.0,20955.0,-46364.26096386253,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.010982915775610613,-0.10068473337042752
2018-06-14,7173.0,20957.0,-46446.99215922386,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.012890622415191798,-0.11357535578561932
2018-06-15,7019.0,20881.0,-46421.206735493266,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.025788789918430303,-0.08778656586718903
2018-06-18,6971.0,20593.0,-45787.91460346155,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.004087155826829336,-0.09187372169401836
2018-06-19,6832.0,20455.0,-45600.46212352968,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.04352792703373367,-0.13540164872775204
2018-06-20,6763.75,20745.0,-46354.73545092273,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02057293785970061,-0.11482871086805144
2018-06-21,6788.75,20597.0,-45979.62699418421,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.014416972845471936,-0.1004117380225795
2018-06-22,6791.5,20475.0,-45688.274077142996,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.026596289567581026,-0.07381544845499846
2018-06-25,6748.5,20190.0,-45057.07873815327,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0037183075557360957,-0.07753375601073456
2018-06-26,6715.5,20180.0,-45066.422761346614,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.024857963193757292,-0.05267579281697727
2018-06-27,6693.5,19940.0,-44520.67931798685,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.020066670070415238,-0.03260912274656203
2018-06-28,6628.5,19689.0,-43991.91430013975,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.017468917490368472,-0.05007804023693051
2018-06-29,6625.0,19830.0,-44328.96357311362,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01453560606154542,-0.06461364629847592
2018-07-02,6524.75,19825.0,-44417.38558471029,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.005469106421800164,-0.059144539876675756
2018-07-03,6487.25,19731.0,-44232.51940272772,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00946304852061032,-0.06860758839728608
2018-07-04,6387.75,19682.0,-44216.105116375096,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.015867036810917477,-0.0527405515863686
2018-07-05,6344.0,19493.0,-43812.75715472928,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0018109102686774126,-0.05092964131769119
2018-07-06,6278.5,19393.0,-43641.69738666271,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01718474031642129,-0.06811438163411249
2018-07-09,6382.75,19670.0,-44192.71794420711,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0301194348269755,-0.09823381646108799
2018-07-10,6321.0,19840.0,-44656.61954992028,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.015569023703337799,-0.08266479275775018
2018-07-11,6130.0,19456.0,-43939.23004054465,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.020223498208361328,-0.10288829096611152
2018-07-12,6210.25,19730.0,-44507.15380504705,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01424040379457164,-0.11712869476068316
2018-07-13,6216.75,19857.5,-44802.26750933193,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.027116495867741057,-0.0900121988929421
2018-07-16,6165.0,19560.0,-44150.25219933388,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.010971608497509458,-0.10098380739045155
2018-07-17,6116.0,19585.0,-44258.39214135052,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0041251604371383074,-0.09685864695331325
2018-07-18,6123.5,19561.0,-44194.11779701455,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.017224742563038544,-0.1140833895163518
2018-07-19,6039.5,19590.0,-44346.720129753856,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.015554190044734743,-0.09852919947161706
2018-07-20,6122.5,19575.0,-44228.236164543865,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0033598629713661875,-0.10188906244298325
2018-07-23,6096.75,19568.0,-44237.42698077921,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0043445674643575495,-0.0975444949786257
2018-07-24,6264.75,19760.0,-44523.62173546702,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.010614864999134737,-0.10815935997776044
2018-07-25,6262.0,19845.0,-44727.447538323606,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01358582528778366,-0.12174518526554409
2018-07-26,6266.5,19965.0,-45006.81926000349,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.008242243916251994,-0.1299874291817961
2018-07-27,6274.25,20045.0,-45188.31707445675,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.02036210875041753,-0.15034953793221362
2018-07-30,6223.5,20149.0,-45485.08923324598,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.005905446248329246,-0.14444409168388436
2018-07-31,6279.25,20175.0,-45490.84477294329,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.008252045579244385,-0.13619204610463997
2018-08-01,6147.0,19925.0,-45031.695352776864,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02374341992789378,-0.1124486261767462
2018-08-02,6110.5,19675.0,-44476.79593261044,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.011087472383602082,-0.10136115379314412
2018-08-03,6178.25,19675.0,-44409.04593261044,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0024802008098290234,-0.10384135460297314
2018-08-06,6103.5,19595.0,-44294.54811815718,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0014810296544542348,-0.1023603249485189
2018-08-07,6142.75,19636.0,-44352.287623064476,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02128617648627693,-0.08107414846224198
2018-08-08,6144.0,19461.0,-43937.05802894798,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009302151364916897,-0.09037629982715888
2018-08-09,6198.5,19610.5,-44236.214882207496,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.00727930093019993,-0.08309699889695894
2018-08-10,6160.25,19499.0,-44010.70074081327,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.006610918251449034,-0.07648608064550991
2018-08-13,6123.25,19395.0,-43801.67858202404,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.025616521860534695,-0.05086955878497521
2018-08-14,6009.0,19032.0,-43057.21662394239,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03757216482799566,-0.013297393956979549
2018-08-15,5759.0,18395.0,-41800.33090135834,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00041994869843385227,-0.013717342655413401
2018-08-16,5901.0,18590.0,-42119.62244908816,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.013019666677732586,-0.02673700933314599
2018-08-17,5889.5,18677.0,-42336.92944730607,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0008206618255984337,-0.027557671158744423
2018-08-20,5961.5,18780.0,-42508.58600841464,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.024532709797236166,-0.05209038095598059
2018-08-21,6018.0,19050.0,-43090.797382194374,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.053502165420218545,-0.10559254637619914
2018-08-22,5980.0,19430.0,-44027.72450084734,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03130726874669497,-0.07428527762950417
2018-08-23,5967.0,19155.0,-43390.185138664274,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03506698707908016,-0.03921829055042401
2018-08-24,6091.5,19040.0,-42993.641405387716,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0,-0.03921829055042401
2018-08-27,6091.5,19040.0,-42993.641405387716,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00031351628825068353,-0.03953180683867469
2018-08-28,6135.0,19100.0,-43092.07726622766,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0035179115178743565,-0.036013895320800335
2018-08-29,6073.0,18990.0,-42893.86152135443,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.036608761560667426,-0.07262265688146777
2018-08-30,6062.5,19270.0,-43566.72887194083,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.01111281200297684,-0.06150984487849093
2018-08-31,5968.0,19052.5,-43146.71137639604,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.015701637319331524,-0.0458082075591594
2018-09-03,5945.0,18895.0,-42797.12974169119,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.025188275236341734,-0.07099648279550114
2018-09-04,5796.0,18896.0,-42948.49533937186,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.014932459863561044,-0.05606402293194009
2018-09-05,5854.25,18857.0,-42797.9870298259,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.008560824327292594,-0.047503198604647495
2018-09-06,5904.0,18856.5,-42747.05423098557,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.02492099471990842,-0.07242419332455591
2018-09-07,5915.0,19070.0,-43241.10933580769,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.0013611191059579924,-0.07106307421859792
2018-09-10,5891.5,19027.0,-43162.888635539064,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01195907926305064,-0.08302215348164856
2018-09-11,5843.75,19058.0,-43283.9721636397,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.022039897011426824,-0.060982256470221735
2018-09-12,5981.25,19070.0,-43174.85933580769,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.009237341302231583,-0.05174491516799015
2018-09-13,6013.5,19039.0,-43069.275807707054,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.011304605619627135,-0.06304952078761729
2018-09-14,5950.75,19046.0,-43148.58499147171,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.005043211436337042,-0.06809273222395433
2018-09-17,5920.0,19045.0,-43176.96939379105,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.02742959825536367,-0.040663133968590656
2018-09-18,6064.0,19020.0,-42973.82945177441,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.018418791870533597,-0.02224434209805706
2018-09-19,6096.5,18915.0,-42692.94169530451,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.015657883788031728,-0.03790222588608878
2018-09-20,6075.0,19012.0,-42943.90467032908,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.04390212899539978,0.005999903109310999
2018-09-21,6379.5,19062.0,-42757.684554362364,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.005218886963884841,0.01121879007319584
2018-09-24,6355.0,18989.0,-42609.49592367377,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.004130894646430161,0.015349684719626
2018-09-25,6314.75,18905.0,-42451.03571849785,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.003958313123544235,0.011391371596081765
2018-09-26,6270.0,18880.0,-42436.64577648121,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009023228226362503,0.002368143369719262
2018-09-27,6182.0,18840.0,-42430.02186925458,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.010672185589510795,0.013040328959230057
2018-09-28,6263.5,18860.0,-42395.83382286789,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.014595505039028636,-0.0015551760797985793
2018-10-01,6258.5,18970.0,-42661.049567741116,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.007706438455312465,0.006151262375513886
2018-10-02,6288.0,18946.0,-42574.775223405144,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00855030374073185,-0.0023990413652179637
2018-10-03,6262.5,18982.0,-42685.436739909106,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.005607254909227026,0.0032082135440090623
2018-10-04,6288.25,18970.0,-42631.299567741116,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.019281994195523344,-0.016073780651514283
2018-10-05,6167.0,18970.0,-42752.549567741116,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.012897603799215056,-0.003176176852299227
2018-10-08,6174.25,18876.0,-42522.933385758544,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.007123094809158185,0.003946917956858958
2018-10-09,6300.25,18982.0,-42647.686739909106,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009312628575212027,-0.005365710618353069
2018-10-10,6251.0,18994.0,-42725.323912077096,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.03221810377702738,-0.037583814395380444
2018-10-11,6258.25,19262.0,-43352.054090495505,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.028006119875819906,-0.009577694519560538
2018-10-12,6319.0,19113.0,-42938.83003607632,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.005997579357891402,-0.01557527387745194
2018-10-15,6303.0,19141.0,-43021.06677113495,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.02512996296944098,-0.04070523684689292
2018-10-16,6202.25,19215.0,-43296.870999504215,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.017852165371801076,-0.022853071475091847
2018-10-17,6216.0,19088.0,-42982.690094059675,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0029667774123172926,-0.02581984888740914
2018-10-18,6157.5,19036.0,-42918.17901466505,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.007066730840530416,-0.032886579727939555
2018-10-19,6228.0,19185.0,-43200.15306908425,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.00663289518268069,-0.039519474910620245
2018-10-22,6242.75,19258.0,-43358.09169977284,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.017924448386224208,-0.05744392329684445
2018-10-23,6194.5,19341.0,-43602.68630726809,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.000663022035429493,-0.05678090126141496
2018-10-24,6188.0,19327.0,-43576.06793973877,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.005241062017577635,-0.05153983924383733
2018-10-25,6253.0,19370.0,-43612.7886400074,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0043032968754858954,-0.055843136119323226
2018-10-26,6207.0,19345.0,-43599.64869799076,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.016563664383235442,-0.039279471736087784
2018-10-29,6178.5,19172.0,-43218.90029923559,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009228960312192204,-0.04850843204827999
2018-10-30,6076.5,19113.0,-43181.33003607632,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.009676962797856134,-0.05818539484613612
2018-10-31,6036.5,19138.0,-43280.46997809296,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.013776457258342315,-0.04440893758779381
2018-11-01,6102.5,19115.0,-43160.06123143765,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.03609604387194651,-0.0083128937158473
2018-11-02,6319.0,19110.0,-42931.733243034316,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.01495631508013455,-0.02326920879598185
2018-11-05,6206.5,19087.0,-42989.824496379006,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0031294810633392465,-0.026398689859321096
2018-11-06,6184.0,19083.0,-43002.86210565634,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.0024740900712593526,-0.028872779930580447
2018-11-07,6171.0,19086.0,-43022.95889869834,8827.73039066022,1,1.0,1.0,-2.3655976806656978,-0.034213395929973266,-0.0630861758605537
2018-11-08,6172.5,19364.0,-43679.0950539234,8827.73039066022,1,1.0,1.0,-2.3655976806656978,0.006149988798796333,-0.056936187061757376
