Date,WHEATSF,NATBGAS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-23,4.62,0.8061844,4.384571299972621,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.03414434380774907,-0.08222067284101335
2018-02-26,4.72,0.7135488000000001,4.494648058510786,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.003678431606218537,-0.0858991044472319
2018-02-27,4.75,0.73111227,4.522737531172676,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.05731396420117396,-0.14321306864840586
2018-02-28,4.96,0.643042595,4.742317615389863,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.029829131630915568,-0.17304220027932143
2018-03-01,5.11,0.64548288,4.892052164929033,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.027631378373551143,-0.1454108219057703
2018-03-02,4.99,0.6700968599999999,4.769374693923035,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02027568533383335,-0.16568650723960365
2018-03-05,5.08,0.6563003999999999,4.860875451688964,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.006233593719032822,-0.15945291352057084
2018-03-06,5.06,0.670156545,4.839368201480244,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.019397966359069124,-0.1400549471615017
2018-03-07,4.96,0.6679086150000001,4.739612727859095,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0014779644679400999,-0.14153291162944182
2018-03-08,4.98,0.683592185,4.757906693160703,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.024303075329177498,-0.11722983630026432
2018-03-09,4.88,0.71012907,4.655020051497022,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0032182315442114027,-0.11401160475605292
2018-03-12,4.89,0.7445158599999999,4.661279509202995,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0069721712691716755,-0.10703943348688125
2018-03-13,4.85,0.73624936,4.6221787263987135,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03659284796275773,-0.07044658552412351
2018-03-14,4.64,0.6908600699999999,4.417116103773597,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02548013340079561,-0.09592671892491912
2018-03-15,4.77,0.70697343,4.545363317177963,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.017364552695737105,-0.07856216622918202
2018-03-16,4.68,0.69720271,4.456426161118997,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03669268764900802,-0.041869478580174
2018-03-19,4.51,0.6995607299999999,4.286169659318737,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0042560055502760714,-0.046125484130450076
2018-03-20,4.54,0.7149687700000001,4.314493596351299,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0011915307362902854,-0.04493395339415979
2018-03-21,4.54,0.72280035,4.3136416890863565,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.005997532637678623,-0.05093148603183841
2018-03-22,4.56,0.7122203500000001,4.334792565264993,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.014322461819838723,-0.06525394785167714
2018-03-23,4.61,0.6902370000000001,4.3871838803729,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.009982449798891058,-0.05527149805278608
2018-03-26,4.55,0.6709932500000001,4.329277185993189,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.014931616751975595,-0.04033988130081049
2018-03-27,4.5,0.6953129699999999,4.276631724138828,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.007389932994260613,-0.032949948306549875
2018-03-28,4.46,0.6857316299999999,4.237673967613821,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01684215873773908,-0.04979210704428896
2018-03-29,4.52,0.6643660800000001,4.299998079384944,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0,-0.04979210704428896
2018-03-30,4.52,0.6643660800000001,4.299998079384944,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.006831027684631548,-0.04296107935965741
2018-04-02,4.49,0.66555008,4.269869285680266,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.025570846550695685,-0.06853192591035309
2018-04-03,4.6,0.6589914,4.380582728834831,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.005258227900502293,-0.0632736980098508
2018-04-04,4.58,0.66450671,4.35998278186916,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02081529968289244,-0.08408899769274325
2018-04-05,4.67,0.6573921199999999,4.450756696061199,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.016671967148998167,-0.10076096484174142
2018-04-06,4.75,0.66016395,4.530455180643597,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.034618062186131456,-0.13537902702787288
2018-04-09,4.93,0.68004971,4.708292038159844,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.002738795604777599,-0.1381178226326505
2018-04-10,4.95,0.68828944,4.727395732963681,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.013467340441668614,-0.12465048219098188
2018-04-11,4.9,0.7095897000000001,4.675078723338655,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.014998405355173182,-0.10965207683580869
2018-04-12,4.82,0.700926,4.596021147341383,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.002550685932943365,-0.10710139090286533
2018-04-13,4.82,0.7173616250000001,4.594233305253149,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03844098008555672,-0.06866041081730861
2018-04-16,4.63,0.7109113,4.404934961716945,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.013031531878356786,-0.0816919426956654
2018-04-17,4.68,0.69632169,4.456521997123808,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.004048445300251221,-0.08574038799591663
2018-04-18,4.71,0.71144031,4.484877416820228,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.004239133267857386,-0.08997952126377401
2018-04-19,4.74,0.7253729999999998,4.513361840163769,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.022329042310632832,-0.06765047895314118
2018-04-20,4.63,0.71952013,4.40399850638869,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.004399365118457084,-0.0632511138346841
2018-04-23,4.61,0.72004738,4.383941152942075,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.025892125077465855,-0.08914323891214995
2018-04-24,4.72,0.7066037000000001,4.495403535840489,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.028617244840655295,-0.11776048375280525
2018-04-25,4.86,0.7133838399999999,4.634666002606669,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.012024048784438733,-0.10573643496836652
2018-04-26,4.81,0.72476865,4.583427580430174,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01850973006968075,-0.12424616503804727
2018-04-27,4.9,0.726109795,4.673281692733331,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.07423721165067124,-0.05000895338737603
2018-04-30,4.54,0.731235115,4.312724168281923,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.15624752692220698,-0.206256480309583
2018-05-01,5.23,0.70256376,5.005842994319613,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0023853672798622946,-0.2086418475894453
2018-05-02,5.23,0.68715747,5.007518866924734,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.023275874578587496,-0.23191772216803277
2018-05-03,5.35,0.6850644850000001,5.127746538624048,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.027733666733647182,-0.2041840554343856
2018-05-04,5.22,0.7066949,4.995393615244318,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.02723435585100243,-0.17694969958338316
2018-05-07,5.08,0.70938732,4.855100737924763,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.006123789504532146,-0.18307348908791532
2018-05-08,5.11,0.707963845,4.885255581352777,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0030488276025316657,-0.18002466148538365
2018-05-09,5.1,0.71507014,4.87448256947812,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.015583685940752854,-0.1644409755446308
2018-05-10,5.02,0.71439576,4.794555927500554,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01836467024720386,-0.14607630529742693
2018-05-11,4.94,0.7303442250000001,4.712821077930202,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.02036187112613542,-0.12571443417129152
2018-05-14,4.85,0.7447341000000001,4.621255769390403,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.011393114045717,-0.13710754821700852
2018-05-15,4.9,0.737313795,4.6720629387914165,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0006179756822805583,-0.13772552389928908
2018-05-16,4.9,0.73312508,4.672518580786937,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.002699268715409303,-0.14042479261469837
2018-05-17,4.93,0.7561959999999999,4.7000089614819025,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.043876643111642064,-0.18430143572634045
2018-05-18,5.14,0.74729577,4.91097711485538,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.008208007567570846,-0.1925094432939113
2018-05-21,5.19,0.7577353800000001,4.959841510085696,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.023416909286271118,-0.2159263525801824
2018-05-22,5.33,0.7825202,5.097145455366432,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.020788979074047385,-0.23671533165422978
2018-05-23,5.43,0.76793674,5.1987318217857235,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0014624992740138855,-0.2352528323802159
2018-05-24,5.42,0.76526028,5.189022963000949,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02836077908621361,-0.26361361146642953
2018-05-25,5.55,0.73447821,5.3223713893801685,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.00011439183768187894,-0.2637280033041114
2018-05-28,5.55,0.7337058300000001,5.322455407692348,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.008190792311505492,-0.2555372109926059
2018-05-29,5.53,0.76464621,5.29908976059405,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03518435158191064,-0.22035285941069527
2018-05-30,5.35,0.7831659999999999,5.117075206232578,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.009871735214899794,-0.23022459462559505
2018-05-31,5.39,0.7659221400000001,5.158950966884919,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0009036578032728159,-0.22932093682232224
2018-06-01,5.36,0.733095,5.132521852843218,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03517351780172053,-0.1941474190206017
2018-06-04,5.18,0.7438201750000001,4.951355184750663,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.012517303283613283,-0.20666472230421498
2018-06-05,5.23,0.7242309,5.003486076050691,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.013457715769284265,-0.22012243807349924
2018-06-06,5.3,0.7237422500000001,5.073539230648486,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01264624931627064,-0.23276868738976988
2018-06-07,5.38,0.7400302750000001,5.15176744426195,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.011281705083987684,-0.2214869823057822
2018-06-08,5.31,0.7282646800000001,5.083047287646922,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.008214851716287356,-0.21327213058949485
2018-06-11,5.26,0.72022176,5.0339221841530355,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.03573796852236479,-0.24901009911185965
2018-06-12,5.46,0.7353497099999999,5.232276588946362,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.036580986860350044,-0.2124291122515096
2018-06-13,5.28,0.7597802800000001,5.0496190689989575,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.02738389310833775,-0.18504521914317185
2018-06-14,5.13,0.7526196250000001,4.900397994071069,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.008302729641069161,-0.193347948784241
2018-06-15,5.15,0.7221484499999999,4.923712601768857,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.017140291691422328,-0.17620765709281866
2018-06-18,5.07,0.7328122800000001,4.842552606691348,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01588719133125123,-0.16032046576156744
2018-06-19,4.97,0.7069655999999999,4.745364168913358,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0245768770554216,-0.18489734281698905
2018-06-20,5.08,0.6910812000000002,4.857092049591236,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.013064944087540359,-0.1979622869045294
2018-06-21,5.15,0.6956210249999999,4.926598214388242,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.010036035677200936,-0.18792625122732848
2018-06-22,5.11,0.71013121,4.885019818711103,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.027650940338423198,-0.1602753108889053
2018-06-25,4.96,0.699011885,4.736229361836342,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.012746798853411711,-0.14752851203549358
2018-06-26,4.89,0.69023328,4.667184285028796,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.016801523796882933,-0.16433003583237651
2018-06-27,4.99,0.71338335,4.764666055908117,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0011847494320251302,-0.16551478526440164
2018-06-28,5.01,0.7318987,4.782651984523038,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.03232145299922113,-0.19783623826362276
2018-06-29,5.17,0.7293061000000001,4.942934003576037,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03492965701287166,-0.1629065812507511
2018-07-02,5.0,0.7430345549999999,4.771440643289743,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.014798962238399648,-0.17770554348915077
2018-07-03,5.08,0.7512385,4.850548230731015,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0008054290929874924,-0.17690011439616327
2018-07-04,5.08,0.7568008999999999,4.849943161387342,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.026151263928171097,-0.20305137832433437
2018-07-05,5.22,0.76659528,4.988877743747784,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.019287935262437012,-0.2223393135867714
2018-07-06,5.32,0.7656731600000001,5.08897805054758,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01612435071446988,-0.2062149628723015
2018-07-09,5.25,0.78655354,5.016706714825189,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.02978750438596903,-0.17642745848633248
2018-07-10,5.09,0.7815738,4.857248403307402,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.042086923259202845,-0.13434053522712963
2018-07-11,4.87,0.77341824,4.638135552620015,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.030592323692769464,-0.1649328589198991
2018-07-12,5.0,0.7457013600000001,4.7711505523306155,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.023762833485450906,-0.18869569240535
2018-07-13,5.13,0.76103765,4.89948229421817,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.016398310398211775,-0.17229738200713823
2018-07-16,5.04,0.7530231400000001,4.810354100328042,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01863771488104909,-0.19093509688818733
2018-07-17,5.13,0.7476196,4.90094188912448,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0070758925578989695,-0.18385920433028835
2018-07-18,5.1,0.7560590599999999,4.870023857605145,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.006218032030104905,-0.19007723636039325
2018-07-19,5.13,0.75372594,4.900277650821582,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.022183554498064233,-0.21226079085845748
2018-07-20,5.24,0.74859114,5.010836206492855,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0069532446611866965,-0.2053075461972708
2018-07-23,5.21,0.757042355,4.979916896282643,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.006610830836513789,-0.198696715360757
2018-07-24,5.18,0.762976525,4.949271386368372,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.06174049382984961,-0.26043720919060664
2018-07-25,5.5,0.763226,5.26924424886037,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.013983195068594106,-0.24645401412201254
2018-07-26,5.42,0.759281,5.189673379911856,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.010006550728609648,-0.2364474633934029
2018-07-27,5.36,0.75185728,5.130480920791334,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02766048407528827,-0.26410794746869115
2018-07-30,5.52,0.7669959800000001,5.288834156216141,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.008911375307035545,-0.2730193227757267
2018-07-31,5.57,0.7680296249999999,5.338721717897837,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.012068708181404753,-0.2850880309571315
2018-08-01,5.63,0.758874175,5.3997176337116075,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.002989004711127485,-0.28209902624600397
2018-08-02,5.61,0.7549437599999999,5.3801451782291565,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0014587630681627938,-0.2806402631778412
2018-08-03,5.61,0.76506786,5.379043894153528,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.020629707775812797,-0.301269970953654
2018-08-06,5.73,0.77041783,5.4984619326195565,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.014737724241994975,-0.286532246711659
2018-08-07,5.65,0.77591465,5.4178639969677365,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.003467815939508837,-0.29000006265116784
2018-08-08,5.67,0.776428275,5.437808125627731,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.008844358928669927,-0.28115570372249793
2018-08-09,5.62,0.7766139750000001,5.387787925466448,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.03134123780555648,-0.24981446591694145
2018-08-10,5.44,0.771707545,5.20832163939926,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.026953321153781806,-0.22286114476315966
2018-08-13,5.31,0.7933896,5.075963098699505,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.014798194730127695,-0.23765933949328735
2018-08-14,5.39,0.79534224,5.155750693514112,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.016493329851028072,-0.22116600964225927
2018-08-15,5.29,0.78028371,5.057388737319623,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.016382690443196908,-0.23754870008545617
2018-08-16,5.39,0.7983665000000001,5.155421719148138,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02792902229617205,-0.2654777223816282
2018-08-17,5.55,0.81125136,5.3140201238325355,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.029500048166070665,-0.23597767421555754
2018-08-20,5.39,0.8162572,5.153475596232339,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.029568811476991114,-0.20640886273856643
2018-08-21,5.24,0.82931013,5.002055718519824,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0026148397271707857,-0.20379402301139565
2018-08-22,5.23,0.8346959399999999,4.991469858365602,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.009165636865407082,-0.19462838614598857
2018-08-23,5.19,0.8463398999999999,4.950203246249439,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0011577195110139887,-0.1934706666349746
2018-08-24,5.19,0.85534742,4.949223422034259,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.05421638277617062,-0.13925428385880395
2018-08-27,4.91,0.8574427999999998,4.668995489810516,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.004505637820606053,-0.1347486460381979
2018-08-28,4.9,0.8769044399999999,4.656878482450099,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.02170983727851542,-0.1564584833167133
2018-08-29,5.02,0.8993147399999999,4.774440724375796,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.013714315185715358,-0.14274416813099794
2018-08-30,4.95,0.8974139999999999,4.704647483958763,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.022179429512010632,-0.16492359764300857
2018-08-31,5.05,0.8811005250000001,4.806422038757279,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0018496001196288117,-0.16307399752337975
2018-09-03,5.05,0.8960821999999999,4.804792355120833,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.018889459000211908,-0.14418453852316784
2018-09-04,4.96,0.90487738,4.713835628925292,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.022248952631068544,-0.1219355858920993
2018-09-05,4.86,0.92224367,4.611946550525263,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01824600969095411,-0.10368957620114519
2018-09-06,4.78,0.9373781099999999,4.530300249346339,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0057338642253398,-0.0979557119758054
2018-09-07,4.76,0.9507329099999998,4.508847534678052,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.031063533941173817,-0.12901924591697922
2018-09-10,4.93,0.99138087,4.674425911911114,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.018961447456920032,-0.11005779846005918
2018-09-11,4.83,0.9793276649999999,4.575737041070919,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.018029939976586466,-0.09202785848347272
2018-09-12,4.72,0.93661416,4.470383350656043,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01653623731929258,-0.07549162116418015
2018-09-13,4.63,0.9148167,4.382754444934758,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.027730835521883893,-0.10322245668606404
2018-09-14,4.76,0.9177342500000001,4.512437078318975,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.025893535238001822,-0.07732892144806222
2018-09-17,4.66,0.958948775,4.40795382548,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01116073663950906,-0.08848965808757128
2018-09-18,4.7,0.9362305399999999,4.450425080251473,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.021986452081694637,-0.11047611016926592
2018-09-19,4.82,0.9667454999999999,4.567105709688517,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.001801297802267812,-0.11227740797153374
2018-09-20,4.84,0.9876135599999999,4.584835714116837,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.007782578646710324,-0.10449482932482342
2018-09-21,4.81,1.001997,4.553271105566471,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.012473922344152746,-0.11696875166897616
2018-09-24,4.88,1.0211482549999997,4.621187861410468,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01653763412526103,-0.10043111754371513
2018-09-25,4.8,1.02250184,4.541040620509499,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.007573685627634157,-0.10800480317134928
2018-09-26,4.82,0.9904763549999999,4.564524303666003,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.009546570631541452,-0.09845823253980783
2018-09-27,4.78,1.00183827,4.523288371972505,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.005868895501589375,-0.09258933703821845
2018-09-28,4.74,0.9788199299999999,4.485792271705755,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.031529397516709134,-0.12411873455492758
2018-10-01,4.89,0.9798652800000001,4.635678560135495,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.022307234602289963,-0.14642596915721756
2018-10-02,4.99,0.96313458,4.737498500029818,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0078121737861018645,-0.1386137953711157
2018-10-03,4.95,0.9613296,4.697694842986804,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.005053217553849352,-0.14366701292496506
2018-10-04,4.98,0.970232395,4.72672641059656,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.004358276835946593,-0.14802528976091164
2018-10-05,5.01,0.9850904100000001,4.755110178505317,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.010639973155929041,-0.1373853166049826
2018-10-08,4.94,0.9549152949999999,4.688392581250228,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.003537034676085286,-0.1409223512810679
2018-10-09,4.95,0.9416356300000001,4.699837122848411,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.008257911555343318,-0.1326644397257246
2018-10-10,4.9,0.9256809349999999,4.651572650108612,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0026239564882302216,-0.13004048323749437
2018-10-11,4.88,0.9132764299999999,4.6329219931438,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.014044906788968015,-0.1440853900264624
2018-10-12,4.97,0.9501985400000001,4.718905662627351,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0161386004044244,-0.1602239904308868
2018-10-15,5.05,0.94983148,4.798945590851371,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.001993998953136332,-0.15822999147775046
2018-10-16,5.03,0.9326612999999999,4.780813336706278,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.007931774066010915,-0.15029821741173954
2018-10-17,4.98,0.9154397999999999,4.732686665072102,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.00977625896722948,-0.14052195844451007
2018-10-18,4.93,0.9132188999999998,4.6829282511689945,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0019326361492475932,-0.13858932229526247
2018-10-19,4.94,0.9464726400000001,4.689310960316764,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.008522888619146246,-0.13006643367611623
2018-10-22,4.88,0.914950425,4.632739898534286,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.003946210161295949,-0.13401264383741218
2018-10-23,4.89,0.8989942499999999,4.644475586786617,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01589778301924154,-0.11811486081817064
2018-10-24,4.8,0.87827424,4.556729477706289,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.07903576777184064,-0.19715062859001128
2018-10-25,5.17,0.86251034,4.92844425057892,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.039305775099355345,-0.15784485349065594
2018-10-26,4.95,0.8367614,4.711245180793586,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0010127755802333857,-0.15885762907088932
2018-10-29,4.97,0.8600509599999999,4.728711778164573,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.01178823606936958,-0.14706939300151975
2018-10-30,4.89,0.82598728,4.652417173048196,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0022296234387699032,-0.14929901644028964
2018-10-31,4.93,0.8711699500000001,4.68750227148012,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.01651521615570393,-0.16581423259599357
2018-11-01,5.0,0.85261842,4.759520278470128,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,0.0029384899591461022,-0.16287574263684745
2018-11-02,5.0,0.8756506499999999,4.757014867803975,1.4445554178218134,-1,-1.0,-1.0,0.10877846678993025,-0.0003036508076317739,-0.16317939344447924
