Date,WHEATSF,NAFCNWE,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-13,4.68,535.0,-63122.55997981077,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.010683760683760646,11.913341203456309
2018-02-14,4.63,535.0,-63122.609979810775,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.4279415458168904,11.485399657639418
2018-02-15,4.69,537.0,-63358.43175217918,27251.2220882794,1,1.0,1.0,-117.94088618420254,-3.083337735446774,8.402061922192644
2018-02-16,4.65,551.0,-65009.64415875801,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.498341566768448,6.903720355424196
2018-02-19,4.65,558.0,-65835.23036204744,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.8850680567344478,8.788788412158643
2018-02-20,4.57,549.0,-64773.84238638961,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.6488620844684463,8.139926327690198
2018-02-21,4.55,552.0,-65127.68504494221,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.130016850366794,6.009909477323404
2018-02-22,4.58,562.0,-66307.06390678424,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.1454921300175775,4.864417347305826
2018-02-23,4.62,567.5,-66955.69878079736,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.5370451041374031,3.327372243168423
2018-02-26,4.72,575.0,-67840.15542717888,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.006355932203389925,3.333728175371813
2018-02-27,4.75,575.0,-67840.12542717888,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.7517230439357565,6.085451219307569
2018-02-28,4.96,561.8,-66283.09572954739,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.030241935483870996,6.11569315479144
2018-03-01,5.11,561.8,-66282.9457295474,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.023483365949119372,6.092209788842321
2018-03-02,4.99,561.8,-66283.0657295474,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.75871949724259,5.33349029159973
2018-03-05,5.08,565.5,-66719.35700842895,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.35061561195471613,5.684105903554446
2018-03-06,5.06,563.8,-66518.8775019158,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.06160069125039245,5.622505212304054
2018-03-07,4.96,564.0,-66542.56567915264,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.0951827223234227,7.7176879346274765
2018-03-08,4.98,554.0,-65363.136817310624,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.574756556322029,5.142931378305447
2018-03-09,4.88,566.0,-66778.52745152105,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.3983746063319877,7.541305984637435
2018-03-12,4.89,554.5,-65422.197260402725,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.008179959100204526,7.53312602553723
2018-03-13,4.85,554.5,-65422.237260402726,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.6813921314754197,6.851733894061811
2018-03-14,4.64,557.5,-65776.26991895534,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0297485539947067,5.821985340067104
2018-03-15,4.77,562.5,-66365.84434987634,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0252968199668242,4.79668852010028
2018-03-16,4.68,567.3,-66932.05060356052,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.03632478632478631,4.760363733775494
2018-03-19,4.51,567.3,-66932.22060356052,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.3862688581764107,3.374094875599083
2018-03-20,4.54,574.0,-67722.39454099468,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.7465113807765238,1.6275834948225592
2018-03-21,4.54,582.5,-68724.8920735604,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.7042523988833546,0.9233310959392046
2018-03-22,4.56,586.0,-69137.66517520511,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.010964912280701844,0.9342960082199064
2018-03-23,4.61,586.0,-69137.61517520511,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.013015184381778844,0.9212808238381276
2018-03-26,4.55,586.0,-69137.6751752051,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.01098901098901095,0.9102918128491166
2018-03-27,4.5,586.0,-69137.72517520511,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0152104433616087,-0.10491863051249206
2018-03-28,4.46,591.0,-69727.4696061261,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.013452914798206095,-0.09146571571428597
2018-03-29,4.52,591.0,-69727.40960612611,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0,-0.09146571571428597
2018-03-30,4.52,591.0,-69727.40960612611,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.006637168141592764,-0.09810288385587873
2018-04-02,4.49,591.0,-69727.4396061261,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.024498886414253684,-0.07360399744162505
2018-04-03,4.6,591.0,-69727.3296061261,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.9912678453885535,1.9176638479469283
2018-04-04,4.58,581.0,-68547.94074428409,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.7301379211917246,2.647801769138653
2018-04-05,4.67,577.5,-68135.05764263938,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.5276972278430261,3.175498996981679
2018-04-06,4.75,575.0,-67840.12542717888,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.4234802791760415,0.7520187178056377
2018-04-09,4.93,587.0,-69255.23606138931,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.9046968995017637,-1.152678181696126
2018-04-10,4.95,596.5,-70375.65448013923,27251.2220882794,1,1.0,1.0,-117.94088618420254,-3.4702275955553987,-4.622905777251525
2018-04-11,4.9,614.0,-72439.66998836279,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.5203625401916978,-3.1025432370598267
2018-04-12,4.82,606.0,-71496.22289888914,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.9731096219818612,-4.075652859041688
2018-04-13,4.82,611.0,-72085.92732981016,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.7364502302029576,-2.3392026288387306
2018-04-16,4.63,601.8,-71001.0611769155,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.46155360304096454,-1.877649025797766
2018-04-17,4.68,599.5,-70729.74713869185,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.6658124834825254,-3.5434615092802915
2018-04-18,4.71,608.0,-71732.21467125755,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.1274295009231325,-5.670891010203424
2018-04-19,4.74,619.0,-73029.53441928378,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.1200005463687646,-4.5508904638346594
2018-04-20,4.63,613.0,-72321.99910217857,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.1587165828211576,-5.709607046655817
2018-04-23,4.61,619.0,-73029.66441928378,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.5004152251982283,-7.210022271854045
2018-04-24,4.72,627.0,-73973.0815087574,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.029661016949152685,-7.180361254904893
2018-04-25,4.86,627.0,-73972.9415087574,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.3864950393179625,-7.566856294222855
2018-04-26,4.81,629.0,-74208.87328112582,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0125685902128463,-8.579424884435701
2018-04-27,4.9,634.5,-74857.45815513893,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.1664094083888185,-8.745834292824519
2018-04-30,4.54,635.0,-74916.78859823104,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.7766860162965737,-9.522520309121093
2018-05-01,5.23,640.0,-75505.80302915204,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.764239519942247,-6.758280789178846
2018-05-02,5.23,625.0,-73736.689736389,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.2979933745938643,-8.05627416377271
2018-05-03,5.35,632.0,-74562.15593967841,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.024299065420560706,-8.08057322919327
2018-05-04,5.22,632.0,-74562.28593967842,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.026819923371647403,-8.107393152564917
2018-05-07,5.08,632.0,-74562.42593967842,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.979939708042195,-11.087332860607113
2018-05-08,5.11,648.0,-76449.45011862567,27251.2220882794,1,1.0,1.0,-117.94088618420254,-4.916160538170875,-16.003493398777987
2018-05-09,5.1,675.0,-79633.86404559913,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.33376820307301625,-15.66972519570497
2018-05-10,5.02,673.0,-79398.06227323072,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.015936254980079556,-15.68566145068505
2018-05-11,4.94,673.0,-79398.14227323073,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.3322743518055948,-15.353387098879455
2018-05-14,4.85,671.0,-79162.35050086232,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.395841376602718,-16.749228475482173
2018-05-15,4.9,679.0,-80105.82759033595,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0,-16.749228475482173
2018-05-16,4.9,679.0,-80105.82759033595,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.7308567289909844,-18.48008520447316
2018-05-17,4.93,689.0,-81285.20645217797,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.04259634888438124,-18.43748885558878
2018-05-18,5.14,689.0,-81284.99645217796,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.5232583355340472,-17.91423052005473
2018-05-21,5.19,686.0,-80931.12379362536,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.3799819090716525,-20.294212429126382
2018-05-22,5.33,700.0,-82582.15620020419,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.703631528710258,-18.590580900416125
2018-05-23,5.43,690.0,-81402.64733836218,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.3436992617397883,-18.934280162155915
2018-05-24,5.42,692.0,-81638.53911073058,27251.2220882794,1,1.0,1.0,-117.94088618420254,4.540507615403506,-14.393772546752409
2018-05-25,5.55,665.5,-78512.9756268492,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0,-14.393772546752409
2018-05-28,5.55,665.5,-78512.9756268492,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.388886198780666,-12.004886347971743
2018-05-29,5.53,652.0,-76920.79366336248,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.2032408855167116,-14.208127233488455
2018-05-30,5.35,664.0,-78336.2642975729,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.258956089299682,-14.467083322788136
2018-05-31,5.39,665.5,-78513.13562684921,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.3869239396755497,-12.080159383112587
2018-06-01,5.36,652.0,-76920.96366336248,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.9511182509989013,-9.129041132113686
2018-06-04,5.18,635.5,-74975.11904132314,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.143909301341459,-6.985131830772227
2018-06-05,5.23,624.0,-73618.7488502048,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.01338432122370925,-6.971747509548518
2018-06-06,5.3,624.0,-73618.6788502048,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.9145270319400844,-9.886274541488602
2018-06-07,5.38,639.5,-75446.68258605993,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.448055642674346,-9.438218898814256
2018-06-08,5.31,637.0,-75151.90037059944,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.00941619585687381,-9.44763509467113
2018-06-11,5.26,637.0,-75151.95037059944,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.8877298251202771,-10.335364919791406
2018-06-12,5.46,642.0,-75741.45480152043,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.05888723976209348,-10.276477680029313
2018-06-13,5.28,641.5,-75682.66435842834,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.5231461055875722,-9.75333157444174
2018-06-14,5.13,638.5,-75328.99169987574,27251.2220882794,1,1.0,1.0,-117.94088618420254,4.714145460375259,-5.039186114066481
2018-06-15,5.15,613.0,-72321.47910217858,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.420527581402321,-7.4597136954688015
2018-06-18,5.07,625.5,-73795.8201794811,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.20827844011303803,-7.66799213558184
2018-06-19,4.97,626.5,-73913.8610656653,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.02213279678068414,-7.645859338801156
2018-06-20,5.08,626.5,-73913.7510656653,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.1433011829544475,-6.5025581558467085
2018-06-21,5.15,620.5,-73206.0357485601,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.9581367419770237,-7.460694897823732
2018-06-22,5.11,625.5,-73795.78017948111,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.6305868023872806,-6.830108095436452
2018-06-25,4.96,622.0,-73383.13707783639,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.014112903225806495,-6.844220998662259
2018-06-26,4.89,622.0,-73383.2070778364,27251.2220882794,1,1.0,1.0,-117.94088618420254,-4.625131632013093,-11.469352630675353
2018-06-27,4.99,646.5,-76272.65878934936,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.004008016032064132,-11.46534461464329
2018-06-28,5.01,646.5,-76272.63878934937,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.613296431684622,-14.078641046327911
2018-06-29,5.17,661.0,-77982.6216390203,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.8406116418501517,-12.23802940447776
2018-07-02,5.0,650.5,-76744.41233408617,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.1945023215946406,-11.04352708288312
2018-07-03,5.08,644.0,-75977.71657388884,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.4723632973396623,-13.515890380222782
2018-07-04,5.08,657.5,-77569.91853737559,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.47600348927857994,-13.039886890944201
2018-07-05,5.22,655.0,-77274.92632191507,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.12489284920159166,-13.164779740145793
2018-07-06,5.32,655.8,-77369.17903086243,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.4088119807466771,-13.57359172089247
2018-07-09,5.25,658.0,-77628.71898046769,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.9266835323014363,-14.500275253193905
2018-07-10,5.09,663.0,-78218.58341138871,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.5577855008336516,-12.942489752360254
2018-07-11,4.87,654.0,-77157.33543573089,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.8382139042401534,-12.104275848120102
2018-07-12,5.0,649.5,-76626.47144790196,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.791142398504869,-12.89541824662497
2018-07-13,5.13,654.0,-77157.07543573088,27251.2220882794,1,1.0,1.0,-117.94088618420254,6.294277266416769,-6.601140980208202
2018-07-16,5.04,619.0,-73029.23441928379,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.1610644402807597,-5.440076539927442
2018-07-17,5.13,613.0,-72321.49910217857,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.005847953216374324,-5.445924493143816
2018-07-18,5.1,613.0,-72321.52910217857,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.00588235294117645,-5.44004214020264
2018-07-19,5.13,613.0,-72321.49910217857,27251.2220882794,1,1.0,1.0,-117.94088618420254,-3.0569493139226327,-8.496991454125272
2018-07-20,5.24,629.0,-74208.44328112582,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.2557897921281422,-10.752781246253415
2018-07-23,5.21,641.0,-75623.76391533624,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.5577435841487614,-11.310524830402176
2018-07-24,5.18,644.0,-75977.61657388885,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.48763800429940707,-11.798162834701584
2018-07-25,5.5,647.0,-76331.11923244146,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.014545454545454528,-11.812708289247038
2018-07-26,5.42,647.0,-76331.19923244146,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.7402255121490469,-12.552933801396085
2018-07-27,5.36,651.0,-76803.02277717827,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.3289152235954156,-13.881849024991501
2018-07-30,5.52,658.5,-77687.41942355978,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.3672687111335631,-13.514580313857937
2018-07-31,5.57,656.5,-77451.48765119138,27251.2220882794,1,1.0,1.0,-117.94088618420254,3.1546646176831774,-10.35991569617476
2018-08-01,5.63,639.0,-75387.46214296784,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.5572654785455764,-10.917181174720335
2018-08-02,5.61,642.0,-75741.30480152044,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0,-10.917181174720335
2018-08-03,5.61,642.0,-75741.30480152044,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.7134438075014868,-11.630624982221821
2018-08-06,5.73,646.0,-76212.94834625727,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.37910366807443757,-12.009728650296259
2018-08-07,5.65,648.0,-76448.91011862567,27251.2220882794,1,1.0,1.0,-117.94088618420254,3.0066642397362227,-9.003064410560036
2018-08-08,5.67,631.5,-74502.86549658632,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.4580893624571996,-8.544975048102836
2018-08-09,5.62,629.0,-74208.06328112583,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.03202846975088958,-8.577003517853726
2018-08-10,5.44,629.0,-74208.24328112582,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.02389705882352955,-8.600900576677255
2018-08-13,5.31,629.0,-74208.37328112582,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.015065913370998052,-8.585834663306256
2018-08-14,5.39,629.0,-74208.29328112582,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.32526441731306,-6.260570245993197
2018-08-15,5.29,616.5,-72734.13220382329,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.4593643977101243,-6.719934643703321
2018-08-16,5.39,619.0,-73028.88441928379,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.029684601113172615,-6.690250042590149
2018-08-17,5.55,619.0,-73028.72441928378,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0767688514671279,-7.767018894057276
2018-08-20,5.39,624.5,-73677.5592932969,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.255396583675412,-9.022415477732688
2018-08-21,5.24,631.0,-74444.32505349422,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.6186633994486854,-11.641078877181373
2018-08-22,5.23,645.0,-76095.50746007306,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.3733563577709771,-12.01443523495235
2018-08-23,5.19,647.0,-76331.42923244146,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.9114442518099052,-12.925879486762256
2018-08-24,5.19,652.0,-76921.13366336247,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.05394990366088637,-12.979829390423141
2018-08-27,4.91,652.0,-76921.41366336247,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.7747677712354488,-14.754597161658591
2018-08-28,4.9,661.8,-78077.24434796766,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.5457894966012043,-15.300386658259795
2018-08-29,5.02,665.0,-78454.5351837571,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0780725195063816,-16.378459177766175
2018-08-30,4.95,671.0,-79162.25050086233,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.2961818771624489,-16.674641054928625
2018-08-31,5.05,672.8,-79374.44409599388,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0,-16.674641054928625
2018-09-03,5.05,672.8,-79374.44409599388,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.7182180306722192,-18.392859085600843
2018-09-04,4.96,682.5,-80518.56069198065,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.020161290322580627,-18.413020375923423
2018-09-05,4.86,682.5,-80518.66069198065,27251.2220882794,1,1.0,1.0,-117.94088618420254,4.217314496134398,-14.195705879789026
2018-09-06,4.78,658.0,-77629.18898046769,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.5419085055135471,-14.737614385302573
2018-09-07,4.76,661.0,-77983.03163902031,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.03571428571428581,-14.701900099588286
2018-09-10,4.93,661.0,-77982.86163902031,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.020283975659229125,-14.722184075247515
2018-09-11,4.83,661.0,-77982.9616390203,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.022774327122153326,-14.744958402369669
2018-09-12,4.72,661.0,-77983.0716390203,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.3759237306017086,-15.120882132971378
2018-09-13,4.63,663.0,-78219.0434113887,27251.2220882794,1,1.0,1.0,-117.94088618420254,-1.0392605827289187,-16.160142715700296
2018-09-14,4.76,669.0,-78926.55872849392,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.197302702590356,-16.357445418290652
2018-09-17,4.66,670.0,-79044.59961467811,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.6955410026499129,-17.052986420940567
2018-09-18,4.7,674.0,-79516.32315941493,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.025531914893617058,-17.02745450604695
2018-09-19,4.82,674.0,-79516.20315941492,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.004149377593360981,-17.02330512845359
2018-09-20,4.84,674.0,-79516.18315941493,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.006198347107438051,-17.02950347556103
2018-09-21,4.81,674.0,-79516.21315941493,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.7144989266254312,-16.315004548935597
2018-09-24,4.88,670.0,-79044.37961467811,27251.2220882794,1,1.0,1.0,-117.94088618420254,-7.145655965697892,-23.46066051463349
2018-09-25,4.8,710.5,-83821.06550513832,27251.2220882794,1,1.0,1.0,-117.94088618420254,3.2411086520177625,-20.219551862615727
2018-09-26,4.82,691.0,-81521.19822454636,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.008298755186721962,-20.22785061780245
2018-09-27,4.78,691.0,-81521.23822454637,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.8617754814750439,-21.089626099277492
2018-09-28,4.74,696.0,-82110.98265546738,27251.2220882794,1,1.0,1.0,-117.94088618420254,-3.3574603552131554,-24.44708645449065
2018-10-01,4.89,716.0,-84469.65037915144,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.020449897750511425,-24.426636556740135
2018-10-02,4.99,716.0,-84469.55037915143,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.23906683005361667,-24.18756972668652
2018-10-03,4.95,714.5,-84292.67904987514,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.0060606060606061,-24.18150912062591
2018-10-04,4.98,714.5,-84292.64904987514,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.6662949777526722,-23.51521414287324
2018-10-05,5.01,710.5,-83820.85550513833,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.728996705454669,-21.78621743741857
2018-10-08,4.94,700.0,-82582.54620020419,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.002024291497975561,-21.784193145920597
2018-10-09,4.95,700.0,-82582.5362002042,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.010101010101010055,-21.794294156021607
2018-10-10,4.9,700.0,-82582.5862002042,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.004081632653061273,-21.79837578867467
2018-10-11,4.88,700.0,-82582.60620020419,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.018442622950819665,-21.77993316572385
2018-10-12,4.97,700.0,-82582.51620020419,27251.2220882794,1,1.0,1.0,-117.94088618420254,3.807053635397657,-17.972879530326193
2018-10-15,5.05,677.5,-79928.76626105963,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.3461532032028027,-15.62672632712339
2018-10-16,5.03,664.0,-78336.5842975729,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.00994035785288272,-15.636666684976273
2018-10-17,4.98,664.0,-78336.6342975729,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.1445016468835099,-14.492165038092763
2018-10-18,4.93,657.5,-77570.0685373756,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.45047283172639274,-14.04169220636637
2018-10-19,4.94,655.0,-77275.20632191507,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.6084160459095798,-12.43327616045679
2018-10-22,4.88,646.0,-76213.79834625726,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.923185680246193,-9.510090480210597
2018-10-23,4.89,630.0,-74326.73416731002,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.018404907975460127,-9.528495388186057
2018-10-24,4.8,630.0,-74326.82416731001,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.638706600877153,-8.889788787308904
2018-10-25,5.17,627.0,-73972.6315087574,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.4622747024079628,-7.427514084900941
2018-10-26,4.95,619.0,-73029.32441928379,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.5675632446713981,-7.995077329572339
2018-10-29,4.97,622.0,-73383.1270778364,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.828137010174323,-5.166940319398016
2018-10-30,4.89,607.0,-71614.09378507336,27251.2220882794,1,1.0,1.0,-117.94088618420254,0.7853851398857236,-4.381555179512293
2018-10-31,4.93,603.0,-71142.29024033656,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.9480516731157524,-1.4335035063965402
2018-11-01,5.0,588.0,-69373.10694757351,27251.2220882794,1,1.0,1.0,-117.94088618420254,4.813913721804191,3.3804102154076507
2018-11-02,5.0,564.0,-66542.52567915265,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.21111504642588805,3.169295168981763
2018-11-05,4.99,565.0,-66660.47656533685,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.0537446965775294,4.223039865559292
2018-11-06,5.04,560.0,-66070.72213441585,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.944553900636812,7.167593766196104
2018-11-07,5.02,546.0,-64419.569727837006,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.8021402421015815,9.969734008297685
2018-11-08,4.99,533.0,-62886.36820744237,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.2027545599986835,12.17248856829637
2018-11-09,4.94,523.0,-61707.009345600345,27251.2220882794,1,1.0,1.0,-117.94088618420254,-4.970699831776395,7.201788736519974
2018-11-12,5.45,545.5,-64360.16928474491,27251.2220882794,1,1.0,1.0,-117.94088618420254,9.166776633646736,16.36856537016671
2018-11-13,5.33,503.0,-59347.80162191629,27251.2220882794,1,1.0,1.0,-117.94088618420254,-0.1987809901281301,16.16978438003858
2018-11-14,6.77,505.0,-59582.243394284706,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.086981995623211,14.082802384415366
2018-11-15,5.29,513.0,-60527.25048375832,27251.2220882794,1,1.0,1.0,-117.94088618420254,-2.0672479949405806,12.015554389474786
2018-11-16,5.3,522.0,-61588.70845941614,27251.2220882794,1,1.0,1.0,-117.94088618420254,1.3405480303107193,13.356102419785506
2018-11-19,5.22,516.0,-60881.143142310924,27251.2220882794,1,1.0,1.0,-117.94088618420254,4.350447404047192,17.7065498238327
2018-11-20,5.26,497.0,-58640.226304811076,27251.2220882794,1,1.0,1.0,-117.94088618420254,2.1281458913022435,19.83469571513494
