Date,WHEATSF,EIANYGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-03-29,4.52,1.938,3.5479083064498784,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.010501113146240547
2018-03-30,4.52,1.938,3.5479083064498784,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0018958236130760392,-0.012396936759316586
2018-04-02,4.49,1.888,3.534445244470427,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.024323706986069903,-0.036720643745386486
2018-04-03,4.6,1.889,3.6441145057100153,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.004873086161722322,-0.031847557583664164
2018-04-04,4.58,1.892,3.6231222894287827,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01982546409181869,-0.05167302167548285
2018-04-05,4.67,1.891,3.7134530281891935,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.023427075440216678,-0.07510009711569952
2018-04-06,4.75,1.855,3.805359623563989,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03218927035523141,-0.10728936747093093
2018-04-09,4.93,1.887,3.9747759832308374,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.008738080072181718,-0.09855128739874922
2018-04-10,4.95,1.96,3.9706320537208377,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01718826925267352,-0.08136301814607569
2018-04-11,4.9,2.002,3.9067410257835773,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014509284675920943,-0.06685373347015475
2018-04-12,4.82,1.991,3.8303791521480983,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.000996701437702534,-0.06585703203245222
2018-04-13,4.82,1.997,3.8283947195856323,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.04240020766141495,-0.023456824371037265
2018-04-16,4.63,2.015,3.6324414218982346,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.011127412754385904,-0.03458423712542317
2018-04-17,4.68,2.013,3.6831028994190564,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0008240080973041701,-0.03540824522272734
2018-04-18,4.71,2.047,3.701857781565084,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.005399992182727839,-0.04080823740545518
2018-04-19,4.74,2.053,3.7298733490026184,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.02546215419452778,-0.0153460832109274
2018-04-20,4.63,2.067,3.615243006356864,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0038396271991827415,-0.011506456011744659
2018-04-23,4.61,2.064,3.5962352226380974,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.022899721481678566,-0.03440617749342323
2018-04-24,4.72,2.07,3.7042507900756316,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03093923438069265,-0.06534541187411588
2018-04-25,4.86,2.062,3.8468967001589194,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014137595547725874,-0.05120781632639001
2018-04-26,4.81,2.086,3.7889589699090562,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01950377700538837,-0.07071159333177837
2018-04-27,4.9,2.081,3.880612663711111,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.07394618558366191,0.0032345922518835363
2018-04-30,4.54,2.084,3.519620447429878,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.1569021972676487,-0.15366760501576515
2018-05-01,5.23,2.053,4.219873349002619,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0035442049337754975,-0.15721180994954065
2018-05-02,5.23,2.031,4.22714960173166,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0201761809365786,-0.17738799088611926
2018-05-03,5.35,2.048,4.341527042804673,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.027528936127699015,-0.14985905475842023
2018-05-04,5.22,2.068,4.204912267596454,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.02793944528793209,-0.12191960947048815
2018-05-07,5.08,2.075,4.062597096273577,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.004949158768871459,-0.1268687682393596
2018-05-08,5.11,2.081,4.090612663711111,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010062510247942942,-0.11680625799141667
2018-05-09,5.1,2.132,4.063744986930152,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01816836652039281,-0.09863789147102386
2018-05-10,5.02,2.148,3.9784531667635763,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014088552407951257,-0.0845493390630726
2018-05-11,4.94,2.136,3.9024220318885083,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.021315428354543288,-0.06323391070852932
2018-05-14,4.85,2.156,3.8058072566802883,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.009849066717290786,-0.07308297742582011
2018-05-15,4.9,2.159,3.854815040399056,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.007506345187650452,-0.06557663223816966
2018-05-16,4.9,2.208,3.838608841138919,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.006422031190108884,-0.07199866342827854
2018-05-17,4.93,2.206,3.8692703186597406,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.04679430232568088,-0.11879296575395942
2018-05-18,5.14,2.178,4.088531003951247,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.005627559181322281,-0.1244205249352817
2018-05-21,5.19,2.205,4.129601057420152,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02727494163580462,-0.15169546657108632
2018-05-22,5.33,2.203,4.270262534940974,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01936225038276818,-0.1710577169538545
2018-05-23,5.43,2.199,4.371585489982617,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0013168668538990885,-0.17237458380775358
2018-05-24,5.42,2.178,4.368531003951247,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03446318956238769,-0.20683777337014128
2018-05-25,5.55,2.109,4.521351978419604,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.20683777337014128
2018-05-28,5.55,2.109,4.521351978419604,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0011010729314029988,-0.20793884630154427
2018-05-29,5.53,2.079,4.511274141231933,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.039390405374517025,-0.16854844092702725
2018-05-30,5.35,2.122,4.317052374534261,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.011996627998428723,-0.18054506892545596
2018-05-31,5.39,2.093,4.366643798586179,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.003985648851046725,-0.17655942007440925
2018-06-01,5.36,2.083,4.339951186190289,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.030088929336664648,-0.1464704907377446
2018-06-04,5.18,2.061,4.16722743891933,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.012541057778369651,-0.15901154851611424
2018-06-05,5.23,2.043,4.223180736606728,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.016783985427639914,-0.17579553394375416
2018-06-06,5.3,2.022,4.3001262505753575,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.008715105371391463,-0.18451063931514564
2018-06-07,5.38,2.061,4.36722743891933,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011245928561664766,-0.17326471075348088
2018-06-08,5.31,2.05,4.300865565283851,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0084481799727442,-0.1648165307807367
2018-06-11,5.26,2.044,4.252849997846316,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.04158262422101209,-0.20639915500174877
2018-06-12,5.46,2.022,4.460126250575358,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.038855556891263736,-0.16754359811048503
2018-06-13,5.28,2.058,4.268219655200563,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.024712787950173534,-0.1428308101603115
2018-06-14,5.13,2.035,4.125826646690015,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.016250549871309347,-0.15908136003162082
2018-06-15,5.15,1.959,4.170962792481249,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.020936553493780468,-0.13814480653784036
2018-06-18,5.07,1.991,4.080379152148098,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01889328134629333,-0.11925152519154704
2018-06-19,4.97,1.986,3.982032845950152,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.025296964176357982,-0.14454848936790501
2018-06-20,5.08,1.967,4.0983168823979605,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.014283958815401274,-0.15883244818330627
2018-06-21,5.15,1.964,4.169309098679194,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.015681818060770965,-0.14315063012253532
2018-06-22,5.11,2.011,4.113764376939879,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.02738062955229606,-0.11577000057023926
2018-06-25,4.96,1.999,3.96773324206481,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01692558903220286,-0.0988444115380364
2018-06-26,4.89,2.016,3.8921106831378234,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.012247051510160195,-0.1110914630481966
2018-06-27,4.99,2.066,3.975573745117276,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0033676699325269122,-0.11445913298072351
2018-06-28,5.01,2.07,3.9942507900756317,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.024426600334213722,-0.13888573331493723
2018-06-29,5.17,2.117,4.138706068336316,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.027101504219867588,-0.11178422909506963
2018-07-02,5.0,2.08,3.980943402471522,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.014250900786288162,-0.1260351298813578
2018-07-03,5.08,2.091,4.057305276107002,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.1260351298813578
2018-07-04,5.08,2.091,4.057305276107002,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.025028294636725512,-0.1510634245180833
2018-07-05,5.22,2.107,4.192013455940426,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02480805887476246,-0.17587148339284575
2018-07-06,5.32,2.071,4.303920051315221,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.019705595932809992,-0.15616588746003576
2018-07-09,5.25,2.112,4.220359762138371,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.03219878818666436,-0.1239670992733714
2018-07-10,5.09,2.123,4.05672163577385,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.029824202047340424,-0.09414289722603097
2018-07-11,4.87,2.037,3.8651651691691935,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.026206948325626304,-0.12034984555165729
2018-07-12,5.0,2.04,3.9941729528879604,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02178470207319365,-0.14213454762485095
2018-07-13,5.13,2.066,4.115573745117276,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0029759858846515243,-0.13915856174019942
2018-07-16,5.04,1.975,4.055670972314673,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01601505355865136,-0.15517361529885076
2018-07-17,5.13,1.986,4.142032845950152,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011177077251193393,-0.14399653804765739
2018-07-18,5.1,2.018,4.101449205617001,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0055545642787274835,-0.14955110232638485
2018-07-19,5.13,2.02,4.13078772809618,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01849531805373684,-0.16804642038012169
2018-07-20,5.24,2.038,4.234834430408783,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011405198991992901,-0.15664122138812878
2018-07-23,5.21,2.073,4.193258573794399,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006396341201330417,-0.15024488018679835
2018-07-24,5.18,2.077,4.1619356187527545,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.058113571891876936,-0.2083584520786753
2018-07-25,5.5,2.1,4.4743286272633025,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.020687745810229516,-0.18767070626844579
2018-07-26,5.42,2.139,4.381429815607276,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011688603006690832,-0.17598210326175495
2018-07-27,5.36,2.143,4.320106860565632,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03154842539349116,-0.20753052865524613
2018-07-30,5.52,2.132,4.4837449869301516,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.012936239781037947,-0.22046676843628407
2018-07-31,5.57,2.107,4.542013455940427,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.017050849209956847,-0.2375176176462409
2018-08-01,5.63,2.067,4.615243006356864,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.00595253401087583,-0.23156508363536507
2018-08-02,5.61,2.082,4.590281924950701,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0011119939110839359,-0.23045308972428113
2018-08-03,5.61,2.089,4.587966753627824,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02186534622299795,-0.2523184359472791
2018-08-06,5.73,2.086,4.708958969909057,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.019510913645228847,-0.23280752230205026
2018-08-07,5.65,2.121,4.6173831132946725,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.016326517187868286,-0.24913403948991855
2018-08-08,5.67,2.039,4.664503691648371,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.007034072232832547,-0.242099967257086
2018-08-09,5.62,2.028,4.618141818012893,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.03806265818047816,-0.20403730907660783
2018-08-10,5.44,2.065,4.425904483877686,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.022295418337277932,-0.1817418907393299
2018-08-13,5.31,2.055,4.299211871481796,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01393930932093643,-0.19568120006026632
2018-08-14,5.39,2.062,4.376896700158919,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010372625074511204,-0.18530857498575512
2018-08-15,5.29,2.011,4.293764376939879,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.018739126858744383,-0.2040477018444995
2018-08-16,5.39,2.012,4.393433638179467,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03050651652174853,-0.234554218366248
2018-08-17,5.55,2.007,4.555087331981523,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.03410219222352283,-0.20045202614272517
2018-08-20,5.39,2.039,4.384503691648371,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.028640345324891344,-0.17181168081783382
2018-08-21,5.24,2.044,4.2328499978463165,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010646113708889682,-0.16116556710894414
2018-08-22,5.23,2.098,4.204990104784125,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.007175249199287773,-0.15399031790965637
2018-08-23,5.19,2.095,4.165982321065358,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0022101874204073315,-0.15178013048924904
2018-08-24,5.19,2.109,4.161351978419605,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.05551812917255525,-0.0962620013166938
2018-08-27,4.91,2.119,3.8780445908154944,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0012410720564282247,-0.09750307337312202
2018-08-28,4.9,2.098,3.874990104784125,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.020548676275719803,-0.11805174964884182
2018-08-29,5.02,2.123,3.9867216357738497,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01939681689672812,-0.0986549327521137
2018-08-30,4.95,2.158,3.905145779159467,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.020815067023912535,-0.11946999977602624
2018-08-31,5.05,2.154,4.0064687342011105,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.11946999977602624
2018-09-03,5.05,2.154,4.0064687342011105,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.015365041153809584,-0.10410495862221665
2018-09-04,4.96,2.138,3.921760554367686,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011034261854738384,-0.09307069676747827
2018-09-05,4.86,2.079,3.841274141231933,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011688340264498949,-0.08138235650297931
2018-09-06,4.78,2.049,3.7711963040442624,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006766735931624069,-0.07461562057135525
2018-09-07,4.76,2.065,3.7459044838776867,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.04276150385379302,-0.11737712442514828
2018-09-10,4.93,2.021,3.9304569893357684,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.030757642490649998,-0.08661948193449828
2018-09-11,4.83,2.085,3.8092897086694677,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.026264136584523205,-0.06035534534997508
2018-09-12,4.72,2.107,3.692013455940426,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011219226121062536,-0.04913611922891255
2018-09-13,4.63,2.057,3.618550393960974,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.031775853677340926,-0.08091197290625347
2018-09-14,4.76,2.034,3.756157385450426,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.02182142882941473,-0.05909054407683874
2018-09-17,4.66,2.039,3.6545036916483715,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0016088176680114944,-0.06069936174485023
2018-09-18,4.7,2.082,3.680281924950701,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.023149070798437206,-0.08384843254328744
2018-09-19,4.82,2.097,3.795320843544536,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.006988336910193264,-0.09083676945348071
2018-09-20,4.84,2.079,3.8212741412319327,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006357432610281243,-0.08447933684319947
2018-09-21,4.81,2.08,3.7909434024715214,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.00723859965931065,-0.09171793650251012
2018-09-24,4.88,2.126,3.845729419492618,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.01779355967078653,-0.07392437683172359
2018-09-25,4.8,2.135,3.7627527706489188,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.005096143276721058,-0.07902052010844465
2018-09-26,4.82,2.129,3.7847372032113853,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010628995396287245,-0.06839152471215741
2018-09-27,4.78,2.144,3.739776121805221,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010527875578309566,-0.057863649133847846
2018-09-28,4.74,2.158,3.695145779159467,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02597488651774817,-0.08383853565159602
2018-10-01,4.89,2.195,3.8329084450242608,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01909379349370105,-0.10293232914529707
2018-10-02,4.99,2.204,3.929931796180563,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.010266976440790845,-0.09266535270450622
2018-10-03,4.95,2.219,3.884970714774399,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.010532062938627216,-0.10319741564313344
2018-10-04,4.98,2.189,3.9248928775867276,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.00889483025845582,-0.11209224590158925
2018-10-05,5.01,2.17,3.961176914034535,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014734126764746412,-0.09735811913684284
2018-10-08,4.94,2.175,3.8895232202324808,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.004761439859997305,-0.10211955899684014
2018-10-09,4.95,2.157,3.905476517919878,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.001361042857883103,-0.10075851613895703
2018-10-10,4.9,2.1,3.874328627263303,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.009462907059006766,-0.1102214231979638
2018-10-11,4.88,2.014,3.8827721606586456,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01680042453765697,-0.12702184773562075
2018-10-12,4.97,2.024,3.9694647730545354,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.016259987955325166,-0.1432818356909459
2018-10-15,5.05,2.023,4.0497955118149465,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.009846009175933368,-0.13343582651501254
2018-10-16,5.03,2.059,4.017888916440152,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0017481884595077109,-0.13168763805550482
2018-10-17,4.98,2.008,3.9847565932211113,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0018046337399069967,-0.12988300431559782
2018-10-18,4.93,1.958,3.9512935312416593,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.003545851205048343,-0.12633715311054947
2018-10-19,4.94,1.991,3.9503791521480984,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011149047550151833,-0.11518810556039763
2018-10-22,4.88,1.985,3.892363584710563,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.014045749975017115,-0.12923385553541475
2018-10-23,4.89,1.913,3.926176775460153,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.011489303994049516,-0.11774455154136523
2018-10-24,4.8,1.873,3.8494063258765907,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.07567067445277403,-0.19341522599413927
2018-10-25,5.17,1.881,4.216760415793304,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.04606981839431609,-0.14734540759982317
2018-10-26,4.95,1.901,3.9901456405850846,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.005084292816030255,-0.15242970041585344
2018-10-29,4.97,1.895,4.01213007314755,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014002191548137371,-0.13842750886771607
2018-10-30,4.89,1.883,3.9360989382724814,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.016962188532253467,-0.15538969739996955
2018-10-31,4.93,1.833,3.99263587629303,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.024122750131456646,-0.1795124475314262
2018-11-01,5.0,1.778,4.080826508115632,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0027902595085289588,-0.18230270703995516
2018-11-02,5.0,1.763,4.085787589521797,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0017519995508900755,-0.18405470659084525
2018-11-05,4.99,1.743,4.082402364730017,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.007743009027416965,-0.1917977156182622
2018-11-06,5.04,1.755,4.128433499605085,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.00413531679964985,-0.19593303241791205
2018-11-07,5.02,1.712,4.122655266302756,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006362472674084614,-0.18957055974382744
2018-11-08,4.99,1.714,4.091993788781934,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0030733683329055633,-0.1864971914109219
2018-11-09,4.94,1.678,4.053900384156729,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.10245045457218199,-0.28894764598310385
2018-11-12,5.45,1.682,4.562577429115086,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.005697708246855636,-0.28324993773624824
2018-11-13,5.33,1.599,4.470028746229195,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.266032035517061,-0.5492819732533092
2018-11-14,6.77,1.619,5.903413971020975,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.21881580724903427,-0.3304661660042749
2018-11-15,5.29,1.62,4.423083232260565,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.003826113233922801,-0.32664005277035213
2018-11-16,5.3,1.648,4.423822546969058,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.014692957631851484,-0.31194709513850066
2018-11-19,5.22,1.646,4.34448402448988,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.023536688269981502,-0.3354837834084822
2018-11-20,5.26,1.567,4.410612386562346,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.009082017315100631,-0.32640176609338156
2018-11-21,5.22,1.574,4.368297215239469,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.32640176609338156
2018-11-22,5.22,1.574,4.368297215239469,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0,-0.32640176609338156
2018-11-23,5.22,1.574,4.368297215239469,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03005908222334905,-0.35646084831673064
2018-11-26,5.31,1.513,4.478472279624538,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.012442737478776174,-0.34401811083795447
2018-11-27,5.23,1.501,4.40244114474947,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.008152787565093682,-0.35217089840304816
2018-11-28,5.23,1.464,4.414678478884675,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.015466913119058902,-0.33670398528398926
2018-11-29,5.22,1.524,4.384834153260017,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02580976813908346,-0.36251375342307274
2018-11-30,5.34,1.511,4.50913375714536,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.0006808956877624815,-0.3631946491108352
2018-12-03,5.36,1.525,4.524503414499606,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01271217498050145,-0.3759068240913367
2018-12-04,5.42,1.518,4.586818585822483,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.009123097571019787,-0.3667837265203169
2018-12-05,5.38,1.526,4.544172675739195,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.00021673575387354184,-0.3670004622741904
2018-12-06,5.38,1.525,4.544503414499606,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006289458394700315,-0.3607110038794901
2018-12-07,5.38,1.554,4.5349119904476884,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.03315919357666278,-0.3938701974561529
2018-12-10,5.5,1.503,4.671779667228647,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.006172465262045482,-0.38769773219410747
2018-12-11,5.46,1.498,4.633433361030702,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01224852560994803,-0.3999462578040555
2018-12-12,5.51,1.484,4.688063703676455,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.004330893678781492,-0.404277151482837
2018-12-13,5.61,1.546,4.767557900530977,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.0006403865581976753,-0.4036367649246393
2018-12-14,5.55,1.499,4.723102622270291,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.01827587220931607,-0.4219126371339554
2018-12-17,5.6,1.457,4.786993650207552,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.009367562055493273,-0.43128019918944865
2018-12-18,5.58,1.4,4.785845759550977,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.021326355635951085,-0.40995384355349757
2018-12-19,5.49,1.422,4.688569506821936,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,-0.02158876261364282,-0.4315426061671404
2018-12-20,5.56,1.384,4.771137579717552,1.309039290113107,-1,-1.0,-1.0,0.3307387604109628,0.012250257284011612,-0.4192923488831288
